Transaction-date|Name|Credit-Card|Amount
2020-03-25 22:52:48|Josephine Chaney|536 07778 67051 399|$89.46
2019-09-13 15:21:28|Gillian B. Cervantes|556326 4041559956|$33.25
2021-03-11 16:22:00|Lareina Talley|5405 8390 1203 9872|$74.87
2021-01-04 18:14:13|Hedy Huffman|5417940803417560|$2.64
2020-10-20 17:58:19|Mona C. Langley|5326857246510357|$92.01
2019-12-02 16:44:59|Hammett Hines|513203 364365 9817|$7.73
2021-04-25 04:09:14|Jaden N. Odonnell|552 85766 51698 756|$43.81
2019-11-15 03:06:00|Abraham B. Castillo|515352 7479929198|$72.00
2021-01-06 10:47:18|Fredericka Mathews|5199 5590 3670 2681|$34.93
2020-08-04 11:57:15|Allen T. Wilcox|5192119505475207|$5.78
2020-01-15 15:23:51|Doris Foley|541814 236704 5460|$0.24
2019-09-21 00:51:28|Ryder Hardin|524 89610 68351 935|$19.79
2020-12-31 10:45:01|Cullen C. Pope|512073 573563 2205|$90.48
2021-08-05 10:49:38|Shelley Reynolds|5254 3270 6499 6662|$2.44
2021-06-21 12:41:42|Audrey Lang|535707 3545919529|$25.06
2020-04-08 17:27:56|Rafael S. Contreras|5426 6158 6307 3383|$92.03
2021-08-10 03:09:29|Jenette E. Horn|524300 1095392183|$61.68
2020-06-01 14:09:08|Kessie O. Hayes|5118795975423925|$20.74
2021-06-20 04:19:28|Jacob Lambert|527021 389370 8868|$63.45
2021-04-25 01:53:34|Walter R. Conner|5536 7228 7004 8296|$81.01
2020-01-12 10:41:39|Macy C. Sullivan|551079 1714587272|$35.31
2021-04-02 05:07:57|Halla Miller|550 85422 38452 921|$46.47
2019-12-30 07:52:33|Alfonso O. Dennis|5418 2967 1278 1458|$66.93
2020-02-05 21:02:33|Harper C. Fernandez|559 80007 23999 162|$54.83
2021-02-06 00:47:48|Oliver Key|528915 719700 8989|$66.78
2021-06-18 13:40:41|Orli C. Gentry|557999 3412863082|$37.76
2019-12-18 23:35:24|Ingrid H. Barron|528205 9880343953|$25.39
2019-10-22 18:09:46|Lucas Y. Hatfield|510491 9247889178|$97.92
2020-08-20 09:50:54|Olga H. Buck|554397 265610 5692|$34.81
2020-06-07 20:15:02|Hiram Frazier|5258863741774722|$54.64
2021-07-04 09:32:15|Laith P. Hooper|5503 3918 8632 5178|$33.63
2019-11-17 15:18:34|Allen Horton|524561 5003262234|$32.68
2019-11-20 03:09:13|Shelby D. Bridges|5401883778853849|$54.35
2020-10-29 12:47:29|Hiroko R. Hoffman|512 64685 78511 559|$5.46
2021-07-08 01:34:54|Yvonne Franklin|511385 4500889723|$22.70
2020-09-13 09:19:20|Nayda L. Beach|5310574631155874|$65.81
2020-01-23 11:40:17|Debra F. Mcmahon|540676 0309394953|$88.31
2019-09-02 04:08:36|Nigel Love|5361954297983512|$42.18
2020-12-21 05:04:49|Nissim Vasquez|540 63437 55444 554|$80.38
2021-02-16 22:05:34|Dane Riggs|523 20949 94973 982|$99.28
2019-12-28 17:17:49|Shea Clements|510 69631 09654 021|$95.89
2020-01-12 08:58:28|Isadora Henderson|554919 735087 0516|$67.07
2020-05-17 15:49:14|Adrian Russo|554 24676 82536 995|$80.81
2019-12-07 05:21:02|Gloria O. Burns|544341 2110194926|$97.11
2019-11-05 11:57:37|Amelia N. Jarvis|5316 7099 5492 8051|$18.53
2020-02-21 03:02:41|Jameson Cash|537 62272 12455 012|$78.83
2019-11-03 14:05:13|Amery Campbell|5365 3178 4768 7197|$57.52
2020-12-29 21:51:55|Teagan Hunt|5104933228261398|$31.26
2021-01-09 06:55:40|Berk Cook|514435 3211228951|$82.13
2020-03-16 04:30:44|Hilary Melton|5566647618926094|$98.18
2021-08-06 07:55:54|Zephr L. Guerra|515 05258 55422 450|$8.39
2020-02-29 03:30:31|Abra Mccall|527 07676 81442 964|$91.99
2020-06-19 22:07:33|Daniel O. Hogan|526 76607 73499 155|$28.62
2021-04-15 05:56:47|Jakeem C. Underwood|5139 4195 6902 9684|$90.27
2020-08-04 21:20:29|Amaya Ford|536458 7278854463|$90.47
2021-02-05 08:34:27|Roary X. Schwartz|522295 7113519328|$2.64
2019-09-24 23:12:09|Melyssa H. Parker|5130301736332374|$56.38
2020-10-23 07:58:52|Chantale Duran|529 29099 84125 649|$95.78
2021-02-03 21:38:34|Travis O. Beck|5376 5123 3014 0764|$56.43
2021-07-18 12:09:02|Tamara Hansen|5533007648339885|$40.72
2020-06-09 09:34:16|Barclay Mckenzie|518803 008839 3939|$95.85
2021-05-13 17:04:21|Wing Wilcox|5368 2745 5675 6811|$5.96
2020-05-27 12:45:59|Fay H. Bush|5252783811364228|$47.82
2021-05-14 21:38:12|Quinlan Y. Bennett|5270 8185 7405 3424|$66.79
2021-03-23 11:57:09|Ursa C. Lewis|524281 603785 3666|$59.77
2021-06-23 14:45:39|Dominique A. Ortega|5434081078958365|$36.59
2019-11-01 21:03:22|Tucker Palmer|5445961145260399|$10.71
2020-06-26 16:56:12|Stephen Douglas|5127150810822148|$20.08
2020-05-04 16:31:17|Rylee Mendoza|521509 357565 9789|$32.74
2021-08-24 21:30:11|Curran P. Brock|5348489147462001|$46.69
2020-09-12 07:04:03|Bert Noble|545467 3295277044|$95.44
2020-08-17 11:41:30|Athena Flynn|535 99692 68635 739|$37.02
2019-10-07 15:33:14|Stone Pruitt|518597 0512709726|$86.33
2019-10-09 21:08:16|Brielle L. Barr|510768 590752 3210|$82.48
2019-10-28 07:37:44|Ainsley S. Franklin|538643 8090456950|$13.97
2019-12-24 05:42:11|Priscilla Wilkins|5549 6062 5326 3074|$14.16
2020-07-28 01:10:57|Ulla R. Witt|5510633488958430|$34.91
2021-08-18 14:10:01|Flynn H. Shaffer|555 67017 00312 622|$73.55
2020-04-02 09:12:31|Valentine Ball|5444 3137 0630 0340|$96.52
2021-02-19 19:16:01|Daniel Talley|5249844090915068|$59.02
2020-08-31 11:15:10|Guy Mccall|511701 094539 8517|$17.99
2021-06-19 02:50:18|Beverly X. Quinn|536 86566 99314 351|$86.16
2021-06-05 07:27:39|Jasmine Hensley|536 68520 04350 923|$13.10
2020-05-14 11:20:44|Colorado K. Gibson|530973 661779 4702|$62.97
2020-11-15 07:35:34|Sacha Cleveland|5312344473141459|$80.04
