Transaction-date|Name|Credit-Card|Amount
2021-07-09 16:48:20|Wing L. Crosby|524 25364 53155 541|$87.30
2020-04-22 21:11:18|Emma Mcintyre|5186 2806 3736 6553|$45.10
2019-08-28 00:21:17|Wesley E. Massey|547 62515 70699 440|$4.40
2020-04-22 16:21:10|Jane P. Bonner|5406 4516 2792 8702|$42.24
2021-02-20 16:21:27|Miriam Blair|545333 632475 4919|$49.98
2021-02-10 05:02:04|Wayne A. Parrish|5315166424328225|$79.60
2019-10-16 21:49:25|Naida I. Todd|5590429119886154|$38.71
2019-09-19 06:43:14|Lunea Z. Chase|515111 252628 2883|$7.05
2020-02-26 09:20:18|Abraham L. Dickerson|514049 712418 9208|$31.73
2019-12-12 21:15:52|Raphael M. Williams|521 00095 37750 941|$85.62
2021-04-28 23:28:36|Chanda Barnes|5150 1189 8300 7912|$55.17
2019-12-24 18:02:40|Cheryl Welch|5178 3846 1158 2993|$36.60
2020-01-28 02:33:55|Rae M. Lucas|534948 032615 6836|$4.41
2020-09-18 22:22:43|Ariel Hart|5476223409168533|$33.62
2019-09-08 02:22:39|Fay U. Powers|5357 6734 4753 9992|$17.88
2020-10-09 01:56:55|Orlando D. Morton|5285 6614 4481 6759|$83.36
2020-07-10 13:54:32|Abbot I. Perry|517 50093 60336 217|$73.20
2020-01-12 01:31:15|Cathleen Joseph|5545982917176950|$46.03
2020-09-27 16:29:37|Malik Albert|5382 9778 7624 9349|$16.69
2021-06-05 10:49:26|Leonard G. Frederick|5563 6784 2619 1087|$8.61
2019-11-18 10:27:33|Jin Luna|525946 769659 4488|$99.71
2020-03-16 11:24:38|Finn K. Mosley|523669 9630704322|$15.96
2020-09-23 13:49:14|Joan E. Horne|5491602388074005|$39.19
2020-02-24 01:45:59|Kenneth F. Atkinson|549 64197 54677 195|$38.18
2020-05-31 14:30:51|Yoshio Travis|545 12537 78798 072|$50.01
2021-01-05 06:27:51|Inez Carey|5424 5370 5695 6319|$24.32
2020-03-12 02:26:02|Price Bird|538941 029099 2503|$0.77
2020-07-16 22:02:42|Kiayada K. Barrett|5154 6539 4616 0669|$78.14
2020-04-13 22:30:36|Gray J. Figueroa|523 34723 41153 095|$95.92
2021-05-26 07:16:12|Cherokee R. Shelton|518 26613 64915 957|$84.61
2020-05-12 04:39:48|Adena Y. Holcomb|526282 0222089016|$40.54
2021-02-20 09:03:46|Zahir Stuart|5505922733649598|$31.09
