Transaction-date|Name|Credit-Card|Amount
2019-09-17 06:20:07|Lisandra Mack|5347182430760352|$35.85
2020-10-29 03:37:23|Noah Shannon|518605 675313 4516|$16.38
2021-05-12 02:54:13|Geoffrey D. Bennett|5432403783605150|$75.95
2020-08-11 08:34:41|Norman Koch|537617 8118379451|$31.84
2020-06-18 02:19:54|Russell D. Le|549 97074 40729 900|$92.34
2021-08-15 14:50:06|Faith Dyer|539146 2622480638|$93.36
2021-02-23 07:43:10|Lester Morales|526 75387 14513 997|$20.31
2020-09-26 21:21:27|Kelly E. Rios|551177 0621762805|$94.55
2021-07-30 02:16:13|Mason Mueller|538980 7106614702|$52.65
2019-11-01 16:42:21|Kelsie Q. Kane|525 26531 10422 300|$70.54
2020-11-08 11:05:39|Bevis Mcknight|512945 9612942451|$56.32
2019-09-16 20:36:34|Giacomo Y. Dorsey|535504 806053 0291|$64.88
2021-06-30 14:06:35|Steel Howard|5517471052720917|$92.43
2019-09-02 01:46:46|Elijah R. James|541233 428108 2408|$97.75
2019-10-16 06:58:36|Tatiana Q. Rutledge|556 07797 65938 436|$10.70
2020-09-02 15:48:52|Peter L. Albert|5432074817176482|$4.80
2021-01-13 23:49:09|Chelsea Donaldson|5245 3431 6723 5488|$38.66
2019-10-21 08:41:45|Timon Weber|510196 275090 9499|$69.46
2021-04-16 14:04:09|Lee Whitfield|530208 423966 1620|$15.08
2020-08-31 18:32:22|Robert Burch|551252 443803 1352|$80.37
2020-03-19 06:34:14|Adena Hart|5130 8231 4596 9009|$6.93
2021-08-06 18:29:17|Eve Hensley|539775 8810052947|$27.71
2020-10-24 04:36:25|Nissim T. Rich|511879 978685 9459|$47.80
2020-12-06 00:35:43|Kaden G. Carter|5380 4599 8064 8908|$92.60
2020-05-13 18:49:32|Orson Fox|543 65144 35679 322|$70.71
2021-01-15 20:40:16|Tamekah R. Navarro|5153750551906732|$29.52
2020-11-20 06:48:56|Kameko Z. Douglas|535760 668085 0460|$22.25
2020-01-22 23:34:57|Oprah U. Benson|540362 828579 6447|$65.00
2021-04-26 18:00:56|Idola Jefferson|5257872386979273|$3.13
2021-04-04 09:33:06|Kato Douglas|5329961631307598|$0.90
2020-07-19 11:27:54|Fallon Henderson|5569 4347 3471 1487|$91.11
2019-10-07 12:21:32|Martha R. Dillon|513268 8787408063|$72.58
2019-12-25 23:07:18|Violet R. Whitehead|545 48872 02348 785|$16.72
2020-03-20 23:18:13|Constance Miranda|552 01378 87078 475|$17.91
2020-09-08 22:12:22|Charles X. Mcgee|5128 4483 3870 1870|$5.27
2020-08-27 07:51:33|Jessamine Blair|539992 7804486795|$64.63
2020-01-26 21:19:42|Quin Jacobson|5484 5815 4854 7986|$64.73
2020-05-05 12:43:50|Alexandra Vazquez|532 03796 62969 195|$38.98
2020-03-28 18:54:39|Eagan Jacobs|5120 1417 4760 8764|$95.38
2020-05-28 05:16:36|Kiara Kemp|5118350258669263|$85.35
2019-12-06 09:22:29|Gay L. Mcguire|518426 121675 2720|$81.15
2020-03-02 20:53:23|Kaye Justice|531 52880 41077 207|$83.44
2021-01-27 05:09:11|Lucas X. Hall|5496 0332 4387 6688|$63.40
2020-03-28 16:31:28|Ciaran U. Lynn|5355 9861 8783 8172|$74.74
2020-10-31 11:46:12|Idola O. Cline|5304645851254916|$55.71
2020-08-12 06:54:07|Delilah A. Wilkinson|5420518824658647|$20.54
2019-09-07 14:31:31|Germane Gamble|5443 9460 8572 5958|$92.10
2021-08-27 05:03:03|Kyla Kerr|513064 6912211218|$62.27
2019-11-17 14:36:13|Scott Weiss|5314 5022 2957 9623|$41.67
2020-04-06 12:17:37|Walter Q. Calderon|511183 300504 1297|$74.53
2020-10-18 18:35:10|Reece Farley|557971 3795678398|$8.18
2019-11-20 05:53:50|Andrew Z. Holcomb|517611 549949 5250|$97.54
2020-11-26 18:33:01|Daphne L. Mueller|5525 8206 4647 0803|$25.12
2020-12-18 10:20:54|Xanthus H. Hansen|5231 8012 7486 1674|$6.50
2021-08-10 08:40:57|Sierra O. Sears|531430 2978113199|$20.29
2021-06-14 15:03:59|Desiree P. Oneal|521 87429 34693 593|$28.43
2020-03-14 21:24:49|Jarrod Delacruz|5171442145542151|$67.07
2021-02-27 04:37:04|Lysandra Q. Clemons|527 51340 07406 063|$84.87
2020-07-12 10:35:54|Anika F. Savage|5334 2134 3453 4355|$27.49
2021-02-27 17:19:07|Regina Pitts|552232 1735154468|$95.02
2020-02-17 01:39:43|Benjamin Q. Sharp|545797 9500523107|$3.54
2020-12-02 05:14:40|Mannix Farrell|522 98803 91364 147|$39.81
2020-12-29 02:41:03|Neville J. Walters|545 59093 16874 800|$82.89
2021-08-05 02:50:47|Kuame Z. Mullen|518000 7475972499|$64.49
2021-01-14 00:08:54|Myra Watson|5442464488711485|$0.17
2020-05-12 00:26:57|Graham T. Mcmillan|543744 8747408717|$64.23
2020-04-12 17:04:34|Yoshi Mullins|5119827041039515|$27.11
2020-03-14 23:41:52|Aaron Chang|5419 6052 1822 4467|$20.70
2020-07-19 15:52:46|Denise Murphy|543284 6920934497|$94.64
2020-04-15 08:10:45|Jordan D. Reeves|5179 4549 3911 3190|$10.57
2021-07-28 12:56:32|Ocean Juarez|529 26917 56199 735|$11.71
2021-01-07 04:24:31|Leonard L. Mccormick|5152 1569 7625 8173|$3.25
2020-07-31 12:59:11|Christian Kane|516 71470 13658 601|$21.10
2019-09-23 19:43:22|Amanda Reilly|5553 6646 9560 6569|$71.31
2021-04-29 06:15:24|Lesley O. Ramos|545575 292622 8334|$31.75
2021-05-16 02:03:40|Jemima F. Combs|556792 3237063653|$1.14
2020-12-13 15:39:37|Hyatt T. Weaver|543 94320 73832 250|$19.19
2020-06-06 09:23:40|Ali Jensen|547 95333 05832 348|$40.01
2019-12-14 15:15:50|Blythe X. Small|529 71528 48044 434|$6.90
2019-12-04 13:17:38|Daquan Wolfe|552590 363419 5259|$28.99
2019-09-27 07:18:18|Melinda A. Slater|5289 6858 3931 3169|$25.86
2019-11-02 08:39:44|Bree H. Hickman|527696 4267428772|$51.25
2021-04-01 00:03:15|Odysseus T. Joyner|5495960376880049|$53.97
2020-02-05 09:26:00|Armando Watkins|5294176681305951|$29.77
2021-07-03 13:01:43|Laith Sandoval|5259 6765 8898 7408|$94.34
2019-12-17 10:08:13|Kelly Lawrence|514668 7205009374|$61.35
2020-08-02 22:11:03|Maia Stone|5424260320395673|$22.38
2020-12-27 04:04:16|Lani Matthews|552061 5035862643|$61.33
2020-06-23 05:42:52|Castor I. Morton|546912 908203 3804|$4.65
2020-05-07 11:37:30|Madison Chapman|534 44179 56562 672|$63.05
2019-09-22 19:24:40|Troy Shaw|538 62139 54909 182|$24.21
2021-07-28 06:00:23|Shea Z. Velazquez|558718 8929557141|$23.35
2019-12-13 18:12:48|Bradley Noble|540859 142659 4417|$13.37
2021-05-08 03:03:47|Mufutau Norris|511575 517378 3044|$37.83
2020-01-01 23:18:38|Xantha C. Franklin|527414 2562882256|$74.65
2019-12-23 13:05:55|Ria V. Clark|536684 689260 1249|$77.20
2021-03-28 23:13:03|Oren C. Mckay|511295 5794572155|$28.29
2021-01-06 08:39:34|Prescott U. Ford|5108 9855 9975 3565|$91.35
2021-06-26 17:13:53|Baxter Wood|512394 117785 4805|$3.38
2021-07-26 19:46:15|Xenos R. Gibbs|549350 2301120349|$58.98
