Transaction-date|Name|Credit-Card|Amount
2021-03-21 04:38:21|Brooke Farrell|529 11534 87973 889|$36.33
2020-01-08 21:07:43|Rinah Norton|552169 9745842185|$29.78
2020-03-22 22:55:53|Suki L. Matthews|543928 077907 2063|$26.36
2019-11-10 02:02:15|Maxwell Casey|513 51270 44122 677|$87.85
2020-11-17 04:01:58|Slade Richmond|533881 043638 7835|$45.94
2020-03-19 12:53:23|Nash W. Mccarty|520748 9336579375|$61.45
2021-01-03 15:22:21|Jamal Bonner|529252 8002615603|$46.86
2020-04-17 11:17:53|Cameron Bush|549989 085977 7121|$57.57
2020-01-02 17:25:21|Murphy O. Dalton|517812 461912 9862|$48.65
2021-03-30 07:05:45|Akeem N. Little|549502 1367731269|$81.59
2019-10-01 07:58:53|Elizabeth Hess|510181 159345 7036|$40.93
2019-10-18 10:01:12|Willow Dawson|518583 6098324240|$13.54
2020-10-15 03:42:34|Brielle Hopper|531 12069 57713 007|$82.71
2021-06-19 23:24:50|Oliver I. Sanders|5178 9435 2685 7467|$27.60
2020-11-23 16:03:20|Brent D. Bond|559884 790623 3821|$95.14
2020-06-03 05:41:48|Joan Rios|559 61653 79820 939|$45.58
2020-03-14 23:59:55|Victoria J. Roach|5570553581031470|$27.81
2021-05-02 06:58:08|Noah Brady|511814 378991 3908|$32.27
2021-08-20 03:16:51|Kenyon Snyder|5450 7390 4712 3622|$75.67
2020-05-24 18:51:21|Jennifer Ballard|5235 1581 7173 0783|$15.30
2020-04-03 02:19:20|Aretha Nichols|548573 5344637404|$54.82
2021-07-16 11:56:03|Natalie R. Harris|526 73734 49918 968|$29.18
2019-10-02 16:49:47|Kaitlin Heath|517 65294 73908 924|$36.86
2021-02-01 04:50:01|Burke L. Cain|5402790346321648|$93.03
2021-03-03 01:05:00|Avram Snow|5236320599913974|$51.03
2020-01-28 13:12:21|Aaron Wells|536228 738571 9616|$12.75
2020-04-19 06:42:33|Hanae Bush|529955 3355399962|$39.78
2019-11-04 20:15:56|Cadman Puckett|547269 968777 2217|$99.18
2020-04-16 12:07:25|Logan P. Huff|526628 647001 8246|$69.62
2021-02-15 18:49:32|Scarlett Barrett|5396 1685 6333 4016|$60.08
2020-08-01 12:21:00|Morgan Z. Horn|510659 4290500929|$60.01
2020-06-30 17:37:47|Clementine Kinney|5211659155362061|$69.92
2020-04-19 00:07:00|Gage Bass|541347 172572 7146|$54.54
2021-03-16 17:39:49|Aurora Day|557671 231176 2259|$87.87
2021-08-10 11:44:04|Ronan O. Dennis|5340754559485107|$40.16
2020-08-23 04:56:46|Quintessa Lynn|515042 7838465344|$55.73
2020-01-20 22:45:54|Brenna W. Briggs|5165400727764849|$91.07
2020-04-02 09:32:05|Raja Duffy|5175780198599990|$30.78
