Transaction-date|Name|Credit-Card|Amount
2021-04-20 08:23:12|Jessica Gilbert|536969 9113677788|$72.66
2019-12-08 12:59:39|Malachi Mcgee|530 33942 54699 143|$55.60
2020-03-23 14:42:22|Quail Rivers|528349 2323822805|$70.09
2020-02-10 05:27:44|Cedric Kent|5438 1714 8366 1492|$47.54
2020-10-13 15:25:09|Tiger B. Stout|5198 1731 6687 6108|$41.67
2021-04-27 19:00:37|Fallon Cross|5506 6461 7839 8721|$80.07
2020-06-28 06:30:03|Constance Z. Poole|5383 1263 7635 8775|$45.16
2020-08-30 22:34:59|Graiden L. Higgins|523 56371 53839 852|$85.41
2021-01-28 15:52:42|Bruno L. Horne|5381 9525 0109 6978|$93.88
2021-04-11 04:49:33|Keith Mays|549107 3302996303|$88.85
2020-01-28 18:26:05|Rhiannon Ewing|5524 2707 6729 1540|$50.34
2020-04-23 01:52:46|Dacey J. Valenzuela|5359245691462367|$37.87
2020-03-13 19:00:38|Lucian Stevenson|5150 0100 7727 4542|$20.41
2020-12-23 03:24:50|Joel G. Valencia|5269440818166673|$75.62
2021-05-05 11:02:18|Zoe M. Gibbs|536 55041 49253 378|$23.30
2020-02-29 00:39:27|Willa Giles|519537 543889 7357|$2.53
2020-04-16 07:08:13|Vance Harrison|5380 3720 3075 7605|$40.72
2021-08-09 20:46:56|Meghan A. Peck|535 34020 20839 247|$16.63
2019-10-02 07:13:47|Kitra Nash|558100 509961 3874|$31.24
2020-04-27 15:43:21|Tate Sloan|5372928430652371|$27.50
2020-12-18 07:33:48|Julie Fitzgerald|525 18150 84953 203|$90.33
2019-11-23 00:55:07|Orla Walters|537965 891206 8639|$87.28
2019-09-06 11:13:06|Brenda Miranda|556 87172 97470 579|$79.10
2020-08-27 14:28:42|Conan P. Moody|5165029873159759|$19.53
2021-08-07 10:18:49|Unity D. Vargas|557100 498340 3270|$42.07
2019-10-28 16:13:37|Jorden Leach|521167 1873008934|$72.58
2020-04-02 11:15:35|Gregory Cannon|550 97173 34464 132|$23.01
2019-12-18 23:14:55|Uta S. Christensen|518282 717217 7458|$7.13
2020-02-03 17:49:32|Benjamin G. Lawson|5291425356466322|$86.37
