Transaction-date|Name|Credit-Card|Amount
2019-10-04 21:56:25|Celeste Q. Wall|5429058781398482|$10.64
2020-06-11 23:52:31|Xena M. Yates|5375106331952557|$24.59
2021-01-12 01:37:30|Ina Franklin|5203120400448122|$0.18
2020-03-08 10:08:43|Gil Beach|515454 4579337866|$67.08
2020-09-17 09:13:44|Patience K. Vazquez|544550 760666 2423|$97.41
2021-07-20 12:11:22|Walker W. Green|5534093863097829|$73.53
2019-09-11 01:32:11|Tad N. Sargent|551 87900 62113 295|$26.38
2021-03-16 02:01:54|Joshua Crosby|540815 013203 6252|$77.57
2020-07-12 03:09:19|Brenda R. Charles|559 14654 78610 479|$95.94
2019-09-27 11:32:59|Hayley W. Buchanan|5157 1946 6350 8977|$50.48
2021-05-11 15:28:48|Geoffrey C. Flynn|511 64390 15325 541|$93.70
2021-01-22 14:37:47|Myles Y. Perkins|5313288552573158|$39.65
2021-06-11 04:06:43|Cameron Rodgers|5417 9896 8312 4150|$81.57
2021-08-22 00:48:20|Victoria U. Gill|519417 9791023051|$22.65
2020-04-10 18:04:16|Alden P. Sawyer|558 51352 10545 659|$35.46
2019-11-03 07:57:01|Ralph V. Steele|548228 1555129404|$18.12
2021-01-08 16:20:43|Christian Webb|518687 7159291117|$11.54
2019-09-18 09:18:46|Germaine H. Boyle|5496882884385478|$47.10
2021-04-21 03:43:47|Matthew F. Walters|537418 3588721804|$80.92
2021-02-11 03:55:32|Amir Myers|5561 1555 9917 7047|$29.05
2020-09-15 09:43:49|Nehru Kelley|519924 1047332531|$73.84
2019-11-24 08:03:35|Orla Bonner|517586 624846 3848|$56.50
2020-07-25 13:21:30|Dominic N. Allen|5550247088097340|$36.15
2020-11-29 16:34:19|Dalton X. Odom|5522827894040199|$71.18
2020-05-21 16:28:03|Bianca D. James|534636 4500336328|$69.19
2020-12-05 23:40:00|Stephanie Thomas|516 04973 50149 517|$65.67
2021-04-16 20:34:08|Kelly Newton|529 74055 71845 843|$1.90
2019-09-22 09:38:44|Moana Colon|542205 6442489408|$34.67
2020-02-11 17:54:55|Olympia M. Weeks|545 51732 85414 706|$91.87
2020-02-02 21:47:13|Burke L. Finch|5257231265507277|$90.14
2021-04-01 09:19:16|Grant Ferrell|532533 412141 9584|$12.83
2021-08-05 11:37:59|Carl X. Gibbs|536 37329 77971 173|$22.11
2021-03-09 06:15:42|Celeste Gray|5313 3074 0638 3158|$74.48
2020-08-12 10:06:08|Michelle Q. Schneider|5249 7225 1231 2215|$94.99
2020-09-07 21:34:09|Basil Ingram|516477 8596906281|$15.19
2020-06-08 14:16:29|Taylor Q. Jennings|513 37344 40746 587|$4.40
2020-07-27 07:46:49|Avram Z. Mcdonald|543249 444199 6917|$21.24
2021-02-27 21:42:46|Justine B. Randall|514 74499 62489 508|$41.73
2020-12-21 08:23:10|Fatima Vinson|556768 916714 3498|$95.60
2019-11-30 10:59:00|Paula D. Ashley|5426569366148673|$13.62
2020-10-19 01:55:18|Micah B. Lewis|518286 882479 5420|$49.25
2019-09-04 04:01:56|Amir Horton|5236478187627354|$79.67
2019-11-04 23:36:05|Ryan Hendrix|552 39677 66133 281|$60.48
2019-12-04 18:25:42|Jacqueline Carey|539 46339 34689 598|$42.43
2020-04-09 02:20:22|Wylie Bernard|536 08791 89004 963|$49.74
