Transaction-date|Name|Credit-Card|Amount
2019-12-14 06:24:40|Dennis Sullivan|518576 430375 6933|$93.35
2020-01-26 03:41:10|Lee T. Andrews|5355336510100439|$68.81
2020-07-28 11:28:17|Otto S. Doyle|531752 6371844136|$57.72
2021-01-18 05:46:42|Demetria H. Gay|520929 7591834338|$62.74
2020-12-18 02:57:05|Hiroko X. Winters|517 86283 06941 348|$58.79
2021-01-15 09:18:40|Amanda B. Stevens|5322106499796535|$77.87
2020-05-03 03:11:19|Brenna N. Doyle|526 71077 15875 365|$98.44
2020-10-27 15:20:18|Julian I. Stephenson|515253 159509 9499|$58.06
2021-02-05 23:34:28|Dylan Cross|544363 551762 5676|$27.80
2021-03-31 08:06:49|Indira Gardner|5274 3883 0656 2379|$53.56
2021-07-23 19:41:27|Christian T. Rodgers|518970 765043 1796|$55.14
2021-03-03 15:23:54|Althea G. Hancock|5138 9261 5480 0494|$69.01
2020-05-22 23:14:38|Kim Albert|534063 7063059940|$59.71
2021-02-09 17:13:46|Calvin Carson|511633 696103 3527|$11.87
2021-02-22 07:45:02|Stacy Hancock|537 44557 86770 324|$84.79
2019-09-26 09:50:04|Lillian Rollins|558 40086 98667 561|$57.14
2019-12-15 03:12:35|Piper B. Wilson|5130 0276 4144 8902|$86.60
2020-08-25 22:26:15|Fulton Booth|550559 5633137201|$82.29
2021-05-20 17:23:30|Kyra Simon|5226 0536 0683 2653|$56.12
2020-10-14 15:17:42|Anika Pollard|518680 0492692866|$22.10
2019-10-29 16:58:02|Kibo H. Green|5570 5978 4413 9737|$20.13
2020-07-18 13:39:31|Keiko Caldwell|543208 3348705172|$76.01
2019-12-05 17:35:45|Ima Vincent|5388 0164 6560 4756|$45.79
2021-04-29 19:20:05|Ross Decker|5425 7063 2097 3710|$73.63
2021-01-23 18:45:04|Carol Q. Mcguire|538165 3572050692|$65.82
2020-07-26 19:50:30|Cadman Hardin|5188830406872526|$5.96
2020-08-13 06:12:15|Mira L. Dudley|542 56804 28850 403|$1.76
2020-05-08 03:04:19|Angela Reyes|549 50213 57009 254|$53.69
2020-01-19 15:35:58|Darryl K. Lester|541641 767539 7296|$67.46
2019-11-21 22:06:19|Jeanette G. Beach|533 25628 86724 902|$17.05
2021-02-20 15:51:41|Margaret B. Ray|5442 6746 4134 9532|$71.96
2020-06-23 08:30:48|Beau Oliver|5395 0084 5963 2076|$8.25
2019-11-08 17:23:41|Tarik Briggs|548433 6453949242|$75.61
2020-11-16 22:20:05|Sydney L. Callahan|534833 252780 2323|$25.89
2021-04-23 13:29:46|Ella Howe|511 03213 54135 127|$20.22
2020-05-06 02:02:57|Anjolie Mitchell|5394002697453032|$77.64
2020-04-08 02:45:30|Alea Browning|519913 3938848537|$22.19
2021-03-21 00:22:06|Hayfa X. Joyce|526964 133008 6154|$1.22
2021-08-21 11:56:11|Josiah Santiago|522 71003 91400 607|$61.47
2019-09-02 02:11:52|Doris Palmer|5249653133917407|$40.10
2020-10-26 12:26:15|Camilla Madden|5163538372487505|$57.07
2019-11-30 06:21:49|Hiroko C. Sykes|524 10622 79229 858|$50.15
2020-07-07 22:26:15|Xyla L. Blair|5215218819741883|$9.65
2021-02-16 18:58:28|Leroy Bradford|5369 7183 7884 5540|$27.27
2020-04-10 00:33:24|Summer Q. Koch|5552039677216540|$76.13
2021-04-11 04:14:43|Ronan B. Hicks|5159659055170311|$77.83
2020-10-16 06:41:38|Jenna D. Tanner|5208483428853805|$91.41
2021-08-23 23:03:50|Lyle Cline|5111 9823 8935 4899|$77.01
2020-03-29 10:49:39|Hall Hebert|533 81758 31925 948|$43.60
2021-02-09 00:14:23|Gregory O. Crosby|5409348728509075|$21.87
2020-05-07 05:29:19|Ingrid Browning|5437 2092 4567 9401|$1.28
2020-12-29 08:28:35|Christian Harrell|5169 2255 1712 2999|$91.23
2021-01-05 21:59:04|Mallory Acosta|521 63394 49608 448|$27.56
2020-12-29 09:17:26|Clare S. Pennington|548141 277311 7472|$17.95
2020-09-26 14:57:36|Kitra C. Underwood|5316577480738173|$30.27
2020-03-20 08:27:30|Sage Mclaughlin|532 28847 65974 875|$48.25
2021-04-25 14:00:19|Wade Ball|540828 569496 8086|$55.64
2019-09-16 07:47:24|Hayley Duffy|5181 8992 1884 2354|$17.99
2020-07-10 21:18:36|Wyoming Mullen|526955 8513240756|$30.71
2020-07-04 01:02:24|Caleb Z. Summers|516 81471 03089 682|$68.19
2019-11-16 10:25:44|Laura Bender|5139440769758591|$20.94
2020-05-02 19:06:23|Rebecca Aguilar|544260 1945117927|$39.58
2021-08-26 20:50:34|Demetrius P. Harper|5539 5853 4544 4060|$47.73
2019-12-08 15:03:15|Gary Vega|520113 1484438923|$34.63
2019-10-09 02:59:48|Shelly W. Mcmahon|5159 8701 5528 0971|$84.75
2021-08-07 16:48:25|Cade Chen|530851 665622 0434|$41.98
2020-01-04 05:22:35|Quincy Sanchez|5570138161902447|$25.42
2020-12-02 11:56:41|Summer G. Thomas|559525 133310 5533|$87.27
2020-10-21 13:57:18|Yetta X. Shelton|546 13491 73998 347|$65.26
2020-03-19 23:45:40|Daryl Atkinson|5177 2206 3727 6478|$94.20
2021-05-30 16:20:14|Dalton S. Goodman|514187 576152 3475|$31.75
2020-02-26 07:02:16|Ferris T. Yates|552 19600 34457 428|$75.83
2021-06-03 18:15:25|Clark Glass|5253384927793126|$57.37
2020-03-18 14:32:15|Blair D. Boyer|544 18006 18102 254|$52.26
2020-08-23 21:12:04|Wesley Jensen|5185592652156128|$78.91
2020-05-09 10:18:56|Elton B. Nunez|517237 422148 5212|$36.84
2020-04-26 21:23:53|Suki S. Vasquez|515447 5743981554|$28.75
2020-10-30 01:51:44|Ramona Young|548 88993 00125 775|$78.75
2020-01-26 01:39:06|Yvonne O. Chase|551 89418 14231 923|$54.64
2020-08-29 17:19:09|Lydia Horton|537636 843548 5376|$73.76
2019-11-03 17:02:47|Clarke O. Atkinson|5323325328220991|$35.82
2021-06-08 15:10:42|Rafael X. Barnett|533155 8150074280|$39.44
2021-01-19 19:15:21|Britanni Perkins|548873 3934929247|$27.07
2019-11-19 03:05:59|Emery P. Daugherty|5114155223846811|$26.11
2019-11-16 17:58:28|Kitra E. Clay|519460 528827 6364|$32.14
2019-10-26 13:29:06|Erasmus T. Blevins|5105225006517847|$67.96
2020-09-12 23:55:14|Brynne S. Barron|516080 903027 7627|$54.99
2020-02-26 20:47:23|Kylee M. Ramirez|554759 286591 8309|$12.99
2019-12-18 01:34:38|Octavius D. Adkins|5143064456364754|$29.95
2020-04-15 17:14:55|Tana Lindsey|529083 0261928194|$40.84
2021-01-23 00:45:07|Brielle B. Deleon|529 28535 82320 691|$49.46
2021-03-07 01:55:20|Basia Avery|557 43300 15837 467|$28.34
2021-07-05 01:34:00|Sylvester Hopper|530979 6358806073|$87.97
2020-12-15 05:25:24|Noelani D. Bennett|5571 4533 9064 9316|$90.55
2019-11-27 10:30:30|Sybil White|548 57545 60998 648|$13.68
2021-02-08 16:30:32|Zachery Becker|556827 317757 8586|$24.66
2020-03-15 06:56:02|Sonya K. Woods|536 41770 13025 239|$94.99
2020-02-06 09:16:28|Armando R. Meyers|519232 355578 5669|$65.73
2021-08-15 10:58:30|Chaim C. Obrien|546 10876 18490 435|$18.96
2021-01-01 02:53:20|Elijah Vargas|541172 715482 2522|$3.56
