Transaction-date|Name|Credit-Card|Amount
2020-07-12 19:35:38|Thaddeus Montgomery|5524 6228 3200 9960|$0.79
2020-01-14 15:06:46|Lavinia U. Wagner|5210733557291201|$11.49
2020-09-13 21:38:11|Darrel Mills|550158 7225487130|$68.97
2019-10-02 05:04:40|Suki Lester|530033 1730975625|$78.95
2019-11-08 12:29:05|Thane X. Garrison|5399650063109581|$71.00
2020-12-23 02:58:50|Hammett L. Beach|5288 0279 4543 6959|$10.72
2021-01-27 14:33:32|Patrick U. Mayo|511080 1539950292|$38.62
2020-05-07 08:01:56|Simone Z. Justice|515451 071158 8872|$81.74
2021-07-13 23:36:40|Beck Y. Kelly|5551972492463767|$64.66
2021-08-12 23:58:58|Farrah T. Copeland|5154 2558 2227 5544|$82.83
2019-10-08 00:11:02|Carl R. Murray|529 53058 59814 440|$96.54
2019-12-27 15:38:44|Xander Holder|5566 5009 6492 2516|$73.39
2021-03-27 01:39:23|Cyrus M. Battle|5137336588552979|$77.90
2021-07-28 21:58:34|Hanae Sawyer|5371 3124 9488 5014|$33.92
2020-04-17 11:45:19|Macaulay I. Warner|553202 6445674733|$43.75
2020-03-03 22:33:41|Hayden N. Kidd|5276 0908 7166 8460|$91.10
2020-07-01 03:26:25|Whitney Meyer|5235826753437163|$75.20
2021-02-15 20:22:02|Amir Clemons|559286 4781110376|$2.05
2021-06-02 01:38:43|Alyssa Wheeler|558751 498665 8946|$6.18
2021-01-26 17:18:57|Beverly Reynolds|534522 044571 6795|$6.17
2019-09-14 01:42:49|Jolie M. Wolfe|5101 2221 5037 2594|$52.29
2020-05-21 00:30:15|Hunter Q. Becker|518794 3605995229|$5.12
2021-08-06 20:36:56|Wang Rodriguez|521 83326 88997 141|$22.08
2020-07-28 23:32:02|Lunea X. Frost|518 24122 00897 458|$99.35
2019-09-25 06:48:58|Kennedy A. Morin|551 73940 11249 689|$88.87
2021-04-16 05:35:58|Hayfa R. Stone|5121439300599886|$2.12
2021-05-26 12:54:46|Caesar Randolph|559357 076572 6033|$10.13
2019-09-04 14:59:01|Carol L. Gamble|5284 0289 2393 5313|$11.45
2021-02-17 09:19:31|Kellie Schneider|5301203194404864|$46.85
2020-11-27 05:29:34|Oscar Byers|531213 883404 2665|$1.06
2021-01-17 16:05:38|Kelsie Todd|5443781660225169|$45.89
2020-02-21 11:11:26|Axel R. Figueroa|5287433908964667|$17.38
