Transaction-date|Name|Credit-Card|Amount
2021-01-31 02:03:15|Maya Russell|5485708073717101|$90.36
2021-04-20 00:31:56|Halee Terrell|534 62174 92137 858|$12.27
2021-03-20 09:32:36|Kareem D. Pennington|5545496358772821|$93.60
2019-10-01 06:09:11|Xaviera Hale|544406 4861264678|$93.86
2020-05-05 14:41:58|Lawrence A. Weber|5553991834656027|$33.16
2020-12-22 03:30:53|Diana R. Goff|5398979822474833|$34.24
2021-08-11 17:37:28|Jamalia Arnold|541 23540 51375 055|$4.35
2021-01-30 04:19:37|Leila U. Preston|552 02995 50857 195|$92.57
2020-03-04 12:18:49|Mara Wynn|551 08845 98583 044|$10.70
2020-01-31 12:29:26|Laurel Carlson|517077 2965841502|$96.83
2021-01-16 03:51:39|Phoebe M. Brock|5228 0709 6343 1174|$56.62
2020-12-02 23:30:18|Hillary Roberts|519 91587 22603 681|$46.67
2020-08-27 04:40:43|Portia M. Boyer|538124 8435482354|$23.45
2019-12-03 19:19:08|Hope F. Walter|534856 768616 9614|$95.54
2019-09-07 13:43:51|Maxwell W. Reynolds|534024 846407 7315|$81.73
2021-02-21 18:19:21|Walker Guy|530133 1992635239|$95.27
2021-02-27 01:19:02|Althea Richardson|557132 6457775309|$26.93
2021-07-05 14:02:46|Sybill N. Mccormick|5314 1384 5821 2477|$39.60
2020-10-24 02:08:22|Norman Shields|5426 9612 3391 1708|$93.43
2021-01-25 06:45:34|Abbot T. Odonnell|5409254957943888|$22.75
2020-04-14 12:06:14|August C. Lambert|5419 5682 1891 2335|$87.22
2020-03-20 18:46:51|Tarik Chen|5471 3047 5347 1080|$60.16
2021-06-26 10:33:25|Melanie Holcomb|552876 694836 1512|$82.13
2020-02-15 08:58:05|Tamara Y. Norman|551 20328 99853 900|$41.66
2021-06-06 03:34:08|Dakota A. Mclaughlin|535193 1966314437|$78.73
2020-11-20 22:18:13|Evan U. Henry|5415090645210559|$87.23
2020-01-16 12:45:02|George Horton|5516 1307 0181 5319|$55.96
2020-01-15 12:00:13|Samantha Greer|5455 3007 9248 8309|$21.60
2020-05-16 03:35:05|Illiana S. Craft|559590 0896804821|$43.50
2020-01-18 14:55:03|Lawrence D. Spears|5159 5663 1277 5735|$93.01
2020-09-16 01:15:43|Fulton H. Miles|542701 4612364500|$7.10
2020-09-27 06:11:59|Charles Q. Sears|530980 949387 1322|$4.88
2019-10-29 14:32:37|Vanna B. Bates|519935 0068038099|$63.78
2020-01-29 16:32:36|Zenaida O. Ball|511120 1022247935|$55.08
2021-01-09 17:41:13|Evan G. Gutierrez|545 47398 32856 101|$54.25
2021-01-28 14:01:45|Irene Z. Nelson|543803 3070351715|$55.60
2021-07-12 11:19:35|Beverly Branch|5284 8316 8433 7227|$37.75
2019-10-13 08:38:06|Jordan Suarez|5559669607010663|$16.96
2019-11-04 10:53:43|Benjamin Solis|531638 2284408978|$55.07
2019-12-10 07:35:59|Calvin York|5579226643982649|$58.90
2021-08-12 22:18:31|Gareth Figueroa|534986 9539966934|$56.85
2020-07-23 19:02:19|Moana English|5194 2100 2127 4519|$27.24
2020-08-09 08:57:05|Dorothy U. Jarvis|553137 4555283577|$77.99
2020-04-24 23:48:12|Nita Hardy|516693 1621893929|$60.57
2021-07-31 16:37:03|Helen L. Koch|539136 6544630644|$59.56
2020-06-13 10:42:56|Yasir J. Stein|5431 6163 5478 9068|$59.54
2021-04-04 04:50:12|Craig E. Cross|5507 4526 1762 5132|$88.29
2021-03-25 16:44:52|Lev Berry|5120 4079 6234 4603|$9.43
2020-11-08 10:07:58|Tate Bray|542158 483965 4392|$33.86
2021-02-14 23:20:44|Stephen Walton|518293 0529508084|$55.85
2020-02-28 21:47:57|Ignacia Harrell|523 86687 84616 572|$34.40
2020-11-03 23:34:33|Justine Larson|520582 259687 8040|$73.60
2019-09-28 18:12:35|Dean F. Estrada|5397 2793 6127 0879|$64.94
2021-08-20 15:14:40|Patricia Crane|5349246470929066|$91.42
2021-06-19 13:25:14|TaShya Kline|554577 8643300439|$44.10
2020-03-07 06:39:24|Devin F. Harrell|515441 8430932217|$0.73
2019-11-19 22:29:55|Xaviera I. Hyde|542241 5036851003|$44.56
2019-11-14 10:37:49|Xyla X. Brock|5479151254402250|$69.10
2021-04-08 17:38:31|Elmo L. Knapp|545853 492901 5653|$47.81
2020-04-29 18:35:30|Addison B. Bauer|527163 238508 3259|$34.42
2019-09-11 11:07:24|Nicole Albert|5495 0421 6624 7380|$87.96
2020-03-27 10:16:37|Evan Calderon|5311 7186 0007 3100|$24.27
2020-06-30 04:58:10|Shelley Mcgee|5597039113491282|$72.50
2021-08-24 16:21:58|Connor Hess|557661 3221885885|$14.49
2021-02-18 03:24:51|Ralph A. Stephenson|5450525594240905|$20.64
2020-04-06 16:59:12|Ivan Z. Prince|5389 8148 6576 8448|$36.55
2021-05-30 22:49:35|Maggie Stephenson|548449 5115333763|$18.13
2020-10-07 19:32:33|Tasha I. Cobb|5279845177345387|$35.74
2019-09-23 01:41:23|Ocean Wells|557 79191 72892 872|$84.69
2020-08-19 14:51:17|Aretha G. Howard|5336 6189 3495 3962|$51.89
2020-04-19 18:22:30|Garrison Stein|538785 1773226285|$54.49
2019-12-14 20:55:22|Griffith D. Shaffer|555 23376 39689 279|$9.70
2020-12-14 11:41:28|Ferris L. Cannon|510905 700135 0874|$41.26
2020-09-08 10:54:56|Amethyst Thompson|5164122764518513|$76.54
2020-07-19 14:24:27|Reece Ware|559391 370563 4844|$18.25
2020-07-16 07:01:04|Otto Patrick|520257 979845 5232|$3.65
2019-12-26 03:11:00|Nevada Frost|537758 359186 5216|$33.30
2021-04-22 12:35:29|Ramona A. Stafford|5487 9831 9499 5641|$4.99
2020-05-25 18:51:00|Chaney Cote|5335 2565 7414 5358|$63.03
2019-09-07 20:50:30|Samuel F. Rocha|510456 295717 9776|$96.86
2021-08-02 01:16:26|Larissa N. Collier|528 29176 93663 067|$71.26
2019-11-27 10:48:54|Carson Dotson|5384 5407 1377 5039|$68.22
2020-04-24 06:00:08|Constance Rhodes|517 30365 84535 771|$27.70
2021-05-02 17:46:32|Arden P. Dorsey|528 41650 91605 466|$67.99
2020-05-10 13:50:33|Madeson Parks|5474682072234710|$13.53
2020-06-11 13:14:15|Colorado Bryan|545251 6519548330|$51.31
2019-10-09 02:30:44|Tiger Hinton|5290 5722 6082 0960|$70.47
2020-10-14 17:54:07|Martina Jarvis|548 25199 76702 956|$37.14
2020-09-03 04:32:34|Beck Sloan|553355 677948 4738|$80.00
2020-09-14 21:36:17|Amery Trujillo|514763 237884 9742|$35.37
2021-06-17 18:45:17|Vielka Collier|5148098518607052|$12.38
2020-08-24 23:07:47|Vanna Malone|558236 892788 8251|$63.69
2021-03-25 15:18:09|Laurel Durham|540111 7909366201|$86.14
2020-12-09 21:06:35|Haviva W. Barnett|553 17786 34965 220|$44.51
2021-04-06 18:38:59|Vera Snow|511 60542 89722 917|$10.98
2021-03-10 15:47:44|Kane X. Wilcox|5271 1000 9151 4751|$3.63
2021-04-12 08:45:25|Hadassah Jenkins|557287 860170 0087|$55.06
2021-05-03 19:21:28|Calista G. Tucker|5313916991198886|$98.40
2020-06-21 08:08:05|Chadwick D. Hernandez|538461 0827523664|$74.66
2020-04-29 22:07:48|Xavier G. Haley|557269 304667 5954|$82.81
