Transaction-date|Name|Credit-Card|Amount
2020-09-30 00:39:53|Wylie U. Franklin|5298 2458 1500 9460|$57.98
2019-08-31 23:05:03|Indigo Vargas|5538 0947 2983 0136|$86.05
2019-08-30 13:02:56|Rebekah Melendez|5186 8698 3907 9426|$97.24
2021-06-17 20:28:34|Calvin Q. England|542477 5810587695|$91.32
2020-09-07 21:38:36|Lunea Beasley|520935 0826628429|$32.37
2021-03-13 15:00:00|Merritt D. Lindsay|5437 3533 1982 1695|$5.11
2021-08-03 03:24:58|Giacomo Rasmussen|5466 9581 9716 5322|$39.34
2020-01-25 04:27:53|Serena Landry|523479 2771013132|$92.33
2020-07-21 05:51:25|Edward G. Montgomery|545403 324965 5391|$69.37
2021-07-09 15:55:18|Serina H. Harris|544 61513 46931 993|$62.29
2020-08-17 21:43:47|Ian I. Wade|545288 138400 1538|$43.07
2020-02-20 01:06:04|Paloma Leblanc|544 48867 44719 290|$80.99
2020-10-30 20:22:15|Jane Q. Wood|5544283383753708|$82.88
2020-04-05 19:23:54|Kibo D. Kerr|554420 5009233229|$64.95
2021-01-15 07:45:38|Lewis N. Horne|550 90119 71470 846|$8.00
2020-06-24 16:59:47|Rashad Ellison|528235 3847523496|$86.40
2020-07-10 04:43:07|Justin Bell|5441 0080 6911 2364|$8.76
2019-11-02 16:25:36|Sybil W. Nichols|5350 7176 7765 3911|$86.28
2019-12-12 21:43:07|Sigourney G. Gilliam|5119 2965 9093 9238|$94.08
2019-11-25 19:22:14|Barclay G. Jarvis|5150489177983345|$13.16
2020-04-03 22:16:03|Ivor Y. Morgan|518375 613256 2476|$69.67
2020-04-05 03:18:14|Allen Conrad|521632 0052886802|$57.56
2019-09-25 22:14:07|Selma W. Cash|5521612388470156|$14.53
2021-04-01 01:59:51|Jada Luna|537228 930933 5865|$13.09
2020-10-22 21:44:57|Vladimir Justice|524870 1395912607|$89.18
2019-10-14 20:11:22|Madaline Parker|553589 655752 2525|$65.71
2020-05-26 03:50:28|Whoopi Brewer|511325 0966110284|$67.37
2021-08-06 21:06:01|Burke A. Boone|512231 172804 6296|$31.76
2021-03-22 08:11:08|George Gillespie|5158734241996092|$92.24
2021-06-17 00:09:10|Stacey Woodward|512241 937388 6328|$5.73
2020-10-18 13:32:09|Lacota Mcpherson|539952 5483506816|$45.31
2021-06-22 23:50:53|Vielka M. Vaughan|557317 5845883558|$47.86
2019-09-24 07:49:27|Julie P. Horn|551009 624170 2182|$21.97
2020-04-01 02:45:35|Francis Dorsey|5237 2021 3495 8046|$82.55
2020-06-14 16:25:52|Tyler W. Sanders|5151 3611 3736 6169|$22.55
2020-02-11 18:02:23|Judah Rollins|543141 945745 0534|$17.67
2020-09-27 21:13:17|Ryan Mcintyre|5303144838635620|$68.73
2020-08-16 11:49:25|Luke M. Goodwin|512394 2897689588|$64.07
2020-09-12 04:08:26|Gage Woods|5168 8342 4910 2897|$35.38
2021-02-05 03:08:42|Russell Carpenter|520880 387416 4953|$86.22
2019-10-12 16:46:53|Ferdinand X. Macias|5363513282492638|$31.49
2019-10-17 16:40:56|Hedley U. Tucker|522809 141913 3743|$95.75
2021-01-15 12:20:51|Francesca D. Franks|5428740301384727|$25.49
2020-11-16 22:15:02|Kieran Delacruz|546 96330 61614 740|$6.38
2021-04-15 01:18:21|Mariam Kaufman|538549 8268115995|$39.49
2021-03-13 08:57:46|Cherokee R. Sweeney|510803 3748997708|$53.58
2020-07-04 09:19:40|Phoebe Y. Barnes|532461 4433185564|$33.68
2019-09-15 23:28:06|Wylie U. Landry|549 21988 73526 236|$13.38
2021-07-05 23:10:22|Melissa W. Gardner|529 66820 15057 729|$40.69
2020-10-15 11:39:09|Ivan Klein|528 13926 70116 359|$75.87
2019-12-17 09:12:40|Flynn Z. Valenzuela|5205 4203 2992 8495|$0.88
2021-02-19 22:04:20|Ivory Bradley|5559802602801329|$84.81
2020-10-19 14:56:46|Marny I. Mills|524776 299150 4512|$86.70
2021-04-28 17:09:05|Hermione Buchanan|513606 9652456063|$66.98
2020-09-25 07:47:03|Clare Mcfarland|518 70077 93848 143|$23.15
2020-03-26 08:21:18|Kibo Levy|5128 7893 1572 6145|$35.83
2019-11-05 03:08:42|Cheryl Mathews|555163 584828 1163|$56.43
2021-01-01 09:56:49|Garrison L. Gray|557834 664165 8263|$55.04
2020-10-16 12:16:22|Eric Randolph|524146 5584426434|$66.89
2020-11-25 21:35:30|Ezekiel Vinson|5123100672836953|$37.54
