Transaction-date|Name|Credit-Card|Amount
2020-06-23 12:54:11|Ethan M. Hays|546858 2054972535|$36.91
2021-03-31 15:06:48|Stephanie Waters|518422 3777049896|$84.79
2020-10-02 16:17:10|Zahir Woodard|514 68223 46987 978|$27.76
2019-11-05 22:30:37|Gannon L. Norman|521 40960 54726 541|$5.39
2020-03-18 07:13:03|Lareina Mathews|513 26754 85728 488|$4.20
2020-01-16 00:27:59|Yuli F. Hooper|544 36890 06594 919|$32.01
2021-02-12 12:49:20|Fulton N. Greer|531337 5224339777|$16.40
2020-06-10 15:05:12|Imani B. King|530475 246484 1459|$26.17
2021-01-12 19:45:07|Cooper Perkins|5131130383812951|$16.96
2021-02-05 16:24:47|Preston York|5317111356350639|$19.20
2021-07-14 18:25:48|Shoshana A. Maldonado|553 47641 11428 087|$11.87
2021-07-24 15:49:32|Dane Miranda|526 37107 34581 601|$53.99
2020-12-21 18:46:56|Porter G. Phillips|530642 023341 6809|$69.71
2020-02-22 15:54:28|Alan Rowland|523 37689 88173 431|$63.67
2021-01-02 09:48:45|Athena Brown|551754 7668909398|$10.58
2020-07-30 12:00:47|Leonard O. Sargent|5147778800619573|$61.84
2019-11-11 14:31:07|Ariana Webster|524404 0219545036|$78.99
2021-06-22 19:34:41|Alana Q. Peck|5502 8336 0732 0740|$18.58
2020-07-10 02:33:12|Kane L. Cannon|543376 3470578344|$12.92
2019-12-12 08:53:52|Amal C. Tate|522 98426 12448 786|$18.20
2021-06-16 14:54:40|Stewart E. Witt|5587369432182185|$0.89
2021-03-30 15:28:11|Laurel N. Gentry|522650 652492 3557|$29.39
2020-05-20 07:05:21|Leigh A. Ellis|5184 8350 4610 7195|$45.86
2021-05-13 21:17:57|Petra T. Tyler|527 76855 26718 260|$26.00
2020-05-05 23:42:13|Alice Barnett|5188223819306003|$31.89
2020-03-25 12:11:12|Tobias Palmer|5356320151685394|$20.71
2021-08-17 06:56:17|Oprah A. Mack|5380 6724 0547 0795|$16.60
2020-08-09 23:26:22|Barbara Ellis|5544 5289 1156 2033|$53.46
2021-05-15 02:24:01|Dacey Kramer|547557 775331 3511|$54.47
2020-08-05 22:51:19|Knox V. Ryan|528528 6690601505|$22.36
2021-05-24 20:51:58|Lamar G. Potter|527498 6140069764|$61.92
2021-08-19 09:38:16|Evangeline D. Morin|551423 9990071443|$20.51
2019-10-19 12:03:36|Morgan Q. Stuart|537 85121 98591 577|$54.77
2020-01-27 08:08:45|Hamilton Grant|5373 5431 2036 2477|$70.62
2020-09-01 11:24:11|Oleg X. Foreman|5307 7385 2422 4056|$27.40
2020-05-07 03:13:33|Mira T. Patterson|553 08462 12405 603|$79.32
2021-07-25 19:41:55|Wynne Morton|558897 669158 6853|$32.52
2020-12-12 02:03:02|Dieter Gonzalez|5332 0251 7288 3055|$50.03
2021-01-13 23:09:11|Molly Hardy|537514 0694454505|$27.46
2021-05-16 07:12:50|Holly Mcmillan|526 12815 57811 659|$16.28
2020-07-25 02:20:38|Griffin Q. Evans|5333 3169 6311 0785|$70.18
2020-05-03 02:47:42|Zane Lott|5429277617116088|$82.18
2021-03-13 23:27:55|Tatum Glover|5283361108940530|$94.66
2021-03-12 00:39:39|Jonah F. Shepherd|529 11594 77883 558|$38.77
2020-06-06 11:28:14|Winter O. Sparks|523 98252 95875 001|$74.61
2021-04-21 01:14:41|September Irwin|538608 343068 4885|$81.04
2020-03-22 20:54:59|Hope Morin|514203 317159 7502|$67.23
2019-10-20 17:20:16|Hunter Jenkins|540 45799 06556 547|$7.04
2021-07-15 07:34:25|Farrah Ellison|515198 988837 6639|$24.20
2021-07-20 10:43:39|Acton M. Rosales|5282486711574714|$33.84
2019-12-31 18:42:15|Sage K. Gay|558479 8090713019|$35.42
2020-10-08 11:25:35|Anne Jenkins|555082 159941 0075|$49.29
2020-07-01 20:24:32|Abraham W. Graves|5170 6444 7629 2485|$30.24
2021-02-03 21:02:36|Quamar Paul|537112 1646565717|$59.67
2020-02-06 05:50:35|Deacon Oconnor|5479939262122260|$41.96
2020-08-28 20:40:53|Nehru Duffy|516179 6447654895|$69.29
2020-11-08 23:19:28|Jerome Torres|540111 482545 8592|$56.42
2019-10-09 18:29:03|Quincy O. Mcneil|524806 7538220203|$65.35
2020-05-22 01:39:25|Cara O. Richardson|546697 176387 7089|$4.00
2021-07-06 16:28:31|Calvin N. Britt|525175 2288362198|$66.59
