Transaction-date|Name|Credit-Card|Amount
2019-09-17 16:18:18|Mannix Roman|541842 5702430319|$4.13
2020-08-27 09:07:11|Remedios Clayton|527 44248 40236 707|$52.55
2020-10-16 05:44:21|Angela P. Manning|533516 3257119561|$98.27
2019-09-13 12:52:40|Alice Hyde|554 52194 45026 849|$20.32
2021-08-25 13:25:24|Ishmael H. Acevedo|556764 2174013972|$79.25
2020-09-15 21:21:47|Colleen G. Mccall|5146942785274744|$58.12
2019-10-18 08:13:15|Garrison Gibbs|5201393550539881|$11.82
2021-01-03 12:52:29|Ashton J. Collier|5243 3880 3125 3706|$22.33
2020-02-29 14:38:42|Madaline P. Fleming|523 92483 26994 479|$56.42
2021-08-21 15:45:39|Rhiannon Schroeder|529 84954 57119 339|$37.26
2020-12-28 17:31:05|Georgia Mcintosh|529 97159 75908 007|$54.44
2019-09-11 17:48:10|Urielle Wooten|530 72069 01363 459|$53.57
2020-03-16 16:13:35|Inga Cohen|514 95687 33507 906|$31.49
2020-09-27 13:13:03|Sopoline Nolan|542269 911374 1472|$27.51
2020-09-29 00:32:00|Samantha Reilly|5449827473723710|$71.95
2019-11-15 02:46:55|Eagan F. Walters|523435 6934705701|$56.35
2020-11-10 03:36:07|Abra W. Howe|5349 7863 8450 6948|$20.52
2021-01-24 01:48:36|Britanni A. Jefferson|543034 868017 6221|$84.75
2021-04-14 21:51:00|Julian I. Preston|5502 9871 0857 1266|$42.31
2019-10-01 18:38:51|Faith Johns|5592 5227 8980 1194|$82.01
2020-02-08 04:42:34|Daryl G. Brown|5567 2308 4849 4842|$82.76
2020-01-25 21:12:43|Wade Crane|5139706633080242|$78.71
2021-04-02 16:24:08|Xaviera D. Mcdowell|510756 617794 2936|$0.69
2020-08-26 01:44:42|Ivan Cobb|544859 4597937185|$20.64
2021-02-21 05:17:22|Ulysses W. Cobb|531809 789422 8297|$71.40
2020-06-29 05:43:15|Haley Sharpe|540551 9308001766|$4.46
2020-07-03 00:32:16|Lynn G. Jimenez|525487 0881929143|$23.79
2021-06-10 11:26:20|Keith Y. Marquez|510 50381 65971 550|$49.82
2020-10-15 05:35:39|Kermit Vang|5516804349085465|$56.71
2020-09-30 03:36:57|Cyrus K. Baxter|5169 9561 9666 2562|$90.38
2020-07-02 21:08:09|Zane Goodman|5436429400096347|$23.25
2020-04-29 15:09:28|James Berry|550995 640840 8316|$29.00
2021-08-16 06:02:45|Kelsie Moss|5123318722238471|$25.39
2021-05-23 23:49:52|Clayton M. Flores|5306 9173 2429 1223|$84.81
2021-04-16 23:08:38|Wang Mcdaniel|554636 570162 4337|$5.93
2021-04-02 06:54:42|Velma A. Carter|514 63251 73712 410|$78.51
2021-08-13 01:44:47|Dominique U. Terrell|535938 4170521607|$61.36
2021-05-06 21:31:35|Raja Mccarty|534623 585485 0793|$13.87
2019-08-29 12:11:33|Jerome U. Sargent|5219056415293073|$18.83
2021-04-08 17:12:55|Nissim Hunter|5283018734272825|$89.94
2020-07-04 01:31:44|Helen Berry|510 61958 76804 782|$66.22
2021-03-31 09:18:25|Tanek E. Alvarez|553 19466 25073 748|$5.89
2019-11-08 22:46:00|Echo Wong|5137 8355 3310 4141|$60.91
2021-02-22 01:49:15|Nyssa Merrill|521499 610993 6864|$30.72
2020-12-01 13:36:30|Dexter A. Schroeder|546045 4353965362|$13.96
2020-11-18 23:38:45|Charde L. Ray|515 15436 09974 667|$32.21
2020-06-07 20:00:16|Ahmed Z. Jensen|550818 9360626169|$98.12
2020-11-08 18:46:30|Mason Dotson|511914 6798471999|$29.21
2020-07-30 20:32:56|Ignatius Byrd|510 25746 67941 744|$14.72
2021-04-20 03:16:06|Aphrodite O. Bennett|521925 600429 3910|$56.60
2020-02-21 01:00:30|Keelie L. Ochoa|5578009687750705|$31.72
2020-03-11 08:34:21|Charlotte Z. Richmond|547853 333512 5011|$43.50
2019-09-04 04:42:18|Jacqueline H. Hendricks|552279 687698 7067|$95.55
2020-05-05 16:19:12|Hedwig Bishop|5399 1337 5954 4023|$68.25
2020-06-30 10:11:05|Oprah Hawkins|555074 5496277693|$77.19
2021-03-26 18:36:40|Minerva U. Parks|515516 370552 7941|$69.21
2021-08-06 19:53:39|Hamish Wall|5279 0032 0646 1615|$59.07
2021-03-06 21:27:34|Ora F. Schneider|5574 4186 3321 3888|$54.69
2021-07-30 09:04:51|Mason R. Daniel|5103 3349 1003 8809|$87.82
2020-10-12 02:11:13|Hoyt P. Casey|530173 137655 0799|$6.88
2021-01-21 13:07:34|Harding Hoover|5294 9113 9455 2113|$67.13
2020-05-01 14:15:30|Leonard Short|519931 449892 1902|$1.78
2021-03-10 01:57:06|Gareth T. Walls|5568615637075605|$71.58
2019-09-25 20:57:17|Jael Q. Christian|5287897082724206|$50.21
2019-10-05 05:12:53|Patrick Miles|553231 8937353227|$11.06
