Transaction-date|Name|Credit-Card|Amount
2020-05-25 10:43:10|Carla X. Jensen|5433 3736 3407 4295|$96.00
2021-02-25 13:43:40|Orli Sears|5223706139174686|$90.60
2020-02-12 12:13:12|Linus Pitts|5116 6282 8625 9120|$56.70
2021-08-19 05:36:13|Lance L. Walters|5130365916380560|$12.27
2020-11-15 05:14:30|Rooney A. Bryan|5357883618643271|$99.71
2021-02-25 18:58:55|Keaton Q. Griffith|5343 2141 8232 1051|$45.39
2021-03-23 17:20:55|Zoe Bolton|5105 5157 3717 6719|$91.64
2021-02-25 15:27:14|Timon Finch|555260 4155686702|$60.48
2020-09-21 10:52:21|Thomas Mcclure|541610 017707 4411|$72.29
2020-01-05 06:13:21|Gretchen Price|521389 0977260492|$65.42
2019-12-25 07:59:37|Cora Q. Gardner|5458 4535 7984 5162|$6.66
2020-01-21 05:16:19|Scarlet W. Cohen|553 30452 38304 091|$37.98
2020-06-06 17:42:20|Henry Stevens|546021 731621 9197|$53.06
2019-12-15 23:15:29|Mariam Sherman|5147 9367 7255 3135|$26.05
2021-01-17 00:18:42|Destiny X. Davenport|5367299387623154|$83.49
2020-09-30 20:22:15|Miranda Small|548273 788087 4097|$5.20
2021-02-02 02:27:31|Hyatt V. Reid|5243371488530214|$6.96
2021-04-11 12:45:34|Drake C. Schultz|557 24126 01971 553|$62.89
2020-11-15 04:23:55|Angela Ashley|541297 2217890640|$53.96
2021-06-20 21:56:09|Marny Q. Talley|5243317899555266|$92.66
2020-01-14 23:12:21|Tobias Winters|544294 1150332591|$32.50
2019-11-06 10:22:57|Halla Hawkins|5235229849410866|$89.14
2020-08-17 00:14:24|Fuller B. Wilkins|5417090246177510|$22.26
2020-04-01 23:47:33|Darryl G. Stevenson|5268132119322896|$12.93
2019-12-09 05:27:54|Yasir D. Fletcher|5158390350603696|$70.02
2020-04-10 18:34:28|Fuller Q. Montoya|5425112917522509|$73.29
2021-08-22 08:06:28|Cleo Lancaster|515987 746243 3789|$15.79
2019-10-03 02:01:40|Sydney L. Mcintyre|555502 898402 4017|$36.47
2021-08-21 09:44:49|Vivien F. Chan|5598 0649 5806 8259|$5.18
2020-04-10 14:06:23|Lara Chang|555 94867 84375 565|$5.72
2019-09-01 12:14:17|Ryan Hoover|511 54390 17587 131|$25.51
2020-10-16 21:26:36|Kenneth Q. Rosario|521914 320588 3683|$96.78
2019-09-11 00:21:17|Penelope L. Conrad|5471 3308 3220 5207|$44.04
2020-02-09 18:58:31|Colton O. Callahan|5277496040946761|$6.76
2020-06-26 20:51:43|Beverly Ashley|5329203607187617|$86.29
2020-12-03 00:14:54|Piper L. Suarez|536899 993623 6007|$11.64
2020-01-11 09:43:18|Mark U. Reyes|550250 952805 6593|$10.53
2020-07-21 17:32:55|Jordan Underwood|5137381666603773|$35.67
2020-06-17 11:36:33|Robin Williamson|5221023653437594|$81.39
2020-07-21 15:40:37|Ralph V. Singleton|548346 312282 2898|$30.05
2020-06-04 22:59:40|Hamilton Conrad|5111233659177184|$82.74
2021-01-21 10:02:38|Drake K. Powers|521 38782 22821 531|$52.31
2020-06-21 18:48:41|Oren Hinton|5231497970493589|$4.13
2020-03-13 08:38:36|Colette S. Ward|513628 243937 1428|$3.76
2020-09-16 02:55:26|Ifeoma T. Evans|556 00587 80702 386|$12.57
2020-07-13 05:43:02|Kamal F. Todd|5504647942743772|$71.28
2020-03-15 06:48:45|Travis Nixon|529063 2375994694|$29.63
2019-11-03 16:58:21|Blythe Barber|550474 911228 7190|$36.57
2020-09-24 16:52:40|Rigel Emerson|541949 168586 9864|$77.93
2021-03-04 12:31:03|Miranda A. Vega|547 68195 35415 779|$0.84
2021-02-02 06:09:41|Cairo Hewitt|5356 1805 5562 4955|$25.13
2020-11-13 21:06:53|Mia B. Huffman|517253 7154765418|$2.70
2021-03-13 09:09:42|Tyrone K. Burks|5193 3949 4060 9384|$13.12
2019-10-09 02:54:48|Dalton Q. Haney|539 12652 85932 864|$33.85
2021-04-03 06:20:57|Azalia Wright|546800 4365069836|$3.29
2021-06-05 03:34:01|Kiara Nelson|5485654365593661|$28.40
2020-01-23 19:53:58|Duncan Warren|5404526483106527|$79.61
2020-11-07 14:40:11|Philip Cook|530608 9614189226|$36.17
2020-11-05 05:49:42|Aquila R. Boyd|521535 2127678337|$67.08
2021-07-09 06:37:41|Suki K. Harrell|542173 993191 2649|$98.03
2020-02-27 06:15:14|Gloria Becker|554 88678 75239 436|$11.57
2020-04-27 05:02:52|Kermit Buckner|5216796789892454|$35.96
2020-01-20 06:46:28|Shaeleigh Romero|525 57754 46226 894|$61.78
2021-05-21 22:48:52|Cameron P. Landry|552441 2678636542|$44.37
2021-05-11 23:03:38|Lillith Mcintosh|549 56872 29182 105|$4.96
2020-06-27 13:09:27|Stacy V. Justice|5223494182688593|$99.43
2021-07-31 03:17:18|Reece B. Mitchell|5529632884379448|$21.82
2020-10-01 01:41:44|Hyacinth Tucker|539026 618769 0882|$82.64
2021-03-10 00:14:10|Jolie Ashley|520131 8319903524|$39.05
2020-06-25 11:59:01|Colorado Talley|530542 384261 0805|$88.12
2020-12-15 10:14:59|Carlos Dalton|528317 3233701525|$12.01
2020-10-10 02:33:36|Plato L. Castro|536 39702 72035 894|$56.85
2021-02-27 12:55:47|Demetrius I. Herrera|5257259087162732|$94.12
2019-09-08 13:21:04|Walker Diaz|5274507228452662|$40.17
2021-08-05 00:38:08|Elaine Ingram|516 31909 14508 537|$81.36
2020-11-28 13:34:06|Ferdinand Jones|5374 8890 6035 0298|$60.27
