Transaction-date|Name|Credit-Card|Amount
2021-05-30 23:29:33|Jack A. Stewart|528138 660839 7354|$54.37
2021-03-17 21:56:36|Zelda Y. Combs|555533 6551814920|$30.95
2020-12-03 00:04:24|Justine Y. Stanley|516 04189 88027 164|$98.25
2021-05-10 14:32:24|Emma E. Hess|515287 3646765557|$94.47
2021-02-02 19:58:07|Price G. Walker|5229519888957043|$59.83
2019-11-09 15:30:26|Kay Y. Boyd|519 18424 69239 001|$40.69
2019-11-18 20:23:26|Lacota E. Mccarthy|554049 8927056186|$67.19
2021-05-25 11:38:45|Virginia W. Austin|5518106066706572|$86.54
2020-12-28 09:10:41|Howard I. Stuart|5237360561306459|$41.17
2021-05-13 05:52:42|Sade B. Mathis|533130 485083 6045|$52.77
2019-11-18 10:17:43|Ulysses Watts|5451 3785 0537 8698|$95.05
2019-09-16 00:05:26|Macy V. Mcintyre|557 45363 92810 105|$79.92
2020-12-07 01:17:13|Uta F. Barker|526 71994 20958 115|$8.64
2019-11-24 02:09:55|Heidi Hudson|551279 287561 9225|$6.29
2020-04-12 07:10:05|Chiquita W. Hicks|545 39258 93267 442|$91.52
2020-03-03 11:48:29|Lois Haney|534807 8026187233|$54.94
2020-05-14 06:14:44|Fay K. Rosario|5482055773522644|$45.89
2020-12-25 13:33:03|Raymond Kinney|5266794197273960|$60.82
2021-08-24 20:52:53|Leonard Macias|5398674646040080|$10.41
2021-06-16 09:49:01|Aurelia Wilkins|5263 4340 3632 9862|$90.63
2020-12-23 05:59:33|Tana Foley|541075 1896272631|$60.19
2020-07-22 06:01:30|Kirk Serrano|544453 7401595966|$70.09
2021-01-11 00:34:12|Rama Kline|5403 2368 2430 3780|$79.06
2020-02-05 00:39:30|Edward Roy|544777 473119 9345|$63.31
2020-03-09 12:18:55|Jackson L. Haynes|517160 5098673500|$24.42
2019-11-23 20:03:35|Lilah Buckley|5134240098520596|$2.46
2021-03-28 15:30:24|Maxwell Robertson|547723 922150 1924|$46.17
2021-05-19 07:34:22|Aidan M. Mckay|5356708394199209|$48.89
2021-08-12 05:03:27|Coby Vaughan|5467294042283196|$11.43
2021-08-19 14:58:12|Simon G. Mack|530406 767499 2442|$48.26
2020-05-24 18:52:33|Lenore S. Lowe|5548 9406 5900 7152|$87.66
2020-03-18 17:52:39|Graham Duran|518 80277 49591 638|$11.37
2020-08-20 20:12:40|Stuart Elliott|530 82445 02261 797|$88.14
2020-10-07 23:16:10|Scarlett D. Morales|5559890330076173|$85.59
2019-09-27 14:50:25|Walter X. Mcgee|5307380317515463|$18.99
2020-11-01 19:19:38|Andrew B. Callahan|555083 520554 1602|$70.17
2020-02-23 02:18:34|Melvin Burke|525647 114297 9890|$82.05
2021-04-11 12:30:24|Wing Schneider|531760 589771 4773|$45.31
2021-05-25 14:20:02|Sean Fleming|5559 6037 4487 5746|$76.66
2019-11-01 19:52:34|Gloria Keith|547 66858 26883 680|$43.44
2019-11-08 08:55:05|Roanna Ryan|5362 7316 0748 7700|$49.82
2020-07-29 22:44:11|Faith Castillo|5461 5306 6314 9117|$68.56
2020-09-17 03:05:29|Clayton Y. Taylor|540755 399239 5075|$65.21
2021-04-09 17:26:10|Claire J. Barber|5537936371642568|$88.06
2021-03-08 01:25:43|Shafira A. Case|5480417878838386|$7.06
2019-12-04 03:20:48|Cadman Mcdowell|5592645477506732|$21.83
2019-11-14 08:10:44|Larissa F. Irwin|550367 5247472855|$23.91
2020-11-30 16:12:13|Barrett Kane|5174424849901153|$59.62
2020-01-07 21:14:47|Kasimir C. Powell|5386559849851322|$2.53
2020-03-01 06:55:19|Armando F. Wooten|525 97510 58872 313|$89.39
2021-02-09 12:32:05|Gannon F. Singleton|5493218790156633|$58.51
2021-08-27 23:58:52|Raven Q. Mccoy|5598 2359 6100 2515|$89.60
2021-08-20 11:42:46|Macey Carr|540908 1552831931|$84.62
2020-07-29 11:42:22|Marshall U. Mckinney|5596304860662522|$3.58
2021-06-03 20:52:07|Louis E. Manning|533251 9311189234|$78.77
2019-08-28 02:53:04|Alisa Wynn|520427 6799100200|$97.82
2021-08-01 11:57:45|Nero Price|515155 475987 0258|$23.06
2019-09-14 17:46:10|Leo Lester|552 28994 68123 594|$49.57
2021-04-21 06:20:26|Dorian C. Sellers|555780 0073019621|$28.85
2019-11-12 19:06:47|Gemma F. Hurley|5216 4843 9502 3356|$33.15
2021-01-28 22:13:41|Adrian K. Cardenas|528472 5875046771|$29.69
2020-05-29 15:19:22|Lavinia F. Mcknight|5391 4491 3671 0766|$25.89
2020-12-07 19:49:31|Barrett Hutchinson|532856 7054350618|$18.42
2021-02-21 11:27:05|Eden W. Pitts|538 67631 40758 802|$28.43
2021-02-25 07:47:19|Cameran Baldwin|5324444783953019|$36.25
2021-03-01 09:10:54|Katell L. Holder|5150255954079213|$6.95
2020-09-23 19:16:58|Dahlia T. Bradley|5250 1581 7789 7602|$98.52
2020-09-22 23:17:23|Evangeline U. Winters|549 22470 03272 011|$45.14
2020-11-24 17:19:51|Serina Estes|5594089375363987|$63.61
2020-06-20 18:04:27|Amethyst Rich|551 90647 43330 630|$81.58
2020-07-16 22:44:28|Shoshana Y. Anderson|550531 1990248635|$27.33
2020-08-21 17:04:44|Gillian Sweet|526103 461828 7843|$12.10
2021-04-28 23:11:16|Brody M. Booker|553529 6054524373|$70.76
2019-12-04 13:28:39|Linus Armstrong|513128 776406 4972|$68.73
2020-11-12 07:59:49|David Mcclure|531240 5195033819|$40.96
2019-12-07 16:18:09|Kenneth Wade|534 35718 93487 038|$44.79
2020-03-16 15:26:41|Eric O. Gregory|5132643840580325|$42.90
2020-01-27 21:16:22|Vincent R. Sharpe|5375294511265469|$59.87
2020-01-26 10:30:02|Elton N. Levine|512850 194736 6707|$70.49
2021-08-11 14:16:46|Dominic Mathews|5374 0773 8584 2476|$57.53
2020-10-08 00:58:38|Kirestin Y. Hammond|530601 943901 1610|$40.05
2020-05-29 20:38:02|Donna M. Burnett|539154 6721059887|$8.92
2021-03-23 04:58:00|Jack T. Wilcox|551249 556497 6159|$73.14
2021-08-08 17:26:26|Dacey Alford|558981 2732039074|$86.60
2020-03-31 13:06:19|Caleb Ball|536835 938880 4523|$43.53
2020-11-30 04:08:32|Virginia Burch|5190 8846 9830 8042|$72.83
2020-01-11 06:00:51|Zahir E. Bass|555 77412 36856 949|$35.71
2021-01-09 23:23:05|Tarik Alvarado|5408969465373945|$25.29
2020-12-19 20:59:30|Abel O. Richard|551080 8699768188|$7.10
2021-08-20 16:34:45|Noelani E. Oneill|555 17139 53201 209|$87.45
2021-03-24 15:54:28|Ryder Q. Harrison|5249 2086 0917 4114|$57.79
2020-05-28 22:40:14|Serena Ayers|532427 481382 0940|$99.78
2020-10-04 18:41:39|May Mccray|553304 3139658434|$96.71
2019-09-19 17:26:12|Alvin Evans|5521308151438500|$17.49
2020-09-03 22:56:36|Bryar V. Tyler|5287 4154 3964 4918|$24.29
2020-08-31 17:35:56|Adele Foreman|5361 6461 6265 0024|$76.52
2021-04-01 03:56:06|Nasim B. Palmer|523 35661 09561 330|$98.20
2020-12-21 04:28:15|Ray M. Schroeder|5262 5982 1917 4013|$58.33
2019-10-04 03:51:08|Octavius N. Hawkins|5396 2957 8531 4862|$64.48
2021-08-01 03:48:52|Cyrus R. Schmidt|5503 8420 5642 8184|$30.44
