Transaction-date|Name|Credit-Card|Amount
2020-01-06 17:54:33|Wyatt Gray|541 84216 50329 967|$32.27
2020-04-17 08:19:00|Owen Prince|554433 2301046511|$92.78
2020-05-22 18:17:32|Kylie Burris|542 90590 89637 480|$86.89
2020-03-22 10:47:12|Leroy D. Nichols|5282011133505698|$50.90
2020-03-30 08:44:57|Ivana Miles|5564985475231212|$55.65
2021-02-28 23:54:30|Alisa Roth|5364852489520364|$29.13
2020-06-07 03:13:11|Merritt Whitney|522 66171 96309 411|$43.39
2020-07-08 08:24:45|Larissa Weeks|510 52743 96295 671|$45.35
2020-11-02 00:58:34|Jacqueline N. Middleton|511298 290830 1149|$19.00
2019-12-19 20:06:18|Hanna Sutton|511837 5178077560|$38.86
2021-01-16 18:41:47|Yuli Ellison|521414 724059 8953|$57.08
2020-07-11 19:25:44|Hilary Logan|5484116052958244|$51.73
2020-11-25 19:58:48|Hanna Finley|554945 862668 7625|$73.89
2021-06-17 19:31:34|Madonna E. English|527871 9851471697|$4.58
2021-04-06 00:11:17|Petra N. Holder|5505 3719 8271 7443|$57.62
2020-08-07 05:39:33|Nichole U. Dunlap|529981 754206 3918|$74.64
2021-03-20 00:00:18|Tallulah D. Klein|530410 5194663141|$87.64
2019-10-24 11:58:07|Nathaniel Jackson|551 65743 72639 872|$63.36
2020-07-28 19:44:27|Bruce P. Shelton|538704 209880 5884|$41.57
2020-10-01 11:34:48|Sharon L. Hardy|5327 3638 3699 5271|$26.00
2020-03-24 18:39:53|Curran I. Rich|539 79519 30872 555|$52.78
2021-06-01 22:01:52|Wang U. Mcguire|5547150068497769|$33.43
2019-11-04 09:01:39|Hope I. Ayala|522 08209 86169 344|$13.78
2020-03-11 04:32:52|Zia Cabrera|530265 018918 0231|$66.33
2020-10-15 03:28:07|Audrey Oneal|5154326752613119|$86.23
2020-10-25 07:07:52|Quinn Z. Terrell|5412912911601786|$31.60
2020-08-23 09:04:32|Aretha N. Foreman|512046 001242 9890|$51.81
2019-12-30 12:17:33|Renee Mcdowell|515234 397611 1293|$38.54
2021-01-11 12:11:02|Camille Wagner|543184 855965 6855|$64.53
2020-09-22 08:59:51|Mechelle Joyner|524696 856196 8612|$36.07
2020-01-17 08:00:21|Vernon Alford|5436129375938644|$5.70
2020-04-13 20:54:29|Wylie Q. Mcneil|541183 763732 7591|$2.61
2021-07-03 16:04:17|Andrew Herring|539 79243 84396 272|$39.49
2020-10-14 11:51:25|Jenna Stephenson|5253338951114526|$77.44
2019-12-21 09:20:28|Harding Bird|547068 7781206168|$15.58
2021-04-17 21:41:48|Savannah Lewis|5417 0546 0495 3227|$13.15
2019-09-14 16:41:28|Flavia P. Sweet|525 90770 33266 193|$18.71
2020-09-17 21:20:07|Colton Frost|546 70145 07371 868|$48.61
2019-09-08 15:00:07|Carlos Hughes|538853 9292177480|$63.12
2020-05-31 14:02:55|Dexter Campbell|538958 592265 5063|$21.45
2020-08-16 08:41:01|Emily Z. Miller|5210915114102894|$20.82
2020-06-01 11:53:55|Ramona K. Haley|5490 6235 2584 6643|$53.93
2020-09-14 12:57:08|Porter Y. Gates|5168 9946 6203 4306|$30.27
2020-07-13 13:41:17|Tobias Schroeder|5267910972065533|$80.98
2020-08-10 11:09:42|Jolie T. Kirkland|5439 7431 3228 7421|$33.25
2020-08-13 10:52:01|Shannon C. Rich|520711 417006 5782|$46.28
2021-07-03 16:36:43|Brian Q. Sears|533988 0587333804|$34.50
2021-08-17 07:08:15|Bianca Knox|548816 596635 8971|$15.43
2021-08-12 18:14:21|Fritz Levy|5356 6083 3358 5320|$98.45
2019-12-26 16:41:45|Nell Knight|522 91080 73663 135|$39.28
2021-01-23 09:26:48|Julian C. Waller|5165112197781134|$19.43
2020-03-20 18:03:02|Quyn Hopkins|5223 4923 1316 2678|$22.85
2021-07-23 09:37:51|Barrett D. Hall|542253 332804 7641|$85.22
2021-01-18 13:48:36|Theodore Weeks|5524688368918890|$12.64
2021-06-23 16:54:53|Casey Bean|5404 9439 7069 6771|$72.14
2020-09-14 22:14:36|Alea R. Keith|5251 5198 7568 6820|$85.36
2020-12-11 01:46:29|Odysseus E. Kelly|535 37425 40048 591|$2.12
2020-06-24 15:37:04|Tamekah Q. Alvarez|548455 368538 8763|$4.11
2019-12-11 14:07:28|Caryn W. Kline|558 01143 69566 951|$71.57
2021-02-08 23:59:32|Vanna Lindsay|5436 8614 7953 2093|$69.69
2020-09-22 01:07:33|Lane F. Mullen|524827 408135 8295|$11.31
2020-07-12 23:58:13|Wilma Williamson|5425186332315590|$17.50
2020-07-27 17:53:01|Clementine D. Gutierrez|5503 2039 3000 9288|$69.38
2021-02-13 10:45:28|Benjamin Castillo|546 68464 37376 421|$35.17
2020-06-16 02:37:23|Cairo P. Wheeler|558616 5165253990|$92.23
2021-07-23 08:40:40|Nathan Z. Mccoy|553974 5906552921|$86.00
2019-09-24 13:41:27|Keaton O. Dickson|551984 508355 8768|$49.40
2021-01-04 05:14:19|Claire Daniels|558 27180 49476 882|$64.30
2021-02-19 15:26:48|Emma L. Franco|5171580408677956|$3.79
