Transaction-date|Name|Credit-Card|Amount
2020-12-16 14:12:43|Rajah O. Barnett|516417 0719554521|$58.21
2021-03-16 03:15:59|Dorian Kemp|5469 6986 1018 8843|$94.43
2020-01-30 01:19:04|Derek Hood|5477686787591923|$30.28
2020-08-11 00:03:59|Christen P. Nielsen|528979 379583 7005|$95.57
2021-04-01 07:46:59|Diana Cameron|515805 579498 6565|$7.45
2020-07-27 17:10:48|Melanie Ingram|5358365796534133|$31.30
2021-08-11 20:46:00|Ezekiel Ross|5519 5387 2343 5774|$14.07
2021-07-28 18:48:00|Lyle Benjamin|511274 4854543797|$25.92
2021-03-16 11:08:40|Cara T. Bernard|5211 1568 1889 4929|$50.05
2019-10-10 15:02:58|Tiger Y. William|549986 6518555926|$88.27
2020-03-25 12:15:55|Sylvia Daugherty|534 08550 82650 206|$71.19
2020-07-14 04:31:10|Salvador Q. Kidd|557637 4676434253|$12.87
2019-10-01 21:17:29|Amir Ellis|530377 3167560932|$28.79
2020-08-03 21:26:31|Jolene E. Giles|545229 975123 2547|$8.22
2020-07-04 12:15:55|Rigel Chan|538179 190476 1782|$12.07
2020-04-25 09:23:46|Remedios T. Hubbard|5389522883318175|$38.16
2021-01-14 04:13:54|India V. Ayers|543358 8197456742|$62.58
2020-09-18 16:39:28|Camille C. Burnett|545152 896154 7992|$19.98
2021-04-04 17:48:03|Zane V. Torres|521094 0653482291|$80.50
2020-11-28 04:26:31|Tanner Matthews|5312821863536638|$51.58
2020-11-12 16:32:50|Hayden Holland|550 55804 38398 471|$61.37
2020-04-09 06:44:32|Isaiah Fleming|517 36781 00552 747|$49.85
2020-01-31 21:35:23|Adele T. Harmon|5442097768878648|$48.47
2021-05-01 05:10:29|Dolan Bender|531 11694 51235 358|$37.98
2021-03-13 11:51:39|Melyssa Pugh|553962 666723 2954|$88.41
2019-12-28 01:57:41|Jin Ashley|549979 8329968461|$60.92
2020-12-11 21:37:54|Sonia P. Morse|513225 007182 9973|$34.01
2021-01-23 10:47:42|Vincent Greene|5341 8595 5189 8998|$49.74
2021-01-11 22:02:16|Seth Manning|5385808159325810|$80.75
2021-02-22 05:29:25|Megan Z. Patterson|5509670495423738|$36.98
2020-07-22 20:29:30|Risa Q. Cardenas|513713 2610765980|$96.92
2020-05-26 21:56:50|Florence T. Bush|5404 7739 1927 0259|$11.05
2020-08-11 10:10:59|Tanner V. Gaines|531678 1765720399|$71.03
2020-02-05 10:33:41|Adrian E. Thompson|5504169212420916|$83.19
2021-08-04 01:49:05|Bert Hampton|522 29812 81422 263|$86.79
2021-04-19 18:52:35|Kane Malone|558436 4104377588|$55.21
2021-02-17 19:05:11|Aidan Cobb|559 27918 21398 259|$38.68
