Transaction-date|Name|Credit-Card|Amount
2020-04-06 06:54:22|Malik T. Huffman|5421033136527729|$90.24
2021-04-29 19:05:55|Chadwick M. Greene|5339955772960205|$68.41
2021-05-21 02:38:21|Ginger G. Pena|5272 5385 4023 6709|$56.01
2020-07-14 14:21:10|Gage Heath|5246407606897049|$51.44
2021-02-10 09:50:37|Kyle H. Spence|5279264288971901|$62.55
2021-06-10 01:11:46|Ronan J. Bates|5329911970755766|$57.77
2021-07-08 08:56:23|Jonah F. Dominguez|5419 3414 7845 5712|$47.20
2021-02-05 23:54:41|Lysandra Q. Browning|5476743200479219|$94.08
2021-01-23 13:35:04|Guinevere A. Christian|526 65951 74348 372|$48.70
2020-11-03 18:26:49|Byron Reyes|524214 430852 2393|$86.08
2020-07-28 13:07:18|Hilary U. Reid|511 40297 29251 430|$30.25
2019-09-26 12:56:19|Nolan Vaughan|559060 917806 4575|$73.54
2021-06-18 23:12:39|Roth English|528 51196 31537 555|$85.68
2020-09-03 06:51:36|Hector Hamilton|5462090566538089|$10.45
2021-04-05 22:29:39|Fay C. Whitley|525551 3532390823|$60.35
2021-03-04 13:17:20|Beau X. Kirk|5185 7187 8783 7643|$32.34
2021-08-02 15:55:41|Kyle Owens|517247 5485216662|$59.24
2020-09-01 23:54:46|Lucian M. Bray|530270 5474027289|$48.54
2020-03-08 03:38:21|Chadwick B. Hyde|5390347558892222|$11.79
2021-04-13 02:16:51|Rama P. Keith|549036 6171754683|$66.05
2019-10-02 10:35:06|Charlotte Salinas|5200981550490096|$14.41
2021-04-23 00:47:17|Rogan W. Spears|5147814853611934|$94.95
2021-02-25 09:29:22|Kuame Kelly|5479374628750416|$45.66
2020-05-03 07:12:24|Miriam G. Gregory|5135370413746474|$38.28
2020-09-05 01:27:57|Noelle I. Pace|5124659034480346|$84.74
2020-01-01 14:13:23|Winifred Hartman|5334 7403 2838 6138|$96.99
2020-03-14 04:36:18|Nash Mcdonald|5242895323963074|$70.63
2020-05-17 17:14:36|Venus Bruce|518 45867 44116 711|$33.98
2020-10-26 07:26:38|Daquan Mullen|5312 7875 3414 1977|$67.59
2021-05-09 07:42:45|Vera W. Gentry|532451 2870681550|$86.69
2021-03-24 19:13:09|Doris Meyer|542213 7064866469|$19.94
2020-03-12 02:12:07|Bell D. Horn|512324 752014 9368|$99.35
2021-04-11 11:22:43|Armand Whitehead|555223 4432793160|$86.54
2020-08-16 10:43:08|Megan M. Carpenter|555 88783 70262 069|$26.38
2021-06-27 01:47:16|Nehru P. Kent|544203 840071 7166|$8.38
2019-12-29 06:10:00|Mikayla Gaines|536399 786738 4569|$2.64
2021-03-16 23:15:06|Avram B. Pratt|5279314042561975|$55.63
2020-08-24 06:52:51|Grant Hill|5583 1629 4277 4870|$22.52
2020-09-02 06:08:23|Daryl L. Henson|5156 1589 0402 4780|$32.07
2019-12-22 21:53:38|Blake Boyd|558 04132 16973 422|$7.36
2020-06-23 04:23:12|Paloma Morris|534 18142 23172 850|$4.29
2021-03-16 22:04:24|Vincent D. Phelps|513 27273 44997 711|$21.79
2020-05-21 21:31:17|Malcolm J. Mays|5111 6910 8857 8290|$25.73
2020-03-16 12:42:17|Dylan G. Gay|538282 980483 2441|$57.63
2020-02-27 14:07:08|James I. Nicholson|525875 981645 5850|$7.85
2020-10-19 07:48:24|Dai Maynard|5146 5848 3163 2200|$20.57
2020-02-12 12:34:02|Uriah X. Robinson|545899 7680982603|$70.34
2021-01-17 10:18:45|Dacey N. Chaney|521882 266265 2761|$92.21
2021-07-23 12:01:49|Eric Hatfield|5143 7775 3514 3176|$50.30
2020-02-28 20:40:52|Aimee Stark|548 22615 77165 867|$5.26
2019-11-09 11:15:19|Aidan Barrera|5527 0666 6797 8252|$90.70
2020-11-26 05:12:01|Emily Logan|5198782859953261|$27.64
2020-04-13 00:03:37|Shelby S. Prince|512198 1972738060|$49.17
2021-03-03 17:39:50|Zenia S. Perkins|5377 8960 3952 2565|$9.97
2020-02-27 11:52:10|Judah U. Cervantes|5376 9526 1558 6853|$93.25
2021-02-12 06:59:59|Octavius L. Matthews|528396 7679209780|$27.46
2020-08-24 22:19:42|Portia Knowles|5382 3709 7398 3376|$77.28
2019-09-05 20:32:00|Rebecca Rush|518 98890 28824 025|$52.90
2020-07-19 16:58:10|Lydia A. Petty|519 59024 22741 638|$29.78
2020-10-05 02:59:11|Amery Ashley|557617 4358341440|$85.51
2020-01-23 05:53:09|Chloe Cash|559 75304 08781 122|$72.31
2020-11-17 08:02:49|Libby O. Colon|5486 9631 6722 1465|$25.21
2020-01-07 00:01:49|Elton Z. Hull|5524179353844572|$42.23
2020-09-10 00:27:03|Clio R. Delgado|525877 292980 6000|$55.41
2019-09-08 19:47:32|Benedict H. Browning|5443 7797 2195 1591|$16.85
2020-11-09 01:05:05|Ross Z. Mccormick|517533 8251291821|$32.20
2020-02-07 06:26:47|Chastity Brady|554537 0498760295|$50.40
2021-04-04 01:44:24|Ora D. Gordon|5408015202847526|$43.07
2020-02-27 23:02:37|Fay Ayers|5572 5517 4831 1395|$9.22
2021-01-07 22:48:01|Zenia Mullen|510812 453152 0144|$95.93
2021-02-26 16:09:58|Reed K. Johns|544011 485701 8697|$71.26
2020-09-08 18:42:12|Judith R. Mclean|520 45156 80033 974|$79.22
2020-05-15 05:20:38|Illana Q. Waller|539889 706580 1381|$87.20
2020-10-30 03:57:53|Ulysses Wade|542121 2501288782|$6.41
2021-01-17 07:25:34|Madeson A. Mckinney|542 91273 44162 006|$36.60
2019-10-09 21:18:04|Elton Hudson|555769 980978 0328|$86.27
2021-04-01 19:55:47|Garrett Branch|511324 604389 4486|$100.00
2019-11-20 06:46:10|Dominique Tillman|5403924217053712|$73.05
2021-08-18 19:10:14|Evan D. Lucas|5459039588555170|$4.34
2020-07-18 19:49:17|Jemima C. Bowman|5327 5276 2241 9494|$58.99
2021-08-20 03:56:59|Margaret Bauer|5595259916263785|$71.11
2019-09-18 17:11:17|Ariana C. Vazquez|542544 2434064176|$41.23
2020-11-10 09:14:10|Wayne A. Crawford|529920 086424 6827|$71.75
2020-01-03 00:30:58|Fleur Luna|526714 0152333200|$23.41
2020-03-10 15:08:16|Barry X. Wyatt|517 72669 59881 924|$59.12
2020-07-14 18:40:22|Xenos Ramos|535532 5639348078|$77.42
2021-07-20 20:35:26|Herman Green|513529 7966572637|$23.88
2020-02-22 08:28:04|Lillian Shepherd|551 90486 08554 582|$13.48
2020-05-06 04:44:34|Quinn I. Charles|5580361540264598|$77.88
2020-12-31 02:28:54|Troy Colon|543935 030035 7570|$77.75
2020-06-03 22:09:09|Aidan Y. Richards|5320 1477 7354 8228|$5.14
2021-08-15 22:24:24|Jason M. Harvey|510817 7760679122|$57.03
2020-01-04 08:03:02|Vincent Barlow|546883 602070 3766|$63.17
2020-12-25 16:07:44|Clinton Hogan|5524 3193 3667 7109|$24.62
2019-11-26 12:42:51|Colby Bonner|5510863174498256|$67.15
2020-09-28 19:05:37|Keaton R. Benjamin|532 55143 65595 153|$89.94
2021-02-16 18:34:20|Todd G. King|520967 550661 4046|$47.06
2019-08-29 19:17:38|Quon Webster|532 63618 63897 684|$45.02
2020-06-27 12:41:44|Rhona D. Schwartz|533111 6043140683|$92.87
2021-07-03 21:19:43|Declan F. Duke|510 90349 85677 291|$94.43
