Transaction-date|Name|Credit-Card|Amount
2021-04-17 17:38:25|Lacota U. Nash|513165 886956 7095|$85.57
2020-07-08 15:49:54|Lillith Kirkland|530752 6311754314|$98.40
2020-11-25 00:23:26|Neve Knapp|5372421842747948|$59.77
2021-03-28 18:30:44|Winifred T. Nicholson|5378 3381 3184 0321|$22.12
2020-03-31 09:42:24|Tanisha Gutierrez|5413924006575295|$66.52
2019-10-31 22:29:40|Kiara Erickson|5564902231458690|$14.34
2019-09-26 00:57:14|Ali Dixon|548 67178 96040 640|$69.88
2021-02-18 04:16:04|Connor R. Roman|558700 251725 4393|$71.93
2020-04-06 03:37:08|Joelle Mosley|5194559915739890|$98.79
2020-09-08 17:01:10|Virginia Dodson|5119270162668871|$31.46
2019-11-12 04:23:58|Gary C. Combs|5103867912329197|$79.01
2021-07-30 02:43:08|Carly Vaughn|546412 576944 5837|$26.52
2020-10-09 00:06:54|Cassandra S. Bradley|5505 1621 6055 0114|$33.37
2020-10-30 18:26:59|Melodie G. Yang|539469 1039827877|$87.19
2020-07-07 07:13:04|Hop Ayala|5395 9179 4450 6036|$52.41
2021-07-23 01:05:20|Shannon Savage|5366118659225947|$27.76
2020-05-23 01:51:55|Reuben Z. Hubbard|5157160277395630|$45.06
2020-06-24 10:24:57|Ariel D. Frederick|530747 0872523596|$33.41
2021-08-17 10:44:07|Kenneth Delacruz|511220 0093195014|$74.33
2019-10-15 10:14:20|Aristotle Ramos|5288 8004 8986 6330|$8.27
2021-02-21 08:34:13|Devin Bailey|5444505800434996|$62.71
2019-09-16 06:54:45|Callie Parrish|533 47037 12356 703|$89.44
2020-10-07 10:32:30|Alexis B. Ward|550 23033 33890 036|$70.93
2021-02-04 18:22:27|Yael P. Brock|536304 721863 4955|$70.37
2021-01-21 12:55:12|Venus Porter|529 78144 04883 360|$52.86
2020-05-28 23:28:17|Denton C. Robbins|550633 3714818781|$80.54
2020-02-21 14:01:17|Solomon Y. Willis|545116 686480 1016|$83.31
2020-04-19 09:28:55|Vance K. Jennings|528755 7196055422|$65.49
2021-03-08 22:58:44|Colby Castro|5141447242695486|$27.01
2020-07-27 06:58:45|Griffin R. Fowler|557819 3652666763|$7.15
2020-04-12 13:49:15|Cara Gilbert|5388 6412 7722 1877|$5.48
2020-07-11 23:00:06|Noelani Rutledge|5524124477661098|$21.85
2019-11-14 01:46:37|Byron Alston|5206580142875642|$6.21
2020-06-27 17:35:09|Dorian L. Potts|5116 2700 9738 8317|$16.34
2020-05-13 08:23:10|Karly Huff|5172 6190 9397 2402|$61.37
2020-05-08 06:53:59|Lesley D. Bennett|532 80344 70633 556|$68.13
2019-09-25 00:22:07|Shana W. Griffin|558 31604 30923 694|$93.52
2020-11-19 02:01:04|Orli N. Cotton|5149 0506 6656 1887|$30.65
2020-06-03 17:44:39|Rosalyn W. Jensen|5480 4409 0438 7756|$26.95
2021-08-06 21:00:24|Valentine K. Shaffer|538441 516418 8083|$10.68
2021-06-11 21:09:58|Justin A. Mathews|539296 0780438925|$55.61
2020-05-07 05:42:14|Melvin W. Green|5224 0814 8210 5011|$45.74
2020-08-23 23:45:21|Drew Brewer|535216 7629757956|$69.86
2021-01-07 07:04:41|Brady Kirk|550 21558 98618 560|$23.56
2021-02-27 01:20:32|TaShya C. Albert|515812 7795307693|$77.24
2020-01-23 13:47:30|Nina Clay|5294 2842 1423 5297|$71.96
2020-09-19 12:52:49|Ivan Tyler|549 35953 73428 608|$89.77
2021-06-25 05:32:01|Vance Ratliff|5374 9562 9147 0722|$50.47
2021-04-21 02:21:55|Rylee D. Palmer|5245 4481 3034 2905|$30.87
2021-06-08 12:24:57|Clarke David|5206165474399336|$41.18
2020-06-06 16:06:01|Mikayla Miles|5284 7049 4191 0724|$9.28
2020-10-12 02:28:38|Luke X. Frazier|537037 124992 3968|$24.04
2020-05-10 12:35:53|Ebony V. Norton|5156 6947 6310 8884|$35.12
2021-04-29 09:44:14|Nash I. Cash|5328522022691080|$41.61
2020-07-04 08:10:28|Wesley D. Garcia|541033 4922731803|$99.66
2020-06-29 09:27:33|Kyle W. Gibbs|521805 642573 5056|$98.17
2021-07-28 12:30:09|Raja Coffey|531 61813 55091 972|$6.58
2020-09-28 14:02:00|Giselle C. Richardson|539347 3775212783|$57.46
2021-03-20 09:37:23|Ella H. Casey|533 02753 46964 842|$3.03
2020-10-12 18:24:56|Judah Potts|511749 9029054957|$88.37
2020-05-01 17:56:18|Ifeoma Pena|558574 1331632514|$52.70
2020-08-26 19:06:06|Roary K. Martinez|515827 6530713275|$63.55
2020-07-22 10:00:28|Clinton N. Mathis|526999 299274 4600|$84.26
2020-08-07 07:39:26|Noble J. Mccormick|537 76480 83616 375|$7.17
2019-11-07 11:46:59|Blake Simon|544 03767 50720 691|$1.56
2019-11-13 03:13:29|Caleb E. Meyer|5482108792196302|$85.07
2021-06-25 17:34:15|Nicole P. Newman|5544808494247008|$58.13
2021-01-13 06:05:19|TaShya Norman|5335540393616321|$15.03
2020-08-11 12:29:06|Nero Spencer|5534 4818 3531 8292|$88.25
2021-02-10 04:12:57|September M. Mccormick|552919 0533330569|$25.98
2020-04-20 00:49:25|Dustin Q. Melton|556 23346 99749 588|$62.87
2020-02-06 08:41:29|Walker M. Peters|549948 073956 7551|$71.05
2020-03-24 00:07:19|Stacy G. Mason|5494317583632161|$60.49
2021-05-02 22:14:36|Callum Heath|537700 165317 6125|$15.70
2020-08-09 16:39:00|Anjolie Blackburn|514692 901710 6406|$15.84
2020-06-27 03:06:09|Octavius Warren|5138 6274 4209 4524|$37.23
2021-01-07 14:21:33|Arden Watson|537489 6546413541|$89.50
2020-02-24 17:35:13|Knox Harris|526783 7815190972|$26.13
2020-06-07 06:25:17|Mara R. Petty|518 33372 61274 439|$34.04
2021-04-25 02:50:28|Otto F. Church|513 60003 29676 007|$36.98
2020-03-03 09:38:06|Jessamine J. Hartman|5357531305409643|$25.71
2021-04-02 21:32:42|Lavinia S. Rosario|515230 5417298682|$31.02
2020-04-01 10:12:39|Ignacia Vargas|549 02572 78183 514|$56.91
2019-08-30 01:16:31|Julian Roach|5475077826548292|$6.66
2021-04-11 23:15:51|Amal P. Peterson|5555 8519 5109 6506|$34.39
2020-02-20 05:26:58|Stacey T. Roy|531 90160 79300 019|$92.67
2020-07-10 06:44:11|Denise U. Rice|556837 997532 1572|$74.66
2019-10-12 00:48:27|Shaeleigh X. Osborn|5464 6638 7749 0295|$87.55
2021-03-14 12:04:28|Willa Clements|5236 1339 8560 7021|$96.16
2021-01-08 14:47:19|Chase Murphy|536142 463350 3150|$12.93
2020-01-21 02:10:13|Ruth Rogers|559749 1595187112|$83.74
2020-11-30 10:01:30|Dalton Larsen|550115 895042 5669|$14.11
2020-02-15 18:58:42|Brian Hanson|555749 7674763119|$19.23
2020-05-20 21:26:20|Berk Slater|514758 207243 3246|$1.41
2021-07-05 19:45:28|Maggy S. Kirby|539 88772 23993 288|$40.59
2020-05-21 12:57:54|Xena V. Young|5378 4860 8704 3182|$34.28
2020-06-07 11:40:54|Ocean Rojas|5379 9561 6809 1234|$53.07
2019-09-27 18:19:06|Nita D. Conley|5421 1780 4249 1005|$87.18
2019-10-03 20:08:18|Leo P. Gomez|528037 8426436929|$9.93
