Transaction-date|Name|Credit-Card|Amount
2020-04-02 16:08:23|Blossom H. Velazquez|5142 2176 2293 1325|$33.26
2019-09-10 15:12:17|Chaim Doyle|5331217709775729|$93.44
2021-07-09 23:48:41|Hayden Rojas|5249748406612428|$67.18
2021-03-11 12:15:45|Channing W. Murphy|555289 6323029365|$37.23
2021-07-28 16:49:59|Alexa Kaufman|5188683364281937|$95.46
2019-11-22 13:02:39|Stacey Ashley|5589 0621 9717 2487|$45.76
2020-11-18 01:11:25|Bevis Bailey|556 32173 55314 681|$4.57
2019-11-15 11:16:54|Ezra Y. Mathis|538882 511952 0576|$9.32
2020-10-15 02:36:24|Samuel V. Dickerson|533878 978811 7943|$9.61
2021-07-05 06:55:39|Felicia Mcmillan|550601 045888 4761|$31.55
2021-02-10 04:03:58|Minerva J. Burris|5412777230901666|$93.57
2021-02-12 16:44:08|Rama L. Gray|513588 6749199963|$85.19
2020-02-25 20:57:29|Abdul Monroe|5518 9767 9659 5051|$74.62
2020-09-08 10:25:10|Kennan Mccarty|5381261201078132|$81.66
2020-03-02 02:22:31|Stephanie O. Le|5561215343019836|$64.55
2019-10-03 03:28:29|Desirae D. Britt|546 58813 70340 093|$6.43
2019-12-13 06:38:35|Shelby Sweeney|5358 4975 8550 7929|$11.96
2019-12-18 01:15:23|Uta Q. Griffith|512 37090 17994 093|$51.67
2021-01-06 17:52:46|Hilel G. Townsend|530887 5155666129|$75.20
2021-07-19 09:32:29|Teagan D. Dunlap|530320 222425 0915|$52.96
2020-02-01 19:14:54|Amy Estrada|514180 123180 0012|$42.46
2020-07-28 18:32:07|Ivana Crane|524 20326 05447 515|$13.22
2019-11-22 09:49:42|Lance X. Norman|551 45463 50054 847|$62.08
2020-07-20 04:35:33|Justina Bowman|520 92380 57271 763|$83.04
2019-10-16 20:00:57|Kaye N. Gilliam|5570531925565916|$12.88
2020-01-18 01:02:12|Octavius D. Ashley|555 41557 21840 271|$90.64
2021-07-03 01:03:39|Louis E. Jefferson|5375746008070421|$46.19
2019-12-27 00:31:48|Lois O. Rowland|5124 5596 9389 4615|$74.59
2019-09-13 17:17:58|Camilla A. Shaffer|533 74527 51616 950|$73.23
2020-10-07 09:56:01|Heidi Allen|5127848081234618|$97.37
2021-02-01 00:14:40|Rachel S. Conway|5574003555051704|$12.82
2020-04-19 06:49:19|Ulysses Meyer|554 13085 07511 253|$76.17
2020-08-16 08:59:49|Dillon Diaz|550569 223071 3342|$46.15
2020-12-25 17:00:16|Alisa Guerrero|527678 942681 3204|$45.94
2020-06-30 00:31:53|Ingrid Dunn|556664 4611805474|$91.18
2021-02-09 22:45:08|Gannon E. Morrow|529 42798 32193 399|$38.07
2019-11-04 22:27:09|Carter R. Young|528496 2486802884|$83.47
2021-05-05 18:12:35|Philip F. Patterson|5220114209292533|$79.81
2020-07-08 16:16:28|Audrey Y. Austin|5202 8504 4010 5453|$79.83
2019-09-27 23:25:34|Carlos Fuentes|5431 3939 9036 5824|$83.32
2021-06-03 16:31:08|Denton Mcgee|511961 390389 1262|$82.97
2021-01-01 09:29:34|Melvin Dotson|517642 516777 8477|$45.69
2019-12-02 04:29:32|Ferdinand L. Lindsey|5329 0183 6452 3600|$99.00
2021-06-24 19:06:36|Julian Hudson|5169647633588722|$65.22
2020-02-25 02:05:43|Micah J. Conner|5425555917678665|$64.88
2020-08-19 14:08:36|Ruby O. Guerrero|532207 155242 5556|$73.99
2020-01-11 13:58:32|Colette Camacho|5264977094705984|$55.22
2020-04-03 14:08:22|Indigo H. Hatfield|5569065023056158|$48.27
2019-08-27 03:12:42|Martha J. Maddox|534265 0754970760|$26.64
2019-09-02 19:58:50|Brenna F. Patterson|542870 5621522678|$22.26
2021-02-15 19:48:47|Charles M. Mckenzie|5433230727371030|$38.74
2020-12-30 22:51:51|Renee Goodwin|5237514808174779|$62.07
2020-04-06 02:57:13|Fatima Hayes|5403171910001867|$78.67
2020-02-11 05:57:07|Mia B. Valencia|515 07785 66807 085|$6.77
2021-04-03 05:06:02|Samuel M. Burt|5372 1585 1957 0340|$73.55
2021-01-17 04:35:43|Tanek Wright|5538 3288 4225 6161|$41.44
2020-06-17 10:53:53|Byron Q. Melton|536 51784 75103 471|$79.02
2020-07-04 16:24:38|Cedric P. Blevins|5135 1719 3009 2701|$22.65
2020-07-02 08:04:58|Boris Day|558 11643 38909 765|$52.41
2021-05-19 14:41:06|Castor Vargas|5515172769830476|$68.04
2021-04-28 16:53:43|Griffith Murray|5233 5834 0742 9219|$15.39
2020-07-11 09:23:42|Stacey L. Benjamin|5358215640860970|$93.68
2020-08-01 06:30:49|Caldwell X. Larson|548875 795946 6264|$47.92
2019-09-19 19:10:11|Omar Z. Klein|5161 3479 0186 0220|$1.61
2021-03-15 03:13:21|Wayne X. Edwards|518 27785 12916 065|$9.91
2020-02-23 23:07:17|Tyler Cleveland|5203 4732 5169 5048|$11.53
2020-11-05 11:51:03|Inez Hayes|541422 023882 0669|$38.70
2021-07-07 02:31:44|Cleo Fuentes|555039 2379380698|$44.62
2020-08-30 10:23:05|Indigo Jacobs|513237 8313378515|$97.66
2020-12-06 11:38:24|Cleo Burt|536 17318 84202 658|$2.80
2020-09-23 02:24:40|Aaron Z. Walton|512254 2135820531|$7.36
2021-05-06 01:39:58|Calvin Ellis|530302 871043 0053|$11.37
2021-04-23 12:45:40|Rashad Montoya|5232739400146512|$89.03
