Transaction-date|Name|Credit-Card|Amount
2020-06-01 05:53:01|Connor Cherry|5550005736114283|$31.27
2020-05-17 17:30:59|Erica H. Todd|5502 7035 7695 2650|$55.47
2020-10-08 17:06:48|Jarrod C. Clark|5487723253266629|$25.78
2020-08-14 02:07:39|Quincy F. Knox|544 12710 43703 381|$76.49
2019-09-04 12:43:29|Iola B. Perry|5444 3774 0760 2924|$13.11
2020-07-16 20:58:15|Vance U. Jimenez|552239 1176251313|$41.19
2020-06-06 17:59:27|Reagan N. Barnett|541445 6076924631|$32.43
2020-01-11 11:42:15|Jerry G. Graves|535232 8704070901|$24.61
2019-11-01 00:02:13|Veronica T. Singleton|5485759981097573|$21.73
2019-09-29 14:37:51|Natalie Stark|5456604927782851|$93.99
2020-12-10 08:06:52|Caesar Harmon|5553227256877217|$55.27
2019-12-02 05:38:55|Josephine J. Leach|5528410995026278|$74.09
2020-12-13 04:19:09|Leslie Battle|524 70253 49712 710|$91.30
2019-10-18 16:46:49|Lacy P. Rush|526351 1542200990|$30.84
2019-12-16 02:51:16|Lillith Perkins|514 66634 22362 078|$88.11
2021-06-03 13:06:40|Simon Skinner|5594685934312587|$76.35
2020-06-15 06:40:33|Malcolm Q. Mercado|5299 3650 0502 8184|$55.91
2020-01-14 17:40:07|Germane Wooten|5510565169855073|$14.93
2021-02-26 12:57:04|Zelda A. Merritt|514 70922 57927 087|$25.88
2019-12-25 02:02:41|Daphne S. Gilbert|543521 700628 1343|$13.45
2020-05-23 18:00:47|Wallace Nixon|553203 9416172249|$86.53
2021-08-13 05:18:13|Raymond P. Dickson|5139 5722 3367 0679|$59.89
2021-04-09 07:46:41|Alan Alston|543257 3211743524|$43.70
2020-01-03 02:25:59|Jacob B. Barber|516147 038804 4637|$99.16
2021-03-27 20:40:26|Hamish T. Armstrong|5590 0099 8411 5267|$44.69
2021-07-18 06:38:29|Josiah T. Mullen|526557 9651835920|$24.37
2019-12-06 00:12:17|Clarke V. Bush|5153 8690 2636 6809|$11.98
2020-01-12 18:50:08|Jordan Hoffman|528469 9872763383|$2.96
2019-08-29 00:51:16|Joseph Booth|552 42242 89261 796|$27.87
2020-05-28 09:34:22|Yardley Powers|5490 0693 8092 7120|$57.58
2020-07-04 12:42:20|Sean J. Carr|5228995787023817|$15.16
2020-08-03 10:46:49|Luke Alston|544124 1394960112|$69.47
2021-07-09 13:42:59|Brielle Fields|543860 7322947550|$14.50
2020-12-22 13:32:29|Candice M. Mann|5389 3252 5873 1703|$50.89
2021-02-04 10:04:56|Venus Parsons|552658 923145 7769|$58.25
2020-05-04 14:12:59|Piper Wilson|540 51204 42176 984|$10.82
2020-11-27 10:50:54|Amelia W. Patterson|557880 2299507137|$37.65
2019-12-10 16:33:23|Moana E. Sharpe|518177 3438205173|$91.85
2019-11-16 21:05:24|Shaine Marks|555540 3274239916|$97.36
2021-04-12 12:50:53|Gray O. Buckner|5337 5601 2344 4172|$38.85
2021-04-18 04:55:45|Jane T. Suarez|518 65642 43200 037|$58.64
2021-05-04 22:08:50|Igor V. Parrish|5368827892104721|$39.80
2020-03-08 17:45:06|Jena Pittman|556 27337 81078 519|$12.35
2021-05-05 13:56:50|James D. Rowland|5163 1644 2144 5947|$52.37
2021-06-28 14:43:59|Isaac Chapman|535718 065795 9803|$34.84
2020-02-20 09:56:31|Winifred Bailey|517728 3870427257|$15.47
2019-12-11 04:50:27|Rosalyn Parks|540894 9543813187|$17.77
2019-10-27 03:35:52|Guy S. Chavez|526175 8040139335|$93.24
2020-07-11 12:53:49|Phillip Meyers|521 75000 46268 758|$78.57
2020-12-30 19:12:51|Lynn R. Sanford|536578 7716433347|$74.07
2020-05-08 02:29:28|Iliana Randall|5352 9603 1353 7332|$14.19
2021-05-21 05:44:32|Velma N. Mendoza|534445 1133992585|$53.92
2020-10-13 20:44:03|Orlando Rodgers|5385 1900 5978 7112|$4.26
2021-05-05 06:22:32|Hayfa P. Kline|5430545187991727|$76.95
2020-03-19 23:45:03|Alden Thompson|5232 8867 9221 0339|$97.03
2020-05-07 15:43:05|Xavier L. Bruce|5428 7888 3738 1972|$88.63
2019-09-06 20:57:59|Yuri Richard|542461 4603182986|$89.28
2021-01-27 10:49:51|Rhea T. Copeland|551 29973 65642 419|$68.31
2020-09-28 18:58:14|Craig P. Hurst|5470 6000 3752 6107|$88.73
2019-11-24 12:27:13|Imelda H. Henson|5100 1536 6144 1035|$57.30
2021-08-11 16:48:32|Odette Wolf|5189844576206315|$89.27
2019-11-15 22:38:15|Kareem W. Graham|517 47729 80766 136|$38.54
2021-07-03 00:06:56|Amity J. Wilkinson|534 54391 15933 700|$39.54
2020-10-21 14:39:17|Lydia W. Nieves|524924 448547 9202|$21.12
2019-12-31 14:51:09|Zena Cotton|513124 553202 1559|$95.47
2020-05-20 22:20:46|Shana Chaney|5552787790327202|$0.92
2019-09-10 06:48:57|Castor Frazier|525 21759 66887 196|$27.43
2021-02-03 10:24:20|Kennan Wheeler|529 94995 01459 138|$11.80
2021-06-12 20:33:22|Veda R. Blackburn|517717 932443 6763|$81.85
2020-04-10 04:11:54|Isaac Clark|548678 473517 3636|$3.67
2019-11-06 07:35:13|Yasir Heath|5178072371747076|$96.30
2020-01-09 18:02:01|Quamar Pate|5373 8195 4611 5776|$11.30
2020-09-14 14:04:52|Isabelle Ramirez|5413793838614550|$50.85
2021-02-23 23:06:17|Otto Torres|5515149211353224|$21.87
2020-10-26 23:25:42|Herman Cooley|5334 0740 2513 0312|$11.60
2020-05-19 16:41:36|Baker J. Acosta|522104 622443 0723|$84.90
2021-01-06 07:56:15|Danielle W. Washington|5380673046266980|$30.87
2021-07-01 20:15:05|Lyle Calderon|5486 0617 8853 1691|$94.72
2021-01-08 03:30:59|Madeson W. Norton|536 93061 89558 401|$27.05
2020-08-11 03:06:31|Harper G. Webb|541646 6306739681|$38.40
2020-08-18 12:29:43|Regan S. Campos|5227 9431 6638 1852|$9.64
2020-01-22 07:10:21|Melvin Huffman|544646 2738110512|$73.79
2021-02-27 09:53:35|Pandora V. Leach|540737 266641 4314|$39.30
2020-06-28 15:29:13|Linus Barrera|545039 2233974547|$58.39
2020-01-22 21:30:36|Donovan V. Guerra|538 67051 20377 574|$38.84
2020-10-15 13:36:38|Carly U. Wiley|547428 6007697437|$99.25
2020-12-20 17:21:58|Hollee I. Hodges|516451 034645 1486|$80.32
2019-09-30 15:39:53|Skyler P. Walls|558830 504540 3864|$78.01
2019-09-01 11:11:46|Genevieve Trevino|5564 8569 7902 7531|$30.37
2021-07-13 16:35:20|Murphy Y. Hooper|555 14922 30837 271|$51.58
2020-03-02 23:28:10|Joel Huber|5338 0246 3277 7472|$69.15
2021-08-07 18:49:18|Brent Beach|522953 611244 8532|$9.41
2021-08-13 13:18:57|Aaron G. Marshall|510161 7917893206|$30.55
2020-06-09 02:33:25|Lee H. Campbell|546851 467335 7921|$62.20
2021-06-05 14:55:28|Giselle J. Warren|547129 781616 2656|$62.60
2020-06-23 05:16:43|Selma O. Malone|5511 6431 9922 8592|$28.97
2020-09-29 19:58:14|Olga Merrill|5455578948555820|$39.00
2020-10-25 09:02:09|Imani Huber|536 11458 79014 087|$55.46
2021-06-28 06:57:08|Jamal Hodges|543229 0670493497|$24.83
2020-04-08 02:40:48|Harper H. Cochran|5386312316360561|$91.23
