Transaction-date|Name|Credit-Card|Amount
2020-11-26 12:16:37|Leo Dalton|5100712031862962|$90.91
2021-01-06 03:54:14|Randall N. Mathis|548 71629 81749 491|$24.37
2020-07-18 13:36:36|Jin R. Roach|547496 6566775936|$80.13
2021-07-24 23:56:28|Dale Castillo|5145 8957 6941 5850|$26.13
2019-11-16 21:06:21|Dylan West|542173 2433124938|$15.32
2020-04-20 11:53:51|Asher S. Hood|5165 4933 0099 2366|$50.54
2021-07-22 12:26:58|Kirk Hines|533963 7952335289|$94.11
2020-01-15 21:48:02|Camden Knight|527 11980 04014 935|$20.44
2020-04-01 18:23:06|Oren G. Silva|5586 5374 6134 9039|$21.62
2020-10-25 02:04:38|Maryam D. Briggs|513813 588085 9390|$15.35
2020-04-17 00:14:05|Alika C. Harmon|5429447778683446|$59.36
2019-12-19 22:37:54|Mason A. Holder|5378101600012214|$87.83
2020-12-28 03:54:08|Davis S. French|5174028013179593|$20.34
2021-06-14 03:05:52|Lynn A. Allen|531513 1196798179|$92.64
2020-09-22 23:40:37|Martin Barnes|538 53307 72589 037|$7.64
2019-11-12 00:53:55|Athena J. Lawson|528 06894 35558 614|$44.48
2020-08-12 12:05:26|Urielle S. Hughes|517250 2767991421|$80.73
2020-09-07 19:03:22|Darius E. Guy|519437 292469 6741|$67.65
2020-10-12 01:07:49|Burke T. Landry|5462 9863 5816 2303|$92.57
2021-04-02 21:15:54|Drew Wells|5448081139920838|$14.38
2020-11-12 20:41:32|Shelley Stephens|523 63592 77086 026|$5.39
2021-06-02 10:22:17|Stephanie V. Ramirez|558916 534842 4440|$15.39
2019-10-28 02:05:06|Dante Z. Bird|519069 2983714810|$28.30
2020-09-14 16:42:00|Mari F. Nolan|556 87676 31929 798|$91.33
2021-01-29 16:27:03|Travis Nieves|5417684920897771|$47.06
2021-04-21 12:09:13|Cally C. Short|549768 023856 7661|$85.32
2020-03-30 04:25:13|Orson O. Faulkner|5180 0463 8081 1996|$38.05
2020-04-24 09:40:08|Keefe P. Calhoun|5273652595447746|$6.99
2020-10-21 00:44:35|Howard Waters|512614 9419162212|$93.02
2020-06-25 16:24:24|Daquan Price|540639 105040 8659|$27.79
2021-08-02 08:28:52|Eric Ratliff|528 47067 88875 456|$18.11
2020-01-12 22:40:05|Chastity F. Soto|5351519323338205|$86.11
2020-07-06 13:43:26|Randall P. Gallegos|5121074496724350|$32.85
2020-01-19 21:32:27|Larissa Mooney|528164 238021 0557|$78.20
2019-10-26 07:41:22|Georgia Z. Cotton|535942 7135085729|$16.55
2019-11-18 18:06:34|Ashton M. Barrett|557092 574508 8432|$68.14
2021-02-21 06:32:31|Branden C. Pope|5506806662865516|$22.38
2020-05-24 18:56:29|Jin Merrill|541 15558 41524 411|$82.19
2021-01-09 09:30:50|Hoyt Hatfield|537 67291 57948 612|$65.66
2019-12-23 15:44:50|Teagan L. Wilkins|523195 680019 3990|$39.56
2021-08-27 18:24:16|Inga Z. Salas|541 33140 73570 132|$83.70
2021-08-20 15:00:33|Alea F. Powell|518 65104 45146 569|$61.64
2021-08-07 06:04:05|Emery Y. Ramsey|557593 4214009916|$81.06
