Transaction-date|Name|Credit-Card|Amount
2021-04-04 00:43:51|Ezra Wilkins|5317 5330 9634 1257|$24.53
2020-05-27 20:27:12|Suki W. Lowe|512909 8660966853|$6.57
2019-10-05 07:18:14|Derek Peters|515 40088 70822 604|$58.23
2020-10-08 03:25:54|Dolan Levine|543479 441537 8945|$5.86
2021-01-13 14:11:27|Lawrence Robbins|5379 0877 4328 7855|$90.89
2021-02-15 10:35:23|Summer H. Cohen|542475 525906 4901|$37.54
2019-12-04 13:55:59|Eve Roy|549849 2018763281|$46.17
2020-11-02 03:44:36|Briar Z. Ray|5287 9802 3592 2982|$56.67
2021-07-25 06:57:01|Giselle B. Church|539838 973854 3962|$10.91
2019-09-23 22:55:36|Abbot H. Howell|529457 7949736954|$79.13
2021-04-04 15:47:44|Madeson Meyer|518 02329 88540 266|$87.55
2020-01-21 22:54:21|Janna X. Travis|5199668264110309|$50.88
2021-02-17 06:03:39|Quyn I. Bradford|5471 7464 4822 0324|$73.39
2020-07-19 13:22:53|Montana A. Haley|5123 6245 6952 7037|$51.50
2021-05-27 23:23:43|Callum Q. Carr|527 74915 59922 055|$59.96
2020-06-21 08:35:12|Cade Lambert|529530 7144427830|$12.74
2020-02-07 10:32:55|James Ashley|516463 3656788238|$88.73
2020-12-01 17:40:26|Scarlet F. Bryan|5214427482631807|$26.37
2020-04-18 04:56:31|Martha Fields|554 72574 52450 773|$76.52
2021-03-24 14:17:16|Cruz V. Santiago|531429 451527 4032|$19.81
2021-07-11 22:13:19|Oliver Q. Sexton|5120 2610 2884 6857|$58.15
2020-11-13 00:59:43|Vincent Y. Christensen|547856 965130 6629|$9.16
2020-11-07 15:47:51|Sacha T. Madden|521 27147 07613 682|$48.45
2019-12-29 01:52:43|Benedict Z. Rich|543222 2890602417|$51.22
2019-09-15 21:03:14|Devin F. Contreras|547230 038434 0222|$61.66
2019-10-27 03:23:44|Phoebe Mejia|558815 563681 0062|$33.84
2021-02-22 09:30:41|Daryl N. Haynes|550353 6760346746|$81.60
2020-05-16 16:46:25|Jared E. Cruz|537 48921 14948 877|$77.22
2020-04-02 03:34:49|Kenyon H. Gilmore|549 21539 01051 988|$46.80
2021-07-31 03:12:53|Zane C. Mcmahon|520 97978 98519 573|$72.86
2020-03-27 00:30:56|Sybill Briggs|525 91894 78109 315|$33.66
2020-10-25 06:46:50|Sloane R. Griffin|542658 7073148679|$31.95
2019-12-06 16:07:16|Ross Oliver|557 36679 29357 962|$30.50
2021-04-24 05:37:38|Bryar N. Berger|5516462827985761|$70.14
2021-07-20 15:15:42|Hall Carter|5456 0572 1199 8248|$56.10
2021-06-26 01:34:50|Amal K. Coffey|534 24370 70422 761|$11.23
2019-12-19 04:51:29|Donna C. Morton|5464 3563 4374 0696|$96.85
2020-05-04 01:16:08|Zephr G. Curtis|5293 0707 8348 6317|$63.05
2019-11-18 16:48:19|Dexter Peters|539856 5973360549|$62.48
2021-06-06 23:55:10|Ariana O. Rhodes|527761 123316 4523|$95.86
2021-01-23 09:55:59|Michael V. Bird|523145 3107794852|$59.81
2020-01-07 05:14:06|Hector B. Alford|555 40032 04100 328|$4.67
2019-09-29 11:47:33|Halla Moon|529140 996614 3125|$74.86
2019-10-12 09:10:53|Emerald Roberts|5217679684234601|$89.79
2021-03-11 02:12:31|Jerry Cherry|519752 803277 2735|$28.48
2020-08-21 23:08:32|Josephine Fowler|534066 665617 7041|$99.05
2021-02-10 19:33:16|Denise Y. Dudley|5465834665425855|$90.60
2021-08-14 16:50:22|Logan H. Sloan|5142599515315421|$32.05
2021-04-23 12:52:03|Kermit Chang|540625 6910458139|$91.28
2021-07-31 18:04:51|Francesca Porter|534 09055 41753 230|$97.88
2019-10-24 21:51:22|Simone Z. Velazquez|5169221680507876|$76.73
2020-11-29 07:37:34|Frances Riley|519685 570651 0187|$93.73
2021-02-01 01:43:07|Olivia P. Carney|551109 025942 5306|$83.04
2019-10-16 06:23:52|Buffy Gentry|510 00830 05792 589|$5.86
2020-06-24 04:24:33|Eleanor Conley|510797 577701 4238|$27.71
2020-12-30 08:54:36|Harding F. Farmer|5497625060601302|$85.36
2020-04-23 01:51:40|Karen Q. Merritt|5548063203781881|$48.56
2021-02-26 11:41:22|Aiko Price|530 46629 71764 377|$95.37
2021-05-07 04:08:01|Tobias Mckee|521 89297 76456 227|$18.61
2021-03-28 01:08:08|Winifred Hill|5209 7082 7771 0881|$91.70
2020-11-17 19:55:08|Cain Z. Kline|554380 070486 4962|$87.75
2019-12-09 14:42:08|Shelby E. Morin|5140420837308717|$61.42
2020-01-01 07:25:00|Julian K. Stout|5459545937312956|$25.55
2021-07-31 16:15:17|Mollie N. Savage|5565 2133 4822 4994|$70.04
2020-05-08 02:25:53|Nicole W. Vega|5156150854005315|$45.07
2021-08-09 18:20:40|Aidan Norman|5473 1887 8535 0901|$74.65
2020-05-13 21:55:12|Nola J. Price|5584 3034 4039 9393|$45.82
2021-04-03 03:56:50|Chandler F. Bernard|5422539019986799|$39.82
2019-12-29 10:18:05|Ingrid Z. Olson|5404329167143514|$56.38
2021-02-16 21:43:16|Gillian Gould|526 46597 68846 860|$74.50
2021-08-27 19:16:57|Erin I. Joyce|543 58603 10502 415|$80.89
2021-05-26 02:29:53|Brooke M. Avila|553 87425 53548 683|$15.92
2020-04-10 00:50:47|Geoffrey Valenzuela|5509 1936 4398 2646|$95.20
2020-07-26 22:31:04|Clarke Herring|536568 5953203128|$35.45
2020-05-27 08:54:14|Cody X. Nichols|5556 7115 0356 4725|$70.36
2021-08-01 00:12:41|Leonard F. Glenn|5460 8899 2411 4422|$51.29
2020-06-07 18:54:19|Kendall L. Pate|5309252529860110|$60.34
2021-01-11 06:30:09|Lucy Huff|5517452097334310|$15.11
2021-02-28 11:10:26|Wylie Q. Solomon|5328052188034800|$59.79
2020-12-05 11:24:20|Colleen D. Campos|5427 7159 2662 7750|$32.09
