Transaction-date|Name|Credit-Card|Amount
2020-10-03 14:12:57|Kellie F. Griffin|5334446524813368|$51.90
2020-06-02 14:59:14|Nichole L. Burnett|534872 1630973031|$64.83
2019-12-13 21:29:00|Byron Zimmerman|5266 0206 8465 7626|$78.11
2020-05-28 19:33:35|Otto I. Sellers|546717 581775 9322|$78.77
2021-01-15 14:27:16|Alvin T. Mcmillan|557058 9520836686|$56.25
2019-09-03 21:31:06|Suki O. Barry|5527828290530770|$32.93
2021-02-16 20:28:50|Philip Ford|5566 6428 8263 8186|$69.79
2021-03-04 04:49:52|Zorita C. Vargas|5224152227048657|$41.78
2019-11-15 13:45:54|Cullen T. Skinner|553250 777302 7297|$81.94
2019-11-21 04:36:08|Elton Oneill|5324 3420 4780 5001|$30.09
2020-07-31 19:02:09|Ifeoma Workman|517984 0378255478|$87.71
2019-09-05 07:26:49|Lana Gordon|549 91977 15592 839|$84.51
2021-01-11 20:31:47|Patience U. Nunez|552903 2535816759|$76.66
2020-08-22 16:39:45|Quynn Cooper|528 72070 36190 985|$87.99
2019-10-11 05:39:25|Yael J. Hickman|539 07469 02402 374|$94.44
2020-09-12 12:30:02|Claire Carroll|529002 5609455758|$25.13
2020-03-20 07:06:42|Faith Cervantes|5343 7215 8458 6834|$41.27
2021-01-26 18:42:54|Scott Sanford|554438 9112981351|$34.05
2020-12-24 16:04:17|Sophia Albert|519437 366717 9341|$86.30
2019-12-11 02:38:23|Jamal B. Anderson|546 86337 07133 908|$90.50
2020-04-08 10:42:43|Frances Mcguire|516993 334037 8494|$93.21
2019-11-14 22:19:12|Murphy Pennington|529127 814106 2322|$70.52
2020-12-16 06:15:37|Holly E. Wyatt|5411 9890 8781 1606|$96.36
2021-04-19 19:16:35|Raya B. Wilson|534143 601913 6905|$59.64
2020-11-04 22:58:40|Wayne U. Shelton|5198397154072541|$42.58
2019-11-12 01:01:18|Jolene L. Olsen|518087 5650215854|$38.25
2021-03-29 20:24:15|Oleg Marshall|514604 7013036095|$9.47
2021-04-27 22:57:01|Hedy Perkins|5140 7697 0656 3228|$10.48
2020-02-21 15:13:13|Carlos B. Floyd|536057 588232 2039|$0.45
2020-11-16 08:07:30|Levi R. Spears|518329 0199633574|$28.00
2020-04-02 06:00:48|Dahlia Montgomery|557 13748 98364 739|$59.40
2020-12-30 09:37:13|Allen F. Powers|530 43291 54805 183|$45.39
2021-03-08 01:06:43|Garrett C. Giles|5596928653068248|$8.68
2019-12-10 21:50:12|Molly N. Goodman|5500213793202691|$96.81
2021-02-24 14:25:32|Jamal E. Hyde|5302188128327811|$69.89
2020-06-02 12:10:22|Leandra J. Brewer|548932 508040 6879|$7.12
2021-02-20 13:58:30|Vernon Vazquez|5245526479752402|$29.60
2020-12-02 14:26:56|Quinn Carter|5254 0505 7731 5804|$62.87
2021-01-22 04:31:58|Cheyenne Robles|5472645528368897|$83.69
2021-07-06 08:05:42|Ingrid Stewart|5368 7784 0350 7201|$6.19
2021-07-14 15:31:15|Mollie E. Henderson|554 58311 40745 588|$19.90
2020-03-18 09:32:51|Lucas M. Merritt|533435 518120 2999|$45.53
2020-01-22 10:12:17|Jolene U. Bishop|536248 347421 9259|$14.40
2020-10-25 05:26:13|Lee W. Pitts|520 84494 63721 355|$54.92
2020-03-24 03:54:19|Axel Dyer|5552783824094967|$93.86
2020-07-31 13:37:59|Hayfa Huber|526559 6635824523|$51.82
2020-05-29 19:43:02|Grace Z. Snyder|532513 5667149034|$2.95
2020-07-15 18:44:10|Clio B. Pennington|523 37321 60645 590|$37.70
2021-01-17 22:32:05|Ivana Y. Tillman|5175290123853900|$22.08
2019-08-28 12:58:13|Evelyn Dennis|5341018226893369|$17.11
2021-06-28 13:25:13|Xena Mccall|5529353984690119|$5.97
2019-10-12 09:30:15|Adrienne Gallegos|5574440646914229|$99.10
2021-07-15 16:56:00|Nomlanga Frye|552801 5550726137|$58.54
