Transaction-date|Name|Credit-Card|Amount
2021-07-10 03:23:06|Quamar Z. Spears|5125237548839551|$54.60
2020-03-18 15:08:06|Boris E. Knight|516826 4256796979|$66.47
2021-08-07 23:19:48|Lucy Henry|5557499274922830|$55.93
2020-10-23 08:51:16|Mufutau Buckner|519508 511542 8224|$75.58
2020-12-16 23:57:31|Leila Kent|554586 720545 2363|$34.87
2020-11-16 16:43:51|Anika Haney|5597 5973 3551 4660|$41.70
2020-06-13 04:23:52|Kareem W. Kramer|5350667791944888|$93.71
2020-12-06 04:54:13|Arsenio Valencia|548214 0971005855|$22.65
2019-10-10 07:03:40|Owen Leach|549 38967 05829 855|$96.06
2021-01-21 21:40:49|Rhonda T. Drake|5327996322921549|$81.82
2020-07-24 17:12:24|Leandra M. Hanson|515339 7873801371|$68.28
2021-05-29 16:54:34|Regina Townsend|535667 2485192186|$90.39
2021-07-11 06:42:49|Fletcher Kinney|529867 1810363406|$96.57
2021-01-24 15:16:55|Dana Ayala|534 51312 38298 810|$85.01
2020-02-12 15:02:46|Aiko Rivers|5484 9147 5501 9136|$62.43
2020-10-30 23:43:30|Chadwick L. Blanchard|511018 2525254035|$77.07
2020-06-20 08:02:51|Xenos I. Ballard|526706 225049 8877|$66.93
2020-07-18 06:40:34|Dolan Barber|511699 6082417121|$35.63
2021-02-06 06:09:45|Sierra Gilbert|5159 4836 6578 7418|$93.51
2021-03-19 14:19:25|Kamal Rosa|5304930923479687|$39.52
2020-06-03 14:14:38|Imogene Arnold|521 95606 41450 951|$20.07
2021-06-17 00:45:34|Basil Frye|535816 8100968017|$46.59
2020-08-20 08:26:04|Dacey Z. Randolph|558250 943012 0472|$35.20
2019-12-26 06:37:50|Devin Ortega|541 24885 09939 102|$86.87
2020-11-02 22:38:31|Zenaida X. Reeves|5567069719385006|$9.44
2020-08-19 09:41:46|Ciaran S. Ruiz|5404 1516 9560 8705|$61.56
2019-09-18 21:32:57|Elaine I. Santos|5337 8719 1156 1568|$18.30
2020-06-21 10:38:53|Felix Cortez|515759 680354 4870|$60.06
2020-06-16 18:39:33|Velma Conrad|5310 5634 2658 9512|$87.39
2020-02-24 22:41:48|Tashya N. Morrow|5457 2603 1224 1406|$61.85
2020-01-03 18:01:48|Constance Whitley|5151 2086 6021 5349|$74.35
2021-06-08 09:32:47|Fulton T. Gomez|5407817896343113|$7.15
2020-05-21 12:24:55|Faith B. Jordan|5567002712327311|$22.19
2020-12-04 20:54:36|Fletcher B. Bright|522755 3763474859|$88.18
2021-07-03 20:28:37|Petra B. Fry|548810 6752592043|$69.93
2021-02-19 11:26:43|Aladdin O. Whitfield|5401003670228319|$83.67
2020-05-05 01:40:49|Jamalia N. Houston|516506 3017299494|$98.38
2020-05-02 10:51:10|Rebecca X. Cummings|533543 3460446501|$58.98
2021-06-26 04:03:24|Tara Cote|5311607322202636|$10.99
2021-04-06 11:40:28|Miriam Branch|514717 2644525222|$93.15
2021-03-30 15:30:39|Hector Q. Chapman|511376 0222432868|$17.57
2019-11-04 13:09:59|Cameran K. Cash|5322815552166499|$79.94
2021-03-27 03:59:00|Quinn K. Good|535 23888 00073 464|$85.63
2020-10-15 02:16:13|Cade M. Wilkins|5561200940264613|$3.23
2020-06-13 21:40:49|Phillip Delacruz|516619 9523268943|$0.85
2020-07-29 23:49:55|Rashad Langley|525 63472 61117 183|$83.05
2020-12-18 00:48:17|Rowan H. Hopper|5242344043341352|$90.22
2021-07-03 20:20:36|Jorden Michael|5393 4227 9393 2674|$63.76
2019-08-28 01:34:25|Nero E. Burt|539377 1247111206|$77.96
2021-04-24 13:55:18|Bryar Good|551596 556050 9714|$99.18
2020-02-22 08:46:58|Lunea Moses|5296246431912972|$17.00
2021-05-25 19:48:51|Bradley Bond|550434 918039 0263|$18.49
2019-09-06 13:18:08|Angelica B. Barton|536322 9766767755|$18.61
2020-08-18 19:18:29|Illiana Baldwin|5272 8870 9581 1527|$72.96
2019-11-08 23:30:02|Francis Leonard|5460 5996 9877 3325|$90.94
2020-04-24 20:31:47|Chaney T. Carver|544 80828 74273 706|$13.32
2021-07-23 09:08:07|Kaitlin Torres|536 48749 87303 861|$15.92
2020-05-30 14:22:54|Kane W. Hahn|514320 1128680692|$46.07
2020-04-11 11:45:29|Rana D. Pate|549921 854136 9497|$96.18
2020-12-17 19:48:49|Nomlanga N. Ratliff|5118 3016 5239 2259|$12.51
