Transaction-date|Name|Credit-Card|Amount
2021-01-21 07:44:19|Blair S. Pickett|555215 7838085313|$24.68
2020-03-04 03:02:37|Macon Y. Erickson|5223 9566 1578 1203|$29.05
2021-06-05 05:53:20|Walter W. Skinner|547775 1484660700|$17.75
2021-07-07 12:43:16|Oleg Haney|5100 9647 6202 4235|$92.55
2020-12-30 22:17:24|Ivana F. Russell|5464 3281 4888 4995|$96.89
2020-06-23 16:05:47|Jared Knapp|544113 410222 2893|$15.59
2021-03-15 07:34:52|Jackson Sawyer|533883 132579 2554|$93.83
2020-09-24 11:28:59|Angelica Murray|5168 9612 0415 0130|$30.47
2020-09-20 05:07:11|Pearl Whitaker|528853 770505 3794|$51.53
2021-02-27 20:28:47|Ulric Downs|517145 094947 3648|$96.36
2020-04-15 12:45:45|Colorado Pate|549 66039 28685 362|$17.06
2021-07-09 17:50:47|Phoebe Nielsen|528846 585677 0208|$17.70
2020-09-15 21:15:38|Eaton Slater|540 46875 70751 979|$1.06
2020-02-26 11:54:48|April F. Oconnor|5275042072066805|$83.65
2019-12-26 06:49:13|Merritt Parrish|510 02464 88904 589|$49.00
2021-02-05 23:05:50|Andrew G. Moon|555 13517 51952 218|$76.57
2021-03-05 10:29:44|Noel S. Vance|555031 1586228938|$4.70
2020-07-28 03:32:10|Porter Emerson|526 46244 87856 319|$35.98
2020-02-02 20:13:05|Mercedes Kaufman|528375 9998938995|$6.36
2020-02-21 19:32:45|Caryn W. Abbott|527649 6988541799|$68.24
2021-07-17 18:24:12|Mason I. Hendrix|5247 6611 9012 2284|$99.18
2020-04-26 13:49:00|Lana Welch|5179381649287289|$56.53
2021-01-23 20:29:52|Uma Montoya|5511402050233468|$40.93
2020-09-03 20:19:02|Graham O. Moon|5357182499724866|$28.52
2019-12-03 12:44:17|Maggie I. Howard|5452 5571 1381 2862|$34.59
2019-11-25 10:56:21|Kamal Q. Joseph|5171216604715957|$23.34
2020-02-08 05:34:29|Maris P. Gutierrez|527 46170 01007 946|$15.60
2021-06-21 04:55:34|Nolan Hogan|545 25773 26837 456|$90.58
2020-12-13 04:04:19|Donna E. Pitts|548830 5170889763|$52.18
2020-08-02 17:53:20|Keane Drake|527047 2792439682|$59.01
2020-09-05 17:15:52|Lareina M. Hale|528827 8658748276|$12.14
2020-08-13 12:14:47|Kaitlin E. Guerra|5145 6385 9358 2788|$11.42
2020-05-02 21:40:30|Jocelyn W. Hood|5278 4409 5513 7239|$44.48
2020-03-12 03:32:55|Jonah B. Kirby|5270 4939 8028 7832|$33.58
2020-09-13 04:07:17|Nathan Baker|528760 1570451904|$72.24
2019-12-24 07:39:17|Amanda Wolf|5133 1889 0029 6742|$97.71
2020-09-08 20:40:06|Portia Juarez|511677 672292 7873|$91.42
2021-02-09 12:51:42|Demetria Z. Levine|5529 9790 7090 9656|$10.17
2021-04-12 07:00:26|Vielka K. Holden|522 43891 41628 970|$14.41
2020-09-09 04:53:41|Phillip Sampson|5489414677927701|$39.12
2020-08-02 08:49:45|Phelan Bates|5417 2124 0422 8840|$29.63
2021-02-04 23:09:35|Tasha Harding|5426 6091 7848 5499|$99.39
2021-07-03 07:01:13|Jeanette Rosa|5241 7449 1653 5207|$4.71
2019-12-11 20:23:07|Clare Harrison|514340 9471968685|$31.46
2020-07-21 19:44:00|Brendan R. Mann|5280240713674960|$59.96
2020-10-05 04:51:56|Emerson Hayden|5359 3975 1888 0527|$93.02
2021-01-05 11:03:39|Carly Mcbride|529264 8636627244|$13.24
2021-06-10 11:34:31|Ramona Y. Baxter|5362243675116732|$89.79
2021-04-30 10:34:43|Cadman K. Calhoun|5568 8274 4823 2065|$82.66
2019-11-25 04:04:09|Wade P. Brown|515 48236 25949 894|$55.33
2019-10-29 10:35:22|Naomi A. Oliver|556 82741 83534 910|$44.60
2020-01-06 08:24:55|Lunea Gould|5333108287393902|$56.34
2021-03-24 19:00:58|Caesar M. Hall|5124146706095636|$29.36
2020-02-25 16:21:58|Iris Davis|5487 4975 9677 7705|$66.46
2020-09-08 13:45:20|Duncan Dotson|5107569578036803|$66.05
2019-08-29 15:01:37|Hamish Z. Delgado|5281867790730486|$98.66
2020-01-17 17:21:26|Kirsten M. Park|5509789320662086|$52.14
2020-04-23 08:36:33|Burton S. Fisher|522456 669621 9939|$65.64
2019-11-14 19:33:15|Tamara C. Mcpherson|5413 4272 0454 9286|$49.19
2020-05-21 04:50:58|Cairo Witt|515 19841 83642 629|$48.38
2020-01-14 17:31:58|Clare Mccormick|524 45435 10147 089|$0.04
2020-05-12 04:28:31|Virginia Howard|5369444256559679|$27.29
2021-01-07 20:58:20|Luke S. Cohen|531502 0166452893|$1.46
2020-03-03 22:30:07|Akeem H. Travis|5438 8986 2062 9806|$14.53
2021-07-04 15:56:52|Quamar Hickman|537 82257 26210 855|$60.32
2020-11-12 13:09:26|Emery M. Malone|521 00204 41044 784|$22.88
2020-03-07 14:39:32|Philip Z. Matthews|521775 695127 5416|$72.24
2021-03-11 15:54:53|September X. Macdonald|5132 7307 5972 6625|$59.04
2021-08-17 08:21:52|Preston N. Mercer|5414 5541 6956 0351|$34.28
2019-09-14 06:58:45|Hilary Carey|5577922964055328|$76.13
2020-04-26 21:06:54|Mark Gay|534820 1691238137|$81.85
2020-11-05 20:22:58|Jemima K. Middleton|511228 1483937447|$73.59
2020-05-24 13:37:30|Winter Z. Sosa|532756 827783 5873|$84.76
2020-03-10 23:47:09|Barbara P. Stafford|529262 4115764469|$11.70
2021-02-23 10:11:34|Jade Ferrell|528 15352 87148 104|$93.56
2020-12-25 08:25:46|Kathleen Gibbs|529553 912221 6468|$25.71
2021-02-02 00:06:31|Britanni Tate|5414 7751 2918 9078|$82.35
2020-10-24 05:44:04|Ivor V. Rose|535 09134 10065 949|$81.69
2021-01-04 20:17:27|Xavier Bullock|543 58561 76890 514|$66.91
2020-09-17 11:58:25|Willa Michael|5545 8218 9273 1126|$52.18
2020-12-04 06:53:07|Charles Mcclure|518 70477 73043 190|$88.05
2019-08-28 03:34:03|Kaseem Branch|525523 6809565782|$95.10
2020-01-08 05:09:59|Harper H. Rodgers|526347 109942 9460|$92.99
2020-05-19 06:27:12|Angela Rowland|550905 356766 1461|$59.20
2020-03-24 18:34:32|Hayley F. Wood|5576150485026831|$82.81
2020-09-22 12:58:14|Aphrodite Woodward|546007 0236897521|$13.50
2020-10-10 16:54:15|Bruno P. Hodge|542698 777250 7383|$48.95
2020-03-01 12:33:27|Scott W. Rivers|5188 2033 9249 1786|$35.48
2021-06-06 19:20:53|Josephine H. Bauer|5253252856138474|$83.30
2020-01-21 09:19:33|Vaughan Russell|552089 5398971005|$41.69
2020-03-12 11:20:02|Sylvester R. Duke|5143270578318715|$94.88
2020-04-01 16:09:43|Beck F. Sampson|5444521899937211|$79.35
2020-11-06 09:47:51|Rogan A. Harrison|554653 997008 6044|$32.06
2020-06-03 09:10:35|Lawrence F. Bush|5199 9245 8603 1024|$96.61
2020-11-04 05:30:01|Summer F. Gentry|5530491133112176|$23.35
2021-05-20 06:23:24|May S. Clay|529133 0870243209|$7.59
2021-07-01 22:48:33|Darius Logan|5567703953471425|$18.74
2019-12-04 09:15:49|Quemby D. Long|5520 5284 6704 4053|$27.89
2019-12-12 19:52:59|Hamish S. Leach|5109553611497378|$14.21
2020-12-14 06:45:47|Dexter Rogers|515 97378 84832 275|$10.73
