Transaction-date|Name|Credit-Card|Amount
2020-03-17 05:28:48|Elaine U. Mccormick|542721 178760 5382|$27.46
2021-02-23 11:34:56|Erin Hall|5276 7042 1909 2106|$45.69
2020-07-13 22:26:38|Cheryl H. Gaines|539650 8211294528|$49.47
2021-08-02 04:07:04|Brynne X. Porter|5203 8834 4915 6465|$95.53
2021-03-31 02:17:23|Jared Pate|525 76751 17042 976|$4.34
2019-09-29 10:13:00|Kyra Waller|541209 317590 5872|$37.06
2020-05-29 22:41:33|Omar Hart|521718 323446 0634|$98.07
2020-08-10 20:23:19|Farrah Q. Bray|5328 2140 3520 5013|$18.21
2021-02-19 17:58:27|Wang D. Suarez|543 64467 09879 637|$84.81
2020-10-11 13:52:58|James Frye|523 11078 53336 405|$70.42
2020-11-24 14:02:41|Maryam Workman|5179738454954651|$30.20
2021-05-18 00:14:10|Eleanor G. Page|521 38573 57385 272|$29.33
2020-03-15 00:09:46|Pascale Atkinson|536210 305612 7841|$54.75
2020-05-26 02:03:03|Jackson Mendoza|550 63786 59126 997|$83.89
2021-01-10 15:11:07|Jonas J. David|554590 7471137247|$61.00
2021-08-13 17:39:08|Garth Charles|5341017784501414|$96.72
2020-05-27 04:14:26|Zane Fox|543307 7019952930|$64.89
2020-02-24 01:09:22|Avram H. Gould|555248 164691 3296|$37.96
2020-07-24 23:26:24|Alice Buckner|533008 1076352707|$4.61
2021-08-15 22:29:51|Kathleen Shepherd|546 26646 36362 306|$68.92
2020-09-01 23:07:51|Amir Ramirez|5485 4948 1489 9405|$0.63
2019-12-12 05:51:09|Xantha U. Hensley|5538 1004 1002 9399|$83.77
2020-12-12 20:23:07|Oscar Banks|530 23059 82494 913|$34.24
2020-06-04 06:46:21|Rafael A. Moore|5158832224458062|$52.91
2019-09-24 12:32:06|TaShya Y. Hardin|5325060379297709|$72.60
2021-06-18 17:57:59|Montana Golden|540457 643058 9168|$91.97
2020-11-19 05:05:42|Guy Callahan|5358 3133 9064 4742|$26.41
2020-09-30 02:11:47|Colin Stafford|536 02941 99809 510|$86.40
2019-12-17 18:13:26|Alexander Edwards|5257 2243 5891 4021|$53.21
2020-06-21 19:26:46|Cole V. Ayala|5200 6140 3563 6773|$10.65
2020-10-10 13:43:01|Eric Ingram|539507 7599881224|$86.82
2020-08-11 22:00:15|Alexander I. Benson|559600 4583328167|$72.99
2019-10-21 05:09:10|Connor T. Hutchinson|513 16637 00436 658|$71.90
2020-04-08 11:23:33|Chancellor Wells|519667 5592462420|$3.62
2020-12-18 11:58:09|John G. Simon|526638 5811984213|$95.60
2020-08-06 14:03:58|Nathaniel G. Cooper|5214354218642082|$31.79
2020-07-08 23:54:04|Wendy E. Tanner|521 90439 73153 295|$1.52
2021-02-13 02:14:05|Omar G. Guy|511084 8539478436|$32.30
2021-03-17 09:28:22|Cecilia V. Cabrera|531954 104208 0927|$37.95
2020-04-23 12:17:21|Callum Acosta|5445066421332845|$18.19
2021-06-18 10:23:11|Edan T. Leon|5221 0835 3700 6080|$63.36
2020-08-28 16:40:33|Jael Dixon|5559229049021578|$92.67
2021-03-19 07:32:10|Emerald Sandoval|515865 338498 0566|$7.23
2021-02-03 21:53:36|Medge R. Macdonald|533 42911 63429 773|$22.13
2020-07-25 18:29:51|Ethan Diaz|517166 7339604900|$49.38
2021-07-26 08:50:36|Timothy English|549093 162901 7726|$1.07
2021-07-11 09:40:32|Wendy N. Barrera|5263566265374927|$80.74
2021-02-04 16:12:28|Madeline Robertson|5415275723428757|$57.69
2020-05-20 16:45:43|Clementine Hampton|537602 023085 9277|$83.55
2020-06-08 22:43:22|Malik Hoover|554810 890944 0413|$99.74
2021-03-31 13:00:42|Harding O. Norman|5468 0531 7302 5431|$46.54
2020-05-21 00:18:06|Adrian Y. Edwards|529046 362516 1482|$88.57
2020-11-21 18:08:02|Edward E. Diaz|5566 5516 9530 6230|$60.37
2020-04-28 22:25:34|Jennifer Kane|5580147092418231|$51.95
2021-08-07 08:33:51|Walter Conley|543606 863719 3970|$67.61
2020-09-17 09:25:49|Colorado Q. Fitzgerald|526905 9232075888|$91.36
2020-10-11 08:37:29|Lawrence Shaffer|533 64064 11202 073|$77.22
2021-04-15 17:09:04|Emery A. Strickland|528 58378 86579 317|$15.29
2020-07-12 16:28:10|Roth J. Zamora|516 89109 83854 388|$45.53
2021-02-25 05:58:47|Harriet Carlson|519 03148 19331 517|$68.95
2020-12-21 13:39:49|Keefe I. Gallagher|5280 3423 1808 6770|$24.59
2020-01-03 02:49:39|Chaney Olsen|5269 9920 3539 4991|$75.99
2020-08-15 02:44:44|Rudyard Cohen|5547 6729 5909 5022|$42.79
2021-02-27 08:33:43|Evan B. Fitzgerald|5342 3524 7049 8503|$0.35
2021-04-05 03:49:29|Zeph Herrera|5154 6347 6096 4873|$54.28
2020-08-27 18:25:59|Martin T. Browning|510133 0331657955|$37.17
2021-08-01 13:53:35|Karina A. Simmons|538017 310909 2647|$28.98
2019-12-15 15:21:27|Ariel H. Murray|5113762762056123|$7.35
2021-05-12 15:19:48|Nevada X. Oneill|515837 2578699185|$89.96
2019-11-14 06:40:24|Bruce Hardy|536 91729 69815 779|$64.43
2020-03-05 18:03:05|Dorian Wilkerson|5402 7747 6026 0037|$2.33
2021-03-31 21:44:09|Aquila K. Hobbs|543560 997556 1095|$97.63
2020-01-13 12:38:50|Delilah C. Logan|5405347866289429|$43.06
2021-07-04 18:47:34|Jillian O. Lancaster|527964 3988444725|$48.46
2019-12-26 06:05:26|Geoffrey T. Goodman|5355 5990 8169 3716|$1.27
2020-11-21 01:39:48|Henry D. Mueller|529751 625358 3187|$17.76
2021-02-04 12:25:29|Brennan C. Mcmahon|532 99173 43914 014|$58.41
2021-07-22 13:41:24|Emerald I. Warner|554917 425332 6987|$18.33
2020-02-15 09:52:15|Harriet B. Cote|5183 8360 9943 8017|$53.49
2020-08-01 07:37:53|Alec C. Underwood|513 12135 27382 642|$98.98
2021-02-24 16:10:29|Emerson N. Bolton|5270 4866 6509 0844|$19.00
2019-12-15 09:24:43|Elmo Peters|5216 9427 0130 7375|$43.39
2019-11-25 05:44:38|Rose Jarvis|523012 2749714187|$29.61
2021-02-17 22:53:30|Barclay U. Griffith|517120 3700837901|$82.11
2020-06-23 08:45:05|Kirk S. Lucas|559 80308 20665 234|$55.52
2020-01-14 19:58:59|Kylan E. Waters|543563 2518691104|$65.64
2021-01-23 07:53:12|Petra Y. Daugherty|528325 0445468109|$59.02
2019-09-18 02:02:47|Baxter Z. Casey|5417800780997275|$60.00
2020-12-18 06:33:59|Isadora M. Wright|5106 5353 8306 1592|$15.40
2021-05-06 18:54:55|Samuel Goodman|524388 970419 1347|$37.09
2020-05-08 00:14:14|Amery S. Blankenship|554391 997142 9349|$54.61
2020-02-04 05:07:38|Raymond Salazar|537 43117 27504 076|$46.89
2021-07-19 14:59:14|Trevor R. Jarvis|522691 163602 6911|$1.09
2021-06-12 03:27:23|Garrett Workman|5362902514696630|$37.90
2020-03-07 11:39:04|Fletcher Y. Rowe|549 30721 90129 959|$25.34
2020-08-13 19:50:09|Yvonne E. Quinn|539 03760 98003 495|$44.48
2019-09-18 22:45:31|India L. Cooke|5361858420139647|$67.57
2020-02-08 02:52:11|Chloe D. Joyce|537693 7472585643|$18.22
2019-11-13 04:02:58|Kenyon Garza|533645 8097130060|$3.94
2020-09-07 17:05:58|Griffith C. Rowland|523248 1866624506|$44.65
