Transaction-date|Name|Credit-Card|Amount
2020-04-25 00:01:09|Katell Carrillo|5408 6596 4262 0694|$74.49
2020-10-05 03:28:03|Angelica W. Mclaughlin|544 45138 95525 470|$52.24
2021-06-28 11:10:48|Ulysses Hunt|535 61597 48116 574|$18.06
2019-11-12 15:37:32|Katell Reeves|5481 5821 7546 6212|$48.14
2020-11-18 04:43:50|Nerea J. Barber|526648 902264 2642|$28.65
2020-12-18 20:37:36|Jada Todd|5288110235603445|$2.00
2021-07-01 18:07:31|Nerea Cox|547761 810298 5118|$8.05
2020-04-22 01:03:46|Len H. Raymond|5373613190280220|$90.25
2021-06-21 18:44:11|Kuame Tillman|538739 083955 7466|$89.52
2020-02-19 14:06:27|Sigourney G. Parrish|5376 0560 3371 6959|$18.38
2020-03-09 03:53:27|Avram J. Bradford|543 04614 79858 063|$77.03
2020-05-18 11:21:46|Kiona W. Ryan|5133 1261 3401 8623|$94.27
2020-03-31 15:06:38|Adam J. Fitzpatrick|529770 3526028204|$0.11
2021-03-09 09:20:36|Jayme Vaughn|5370292635283827|$42.94
2021-08-07 19:38:01|Zelda Lester|523 90311 37240 336|$15.41
2020-11-16 14:39:13|Yeo Q. Foley|5205076039138310|$70.83
2019-12-07 19:03:37|Cameron V. Rodriquez|5307 6708 6921 4170|$52.97
2020-11-29 19:25:50|Damon U. Hubbard|5545 1080 6487 7907|$67.60
2020-11-05 00:02:49|Tasha H. Neal|515174 717209 7687|$15.17
2021-02-19 03:15:01|Igor L. Stout|5291377911672821|$45.71
2020-07-25 20:58:41|Remedios F. Huffman|533304 118153 9280|$3.48
2020-12-24 10:33:08|Jasper Sweeney|5300451302319646|$83.50
2021-07-01 19:20:44|Lee I. Sellers|554 71937 70772 939|$15.53
2021-02-17 12:23:56|Hall Goff|5255 3327 8473 2370|$9.63
2020-04-08 00:25:22|Linda Rice|5253804527879082|$13.91
2020-10-30 18:44:00|Iris C. Mcdowell|5337 2276 5541 7741|$73.30
2020-07-18 21:35:02|Tallulah Dale|536 83064 09337 918|$26.63
2020-03-07 16:38:34|Gay Moss|541 50357 36433 156|$60.60
2021-01-14 17:47:03|Patrick Russell|5414 6966 5998 7196|$1.49
2021-02-06 08:26:30|Kirsten D. Petty|528589 9089120364|$59.19
2021-06-22 15:50:19|Yardley P. Hood|5520086369148514|$88.52
2019-08-27 09:01:25|Barry Gay|556372 9182625329|$59.01
2020-06-27 05:32:58|Rashad E. Roth|540012 8985020142|$87.09
2021-01-07 03:21:14|Phillip M. Brock|550397 9776425353|$88.89
2020-07-26 10:56:10|Elvis W. Stevens|539971 430892 1372|$61.87
2021-05-17 11:53:34|Lester Giles|515068 1016863577|$45.59
2019-12-15 18:59:06|Sydnee I. Scott|537 64335 07966 602|$51.50
2019-10-06 02:27:51|Jennifer Tate|5585 3313 0820 4438|$46.84
2019-09-27 23:51:54|Kato P. Hebert|5386 1863 9464 6137|$80.54
2020-10-30 16:40:11|Claire V. Casey|531823 589415 8458|$24.45
2020-11-02 23:41:44|Derek R. Andrews|5399385881357027|$17.72
2020-12-18 22:50:37|Ginger Knox|5406 6946 2526 8031|$61.66
2020-12-08 15:21:50|Aretha Schultz|544 49861 74017 940|$98.14
2019-11-15 08:58:34|Selma Z. Tyson|512548 977458 9158|$0.28
2020-01-31 01:59:28|Jocelyn S. Santana|5599586827979802|$28.03
2020-07-06 03:34:48|Jada Bowman|551 67544 55135 358|$46.71
2021-07-30 20:40:12|Perry I. Avery|5354 2524 8088 2602|$24.04
2021-02-01 17:55:52|Althea Q. Gutierrez|546 13377 62100 664|$64.72
2020-05-15 15:41:58|Naida Ortega|524927 443860 5751|$2.26
2021-01-08 13:22:06|Shafira Dennis|527791 4215688067|$65.57
2020-09-24 09:31:34|Ila Kerr|5484 8629 0682 7701|$36.50
2021-01-08 12:10:59|Declan Keith|546 72414 38392 560|$21.27
2021-07-30 04:33:33|Dane A. Frank|555 92187 02781 818|$27.17
2020-09-29 11:00:37|Ryder J. Holman|5251222394893825|$5.48
2020-12-24 15:57:18|Scarlet U. Mayo|5209716797357794|$26.78
2019-12-14 07:08:50|Brynn N. Leblanc|514932 6112517842|$35.86
2019-10-13 22:52:15|Micah Fitzgerald|556 04764 10286 424|$20.37
2020-06-11 04:51:20|Ima E. Hodges|541319 548546 6245|$12.53
2019-11-29 10:02:59|Tana O. Quinn|519 72369 99651 302|$90.68
2019-09-26 14:10:07|Pearl W. Lawrence|5318320535193740|$58.30
2020-03-04 17:20:05|Odessa V. Rowe|5471 2104 8233 9714|$81.55
2020-01-04 08:02:53|Maisie Combs|534 25576 52431 391|$88.01
2021-07-09 22:53:21|Cyrus Freeman|524372 7115989760|$59.00
2020-01-23 15:10:32|Lester Kelley|522862 255669 2412|$2.15
2020-07-04 23:38:24|Xandra L. Dennis|511 75113 39643 897|$4.07
2021-01-13 08:42:09|Rashad Y. Sellers|551884 1486871842|$88.19
2020-09-18 04:36:04|Deirdre Clemons|529388 7431623243|$89.81
2019-10-01 11:32:12|Emi Campbell|512216 2365633247|$55.97
2020-06-07 00:33:32|Hamilton Potter|5308972691392524|$28.88
2020-11-27 07:51:51|Steven O. Levy|512940 575976 1584|$76.47
