Transaction-date|Name|Credit-Card|Amount
2020-11-02 22:11:36|Jessica A. Bowers|5195644220801723|$17.73
2021-01-08 04:05:41|Dante Mullins|5439684223728206|$82.35
2020-06-13 20:05:28|Ignatius Q. Robinson|546028 438621 4748|$69.93
2019-09-25 18:44:20|Bert Alston|537645 5007778948|$11.38
2020-06-02 01:49:49|Warren Mays|538245 530597 5511|$49.17
2020-07-13 13:53:19|Teagan U. Beard|5512 0745 9677 4633|$79.91
2020-07-12 23:19:40|Azalia N. Bird|5341 4130 4834 1186|$27.69
2020-03-26 05:14:06|Abbot A. Waters|530125 157927 6662|$57.90
2019-09-17 13:11:38|Kerry Y. Byrd|5430 4190 3877 8198|$5.36
2020-06-12 20:14:52|Cailin T. Blackwell|5359 7846 1984 8414|$42.27
2020-03-27 04:13:19|Fritz Mcfarland|549880 131769 4957|$76.01
2020-01-03 17:34:55|Gloria Sharp|5145 0134 0290 2157|$68.81
2020-06-07 16:37:10|Brett G. Wade|5213189947477058|$24.94
2019-12-16 16:53:28|Robert R. Estrada|531 29740 01302 957|$12.30
2021-06-25 07:21:48|Colton Spears|545770 159810 8561|$81.82
2021-07-05 15:39:46|Aladdin W. Hanson|5400 5373 7180 4432|$99.48
2020-08-10 08:00:50|Kyla X. Robinson|526 16878 08568 064|$89.26
2021-07-11 13:24:00|Kenneth Cote|5197042604981484|$21.56
2020-12-14 12:08:35|Byron E. Powell|5159942993820589|$0.38
2020-05-02 09:13:06|Kirsten A. Buckner|5375007217896415|$8.23
2021-06-09 09:25:47|Adrienne Lloyd|510154 1587216672|$58.06
2020-05-04 09:16:27|Hedley Cervantes|547 93221 28350 716|$71.82
2021-08-04 10:35:01|Isabelle Anthony|538261 541740 9150|$69.61
2021-05-18 20:38:34|Daniel Tran|517683 004867 1249|$42.78
2020-07-22 18:32:14|Christian Hansen|516646 686400 6301|$2.31
2020-10-30 12:28:43|Kamal Z. Warren|5343 1567 1060 9939|$6.16
2021-07-10 04:41:07|Amela P. York|523294 8650386518|$63.24
2021-07-03 17:39:14|Wayne G. Luna|546 87701 02455 039|$55.26
2020-07-23 21:35:25|Maia Sullivan|516 40940 70660 687|$62.56
2021-05-06 16:17:23|Curran A. Elliott|557163 1367087020|$21.16
2020-09-02 15:44:24|Delilah Parsons|5230440780125125|$40.47
2019-09-10 00:24:14|Veronica Bright|544849 078857 0648|$29.43
2021-05-08 11:46:59|Pascale L. Bond|552 51794 04523 851|$65.36
2020-06-02 22:37:01|Dillon Cervantes|558 42692 89267 886|$23.71
2020-03-20 03:29:02|Brent Anderson|533323 1633112949|$28.19
2021-01-27 14:28:18|Oscar G. Hart|550243 4042546104|$26.58
2021-08-15 11:54:00|Xerxes N. Serrano|540462 276433 6527|$88.53
2021-06-09 07:55:27|Kuame Randall|533 60490 66164 543|$82.45
2019-09-12 05:28:45|Sophia Rhodes|553228 899767 5084|$50.36
2020-12-13 16:56:00|Zahir Merrill|5249798073207382|$58.53
2021-04-25 04:57:24|Stewart Q. Adkins|5473122647416899|$61.56
2019-11-08 16:17:02|Curran W. Shaffer|5332254635698856|$94.16
2020-04-04 13:04:58|Branden Gay|539795 767839 9115|$93.48
2020-03-14 19:48:10|Gay Jensen|5236 7354 0507 4010|$44.80
2020-04-10 16:38:57|Caesar Grimes|523 45190 98858 471|$64.67
2020-07-06 06:56:33|Chadwick Mcguire|522 65931 98527 815|$3.65
2019-12-12 04:34:57|Cora Hoffman|511496 700500 8703|$13.80
2021-03-11 07:12:33|Elizabeth Valentine|530044 939592 7119|$74.22
2020-02-18 02:38:24|Tucker C. Stevens|528394 006150 6378|$24.14
2020-01-03 20:05:46|Yoshio M. Lester|521 37893 24522 168|$8.20
2019-09-27 14:12:36|Cherokee Ramirez|5240064417356404|$6.15
2021-08-18 07:23:15|Jillian Gray|528 63615 29479 792|$65.82
2019-11-02 07:36:40|Hammett Warren|520828 0808108572|$39.79
2020-01-07 21:15:45|Oprah Z. Mack|5226 5262 9741 0368|$40.84
2020-04-01 13:01:43|Orlando X. Hart|538059 4125953944|$17.54
2020-08-17 16:53:03|Whilemina Little|5160259444463530|$77.33
2021-05-27 15:11:01|Reed Schmidt|534045 7018223529|$39.72
2020-07-10 09:02:41|Erich White|5536941011749063|$34.43
2020-05-23 03:49:33|Giacomo J. Dennis|5154 2440 8987 7796|$56.96
2020-09-19 22:54:18|Nash Ortega|553525 2700272792|$94.65
