Transaction-date|Name|Credit-Card|Amount
2021-05-20 06:14:07|Tanisha S. Moody|518786 9952221937|$97.06
2020-03-04 12:47:31|Karyn I. Gonzalez|556 90307 04550 325|$9.05
2021-04-06 22:12:09|Nevada Woodward|515 24953 82226 329|$49.44
2021-08-10 06:49:59|Teegan Z. Shields|5247267383124515|$93.23
2021-05-05 11:26:06|Oprah Heath|5116 1346 7038 1257|$51.53
2021-02-03 16:55:58|Fay V. Wallace|553091 953493 0242|$1.10
2021-04-25 13:14:59|Shea N. Barrett|549 72683 31604 183|$80.78
2020-01-29 00:40:00|Channing Frost|5186 3705 6129 6569|$6.68
2019-08-27 06:01:53|Orla G. Carson|548 56274 32524 216|$66.08
2020-10-06 07:19:34|Joan R. Holt|559667 5444730848|$98.32
2020-01-28 11:30:39|Mason O. Bradford|5142 4651 4846 9060|$38.97
2020-08-07 04:56:41|Jayme Butler|529216 542556 6632|$58.20
2021-01-10 19:53:39|Bethany Cooke|527449 602675 3564|$5.07
2021-06-22 17:27:05|Mia Logan|537082 5159098574|$24.48
2020-06-21 05:15:40|Fallon Y. Douglas|5196 1018 4091 5473|$5.64
2021-03-07 06:54:25|Keegan W. Shepard|547 76850 72008 163|$27.86
2019-10-10 00:04:24|Vielka A. Horton|5289561194018356|$52.64
2021-04-01 00:34:47|Patricia V. Gallagher|5118698013630420|$77.80
2020-09-22 11:14:56|Adam Z. Kemp|5366902743653275|$21.06
2020-12-10 16:49:59|Sophia Malone|555578 946426 2811|$35.47
2020-02-26 11:39:55|Uriah Lowe|523458 643459 2387|$28.28
2020-03-25 10:32:00|Kessie Barr|5481379209760169|$6.03
2021-04-30 14:43:50|Eric Tanner|5100364622498002|$93.52
2019-11-16 00:17:02|Lydia W. Roach|543 55218 81209 968|$49.81
2019-11-23 19:31:15|Veda Spears|513488 769743 8206|$77.56
2020-10-22 14:56:08|Brenda Buckner|515266 313886 1000|$86.76
2021-01-19 06:26:32|Nyssa C. Drake|557815 923878 8587|$27.51
2020-02-09 12:06:07|Kamal P. Mcmahon|521628 790362 8925|$95.40
2020-07-29 08:01:27|Abraham Y. Roberts|5213 1056 6209 0157|$23.87
2019-11-03 18:09:54|Gillian Warren|5314 9059 7841 6501|$18.59
2020-10-06 02:31:43|Claire M. Dickson|555896 5911761368|$28.87
