Transaction-date|Name|Credit-Card|Amount
2019-11-14 12:53:44|Flynn P. Warren|5136183689635068|$67.86
2020-07-01 18:55:01|Blaze O. Benson|532 08347 66468 767|$24.15
2020-03-18 08:17:08|Cooper Munoz|544423 7520877706|$93.36
2020-09-05 09:48:37|Hasad R. Cook|5223390308511737|$6.38
2021-02-20 12:28:20|Rajah P. Nash|5403853189552734|$45.75
2021-02-27 00:12:44|Harper F. Edwards|550 38448 39840 537|$66.88
2019-10-03 06:16:06|Chanda F. Church|555781 982623 7587|$63.52
2021-07-12 23:44:12|Alexa F. Hickman|5278737654400069|$61.32
2020-10-23 13:39:52|Lenore Mcbride|5567 7464 6369 5066|$5.74
2020-12-26 05:37:42|Eliana U. Petersen|544 27417 52893 390|$77.56
2020-11-18 03:36:54|Hammett Horton|515 97951 16736 441|$97.34
2021-02-28 12:47:57|Preston Flynn|537 24197 07474 327|$14.25
2020-12-30 11:22:15|Lane Y. Meadows|547096 633158 3411|$65.75
2020-05-16 17:18:32|Phyllis U. Lane|5330841648401740|$76.80
2021-08-06 00:32:24|Basil P. Holloway|552 71602 26943 475|$14.83
2020-10-07 21:13:46|Lester I. Anderson|519 60681 46896 998|$55.03
2021-04-18 17:21:18|Alexander K. Craft|5562 1163 4459 2632|$37.95
2019-12-28 14:26:03|Caryn Cole|513 20268 52675 094|$19.11
2020-10-28 11:43:24|Alexandra Griffin|555006 161423 9825|$58.41
2021-07-27 09:24:30|Drake Delgado|515752 431348 0278|$91.29
2020-11-01 10:27:24|Caleb Wells|5434 1551 2074 7479|$92.95
2021-06-28 07:58:38|Price Barlow|5217534281291647|$0.91
2020-04-08 18:51:01|Imani J. Delaney|516344 2732919986|$56.53
2020-09-18 05:52:35|Geraldine L. Jarvis|542264 1904248655|$1.86
2020-03-08 11:03:11|Aladdin X. Cantrell|5201 1323 2960 6195|$14.92
2020-04-21 10:50:18|Florence Whitaker|555851 8803247267|$57.87
2020-04-02 08:09:15|Emery B. Hill|5501129880388269|$30.68
2019-10-20 01:42:27|Kyla L. Evans|533815 0802722863|$3.16
2021-05-11 01:15:32|Charity Watkins|5100913502605571|$91.94
2019-09-13 21:24:17|Zenaida M. Reynolds|518 85126 80738 603|$89.18
2020-06-25 12:00:49|Briar Mcdonald|5469986716977551|$3.48
2020-01-21 11:46:29|Cara Joyner|5228 1406 6648 2632|$88.26
2019-09-05 21:38:19|Tate I. Calhoun|5525454619758901|$49.54
2021-01-05 06:29:02|TaShya Hall|533 60231 92229 108|$2.52
2020-02-15 05:34:08|Marshall H. Benton|531652 569237 4642|$70.43
2021-08-11 23:53:11|Phoebe Bentley|522 70610 16461 616|$60.00
