Transaction-date|Name|Credit-Card|Amount
2020-07-18 03:22:15|Nyssa Bowman|543 97896 69039 248|$56.58
2020-07-22 19:07:25|Nathaniel T. Chan|5160 8919 3413 6919|$76.44
2021-07-08 01:49:33|Aidan G. Petersen|5234 8795 1672 8502|$68.70
2019-09-27 01:31:57|Laura Mcpherson|5123 4430 7617 9491|$58.17
2019-10-25 03:08:25|Baxter Oconnor|546 43640 96189 707|$44.19
2021-06-10 22:46:50|Melinda Logan|516775 618760 0718|$71.11
2019-09-09 16:26:49|Jerome Erickson|5260 5773 8654 4366|$97.56
2020-06-01 21:30:07|Otto N. Bowen|5486 9840 8529 6348|$66.28
2021-06-28 03:45:25|Nehru D. Ford|5370 6884 1734 2121|$1.04
2021-07-09 10:13:12|Clementine S. Dillon|5449107114692339|$58.00
2020-09-13 21:18:43|Caleb Knapp|5463 7852 1029 4810|$69.08
2020-07-07 17:28:26|Cheryl W. Hebert|529677 963918 0158|$98.53
2020-04-27 12:32:35|Rajah Vargas|5446 2175 7721 5164|$63.93
2020-11-22 05:52:04|Aspen O. Weeks|543 29116 44944 535|$72.52
2020-06-16 23:57:35|Lionel U. Hester|5305 8130 3821 0669|$4.25
2020-05-11 01:23:59|Kitra P. Blanchard|540736 829889 7611|$41.61
2021-06-07 04:20:23|George Ferrell|522655 195252 9898|$57.02
2020-08-10 13:13:30|Quintessa Spencer|532616 3467558070|$93.91
2021-07-01 12:56:31|Aphrodite Griffin|545 85155 19265 915|$10.14
2020-11-26 06:48:23|Skyler Chen|556105 0434205162|$39.54
2020-03-01 01:21:54|Yuri Fox|551468 978469 6385|$85.54
2020-06-12 18:48:46|Kennedy O. Torres|538 32107 35278 559|$63.39
2020-07-31 04:03:23|Noelle Hoover|5548 3357 9795 2411|$34.44
2020-11-02 13:21:21|Maxwell H. Bowman|5393653915677157|$22.05
2019-11-20 18:49:08|Maggy Mckenzie|544 50931 07464 320|$13.14
2020-10-19 01:30:13|Owen D. Sanders|5191 7458 6146 7510|$22.98
2021-07-10 18:37:13|Xyla Emerson|518 92146 16474 275|$46.98
2021-06-06 23:10:12|Avye Lopez|5573432869155052|$35.46
2019-12-30 05:51:22|Harding Z. Cline|538078 5824665181|$28.78
2020-05-20 18:44:43|Mikayla Terrell|544 13920 51438 791|$23.31
2020-01-28 12:52:12|Aileen Meyer|5131870302022717|$40.22
2020-03-18 03:12:56|Jackson X. Roberson|543019 6651044583|$80.58
2019-09-12 11:00:44|Lacota X. Joyce|538894 860490 0028|$70.30
2019-09-23 08:47:00|Lillith A. Orr|537891 9530322662|$22.44
2021-06-09 02:59:22|Jennifer Middleton|5465666934870804|$60.07
2021-05-14 23:19:56|Audra B. Rhodes|5149042467928548|$15.45
2020-08-02 00:27:37|Deborah Page|5328533923842052|$54.52
