Transaction-date|Name|Credit-Card|Amount
2020-11-01 07:09:43|Hamilton Irwin|5177 1567 7097 9488|$53.79
2019-11-22 20:27:57|Clark C. Rojas|518300 3214422059|$56.12
2020-03-29 01:29:30|Hall Z. Kane|5325 2135 5045 3662|$40.28
2019-11-09 12:21:00|Cody Barnes|5204 5300 9321 4202|$6.19
2021-07-31 22:49:08|Acton Allison|548974 792910 0639|$44.79
2021-01-17 15:21:13|Cooper D. Mullins|512228 7133636758|$55.99
2020-08-10 11:19:35|Uma Beck|537279 8046678734|$63.50
2020-11-12 14:37:55|Jenette Pugh|544 74797 91073 212|$68.64
2020-04-07 06:41:15|Kieran P. Frazier|5585 4331 8336 7106|$63.56
2019-09-11 08:01:38|Uriel Oneal|539953 7522225647|$21.99
2021-03-13 19:19:51|Idola L. Bird|5367825395794270|$60.93
2020-12-29 03:05:29|Tarik Finley|528934 913746 1267|$59.94
2021-03-18 15:47:21|Gary S. Clay|5542 2705 8905 0403|$53.60
2019-10-05 03:40:10|Yasir Hansen|544 37416 18295 052|$8.48
2020-02-20 04:12:49|Indigo Puckett|552591 693820 1094|$63.94
2020-01-23 15:19:04|Carlos Harrington|5591 3363 5052 8446|$86.75
2019-09-18 02:58:46|Eden Martin|543191 539150 9525|$37.23
2021-06-15 21:44:36|Hoyt Sampson|5248270248314858|$48.27
2019-11-18 13:14:47|Oliver Charles|553493 2195125313|$33.04
2019-09-01 13:27:06|Aquila Cochran|5271003285793498|$90.72
2019-12-04 02:08:24|Wendy D. Green|542054 803921 2625|$22.70
2020-11-02 06:29:26|Barbara M. Haley|520 75466 87542 904|$59.96
2020-05-10 03:18:04|Sandra English|541691 1138381079|$37.60
2020-07-05 04:27:36|Mira X. Castillo|542097 377003 8486|$67.96
2020-04-29 13:56:12|Russell Molina|5386 1703 0500 6110|$97.15
2021-08-02 18:03:08|Logan Reeves|510 99473 24767 558|$96.59
2020-02-17 10:47:15|Gay V. Atkinson|5596874021880221|$83.73
2020-12-04 23:42:45|Karly Hardin|547 08700 03917 651|$19.78
2021-07-16 01:08:44|Driscoll A. Shepard|5439 2014 6387 3046|$6.85
2020-03-06 01:15:17|Chaim E. Brooks|539686 9840317506|$79.16
2020-07-29 06:01:02|Orlando Willis|515672 450945 2450|$29.97
2021-07-22 12:24:28|Rashad Salas|554142 0422442496|$85.83
2019-10-01 03:28:30|Grace T. Jefferson|5310 9282 3858 5141|$53.87
2021-01-17 04:34:55|Rae G. Alvarado|550652 8580345484|$33.40
2020-09-25 17:20:29|Brenda D. Wilkinson|527 01822 70448 440|$52.46
2020-10-30 15:42:34|Melanie Fischer|510483 9236392705|$52.71
2020-03-17 20:34:10|Yasir C. Mcintyre|556484 969687 3675|$62.63
2020-05-10 00:37:30|Reece K. Harper|5132 7661 3705 9628|$4.64
2020-01-31 08:19:36|Bevis Ford|533 19130 95879 253|$46.44
2020-05-19 20:14:43|Quinlan Wallace|535243 8724301960|$57.22
2019-10-07 23:26:00|Roanna E. Fox|5309 0246 3270 7003|$55.00
2020-04-29 04:28:24|Madonna C. Tanner|5433497729320469|$64.44
2019-11-23 19:37:11|Lev Kaufman|5377822361339709|$67.31
2020-10-30 01:06:54|Debra C. Burks|544 80967 46218 897|$61.89
