Transaction-date|Name|Credit-Card|Amount
2020-12-30 13:50:14|William Hester|553129 094332 1558|$49.18
2020-09-14 10:59:46|Shelley A. Wheeler|523732 566859 3002|$42.05
2020-12-24 07:59:57|Evelyn K. Ortiz|552 21177 14896 404|$36.86
2020-12-14 11:36:00|Ori E. Jefferson|535 99856 50923 327|$33.58
2020-01-06 15:13:32|Abraham Glass|5263060480267041|$66.66
2021-08-13 00:10:31|Yardley M. Knox|513 16154 48995 379|$70.12
2020-02-09 03:18:35|Meghan Z. Valenzuela|5228783180121002|$70.19
2020-11-25 17:49:14|Boris Carney|517137 8062239605|$75.66
2020-08-27 20:59:23|Charlotte K. Graham|556095 356409 7872|$57.85
2021-06-08 10:22:16|Alma Suarez|539094 626631 2934|$11.81
2020-03-18 10:04:45|Imani Mercado|5355879919913241|$99.45
2019-09-11 18:34:42|Levi M. Carter|519214 7312712439|$22.52
2019-12-16 22:39:16|Dawn Q. Terrell|514645 0608249695|$80.96
2020-02-05 19:04:47|Barclay R. Floyd|5575362642490286|$78.21
2020-04-25 06:59:56|Gannon W. Preston|535914 472511 5614|$53.56
2021-07-11 10:08:31|Ava M. Carney|5181008274070617|$97.09
2019-10-22 04:47:04|Jaquelyn Kirby|5197704308536647|$6.85
2020-03-23 14:48:25|Adria Mays|5304873477849667|$2.08
2020-10-21 19:26:51|Guy Graham|5232214651788321|$0.79
2020-01-15 09:31:55|Whilemina A. Ellis|555589 063937 7060|$89.49
2020-05-30 17:47:09|Harlan Patton|5584721150514986|$13.66
2019-10-16 12:12:02|Jameson Owen|5381 3922 3988 7937|$40.23
2020-08-22 14:46:02|Rhona N. Blevins|528973 1588094475|$19.43
2020-10-26 22:33:38|Amelia Farmer|521727 9403820028|$96.12
2020-07-21 04:51:26|Callum Knapp|5241251013155558|$97.13
2020-07-28 04:04:29|Zorita R. Merritt|5518217220181279|$87.70
2019-10-27 02:02:10|Macy M. Fields|5355 8578 7018 0984|$83.01
2021-07-24 07:49:19|Barry Schultz|5550 2677 7299 3133|$69.99
2019-09-03 08:40:24|Roth Rosa|517922 0036878237|$58.15
2020-11-25 07:08:28|Tanek Franklin|515456 287677 2288|$30.08
2020-11-16 12:07:49|Jesse David|539762 2305386006|$64.83
2020-11-02 13:24:30|Cherokee V. Torres|542384 967091 2086|$58.39
2021-02-07 10:44:52|Justine E. Glass|518781 774433 0938|$30.68
2020-03-04 02:08:07|Flavia W. Jefferson|535 78548 57820 821|$51.99
2021-07-06 22:04:58|Diana Johnson|5360017476379166|$96.12
2020-06-18 11:17:23|Debra N. Kirk|5459814634986292|$8.95
2019-11-04 23:01:46|Zoe K. Hernandez|5195585560967022|$85.35
2021-01-21 21:10:32|Galvin Q. Mcclain|5154 0865 2414 3429|$10.00
2021-05-27 11:24:53|Shoshana Cantrell|5185 7725 2943 6750|$59.62
2020-04-24 11:03:32|Xander Barron|5401505110249705|$35.33
2019-12-23 11:40:55|Brynne Graham|5437 8596 0418 7527|$17.33
2019-12-19 11:17:10|Minerva Q. Colon|5312478622242022|$2.66
2019-09-25 03:01:30|Kadeem Q. Lyons|5562 1470 7462 0863|$54.06
2021-06-20 11:33:36|Cullen Dickerson|541176 110815 0946|$57.92
2021-03-25 23:02:50|Molly G. Rojas|5304 9584 5475 7551|$93.69
2020-09-06 08:07:56|Samuel Dominguez|5105 5826 9258 6803|$9.92
2019-12-15 15:33:50|Clinton I. Fisher|5140 3666 9508 0973|$14.84
2019-10-19 04:40:18|Yuli K. Lamb|5583619630021419|$86.37
2019-09-09 07:52:23|Freya Z. Boone|5194768576498478|$49.47
2020-05-10 01:00:06|Logan T. Pittman|5568694322345615|$93.34
2021-06-25 00:54:56|Leandra G. Martinez|534479 217555 0041|$92.81
2019-09-20 13:09:31|Quincy M. Riley|531795 586641 9759|$88.07
2020-01-18 06:55:00|Ori G. Mckay|5309 8812 6454 0253|$26.67
2021-07-12 11:17:35|Ria Curry|5434900085633630|$71.47
2020-07-30 09:06:05|Matthew N. Madden|5283 5580 8242 0708|$22.67
2021-06-13 17:14:53|Noah Aguirre|5266033819367284|$94.62
2019-11-13 13:55:24|Hashim C. Calderon|5545 1856 4092 8461|$42.54
2021-06-20 00:08:21|Leah Reynolds|559505 764377 7857|$94.73
2020-12-05 16:29:43|Karen Hunter|5317 9814 9246 5990|$99.15
2020-12-28 19:10:09|Magee W. Yates|5558174486625583|$82.47
2021-06-02 03:29:53|Elijah F. Moss|5368619412309322|$14.83
2021-06-21 11:15:43|Yoshi Spence|5387 0337 2750 9492|$21.86
2020-10-13 11:37:00|Garrison Hicks|5361089780084609|$57.59
2021-03-01 07:26:11|Aidan Mcclain|554 69829 45314 978|$34.67
2020-02-27 02:05:22|Urielle Hahn|539183 8233235331|$1.04
2019-10-31 03:46:21|Aurora Hobbs|513900 7201052832|$13.63
2020-04-20 00:31:51|Constance X. Cameron|521133 100651 8768|$3.06
2020-02-15 19:20:15|Nicholas K. Kennedy|514 80624 53311 997|$82.68
2021-05-20 22:43:13|Amy Carpenter|520 19583 08283 626|$99.81
2019-09-15 04:22:37|Michelle L. Frazier|5593 5332 0631 4868|$97.04
2020-06-25 10:39:03|Xantha Boyd|5500510403523261|$93.75
2021-02-14 10:24:58|Kirsten Reilly|521 59224 59002 031|$28.92
2020-01-31 03:27:10|Howard Spencer|515899 5517060505|$75.89
2020-05-12 08:48:41|Odysseus D. Smith|5580 1366 5061 1048|$78.15
2020-05-23 14:24:21|Garth U. Garrett|523623 2880882786|$81.24
2020-07-04 10:21:15|Sarah Simon|5309115806210186|$93.51
2020-08-23 12:21:23|Pandora Hickman|516175 727146 1443|$92.58
2021-01-10 08:05:16|Mufutau S. Velez|555 05476 18987 641|$27.70
2020-05-08 22:40:51|Damon Sutton|549225 630127 0668|$67.05
2021-06-15 09:47:48|Nissim Daugherty|5291825656562839|$15.47
2020-02-07 17:12:17|Iris T. Schultz|526967 9587190881|$55.44
2019-08-30 06:30:05|Clayton U. Erickson|543 93723 07773 401|$49.28
2019-09-10 13:36:54|Kennan Goodwin|5198 8612 0273 0285|$0.95
2020-10-12 07:52:39|Ivor H. Weaver|556105 4694226512|$23.52
2020-04-21 10:11:55|Suki N. Gillespie|528 94772 14826 431|$94.74
2021-01-14 19:30:13|Kendall Cotton|5291 5140 5079 5449|$87.37
2021-06-17 18:06:16|Jordan Greer|545515 883878 0497|$65.80
2020-09-12 05:59:52|Cain Morrow|557 51873 43015 284|$50.57
2020-06-18 23:49:38|Belle Q. Waters|516973 4547476499|$19.06
2019-10-23 12:57:10|Aaron E. England|524306 871964 2715|$69.69
2020-09-24 18:27:41|Daryl Downs|517462 994250 4544|$42.13
2020-11-19 12:31:50|Christian U. Coffey|5487996595285537|$50.71
2021-07-10 06:21:38|Quincy N. Farley|551468 0296324525|$26.72
2020-11-27 12:37:44|Basia K. Dixon|5319595201984543|$84.80
2021-02-05 16:23:35|Tad Bryant|559 29623 46560 570|$75.59
2020-07-13 00:54:36|Ciara C. Sutton|522314 2529958647|$74.09
2020-05-18 18:53:21|Celeste Moran|556762 258331 1795|$83.22
2020-08-16 14:50:02|Dorian Robbins|534676 494257 1657|$22.64
2021-01-04 01:08:59|Phelan Gilbert|549121 434434 5956|$10.05
2020-01-20 08:22:47|Vincent Ruiz|522 33353 86024 764|$93.18
