Transaction-date|Name|Credit-Card|Amount
2021-08-06 09:57:26|Maggie Y. Decker|522680 8208948961|$94.91
2020-02-26 10:05:30|Nasim Harrell|5168 7650 0394 9703|$65.73
2020-04-08 04:27:25|Imani Wilkinson|534817 5129405734|$0.41
2021-03-05 23:36:28|Venus R. Moore|523 25700 22694 724|$42.92
2020-06-17 04:56:51|Leandra X. Clarke|5334 6606 1264 5793|$6.36
2019-11-14 22:00:54|Aquila Nicholson|552351 1580755190|$52.06
2019-10-10 13:16:00|Xander D. Marks|552 68689 29085 953|$14.02
2021-01-12 04:13:53|Riley Cortez|5504 8154 0540 5524|$91.82
2019-12-20 09:15:43|Amaya Mooney|546039 995940 9150|$1.44
2020-09-22 05:30:39|Jaden Mcdaniel|5533495773549008|$65.90
2019-09-02 11:04:58|Elvis D. Cotton|540756 457917 4049|$2.47
2021-08-10 09:54:38|Leilani Silva|5560028831212453|$60.56
2021-03-17 22:29:31|Olivia I. Cummings|5425408916999536|$71.37
2019-09-29 07:33:46|Fuller Tanner|5574 9188 2610 7755|$88.71
2020-07-18 02:30:35|Melissa J. Spencer|524246 383028 7287|$73.36
2021-08-12 23:50:39|Travis F. Burton|543390 365331 8395|$27.68
2020-08-18 00:58:59|Demetrius Christian|5571 6400 4797 8615|$71.96
2020-04-02 13:29:51|Gannon Cherry|553186 808474 0627|$72.38
2020-10-09 08:31:18|Raja Barker|5473101385226629|$21.35
2020-03-25 05:11:43|Herman Ortega|5354 6681 0199 4635|$96.05
2021-04-12 20:51:51|Ronan M. Strickland|513 78720 48088 568|$25.61
2021-06-04 17:23:27|Magee K. Harrington|527 59679 71936 312|$17.13
2021-08-27 23:20:48|Natalie V. Fuentes|5329 3962 0792 2191|$32.21
2021-07-10 07:42:35|Levi S. Washington|522 21873 22789 807|$36.80
2020-04-05 13:51:57|Evan X. Kane|5520 2932 4814 0510|$94.37
2021-03-22 00:39:33|Yvette V. Simpson|5595938437872386|$73.73
2019-10-03 10:43:31|Micah Larson|552173 587142 6656|$3.47
2019-10-14 01:06:44|Kennan Delgado|5464 1422 9241 4354|$40.87
2020-04-18 22:59:03|Colt Boyd|559 70609 63994 407|$56.79
2020-05-15 06:38:19|Camille Hunt|535966 6537873741|$7.68
2020-10-25 02:16:20|Hu Crosby|543 03147 95148 299|$69.79
2020-01-07 18:19:07|Calvin M. Marks|5328146700617066|$56.17
2021-04-01 07:45:14|Cairo Q. Boone|527523 324932 8380|$60.80
2021-07-20 02:56:13|Clinton V. Ortega|5228 5972 0365 3688|$68.35
2020-12-25 20:27:10|Kelsie Z. Woods|517 34474 40029 869|$85.57
2021-03-21 05:09:14|Steven Stafford|520942 780581 8690|$73.06
2019-11-13 16:52:45|Lance V. Sargent|556038 2111414143|$76.62
2020-11-10 15:34:17|Cyrus F. Wallace|5104724015535361|$74.19
2021-06-30 17:58:54|Iona Mcpherson|520 51622 62275 548|$94.27
2020-02-08 13:58:33|Shad Warner|557288 127112 0024|$64.88
2021-05-10 14:14:16|Lillian F. Nunez|537402 886809 0380|$22.29
2019-10-05 13:12:32|Quentin J. Bates|5164326370065971|$0.35
2021-04-30 12:37:54|Adena J. Salas|540 05976 23285 897|$43.74
2021-02-10 08:36:44|Lilah M. Schroeder|5405 2807 2282 7597|$82.24
2021-07-31 15:58:57|Wylie M. Morton|523 00157 71761 292|$86.35
2021-03-03 03:13:03|Gareth Vincent|5325788003468920|$77.03
2020-07-31 20:00:25|Wallace Cain|5449 8448 3453 3944|$26.88
2021-02-19 05:20:31|Tatum B. Mathews|5280 8826 4031 5264|$5.99
2021-04-20 07:19:25|Craig Branch|5334 8628 4337 4942|$14.54
2021-03-15 23:48:22|Elliott Carney|5281425929007571|$47.68
2019-12-24 21:16:38|Chase Rios|526702 4857520396|$62.72
2021-02-19 15:25:40|Ingrid B. Nichols|528 16611 49667 139|$18.16
2021-07-07 07:22:14|Dieter Lowery|541539 5231549587|$44.23
2021-01-25 02:38:15|Jerry Chase|5470828364407605|$51.64
2020-04-06 17:02:35|Eliana Parker|5296655267423377|$74.69
2020-03-29 09:59:32|Frances Macdonald|515559 5990783947|$47.38
2020-07-04 02:05:19|Xyla L. Holcomb|555 57565 49482 110|$71.49
2020-11-21 05:43:54|Jorden O. Huffman|542799 6805168070|$21.88
2020-10-06 11:02:36|Emma J. Wallace|519364 619572 2166|$0.91
2021-08-04 23:38:34|Hilary F. Webster|5444534213124010|$32.84
2020-04-21 03:48:23|Robert E. Irwin|5316768199340019|$94.41
2021-01-04 06:38:06|Stone Q. Flynn|511272 4607830618|$24.93
2020-01-02 16:12:33|Doris Z. Vincent|539898 8774290675|$30.27
2021-08-18 04:37:26|Benedict Flowers|516024 510204 2591|$21.92
2020-07-30 15:53:48|Glenna C. Rose|550431 671567 3505|$29.55
2021-08-23 01:21:34|Xyla White|518 37456 70959 434|$39.65
2020-04-22 21:41:29|Jayme J. Lindsey|555570 731520 1069|$88.74
2020-06-28 18:38:36|Ursula W. Hodge|5143410845971827|$72.20
2019-12-17 21:56:52|Asher F. Richards|5243 3759 1752 0985|$95.20
2020-04-25 02:09:02|Angelica G. Atkinson|5540528740839143|$25.46
2020-09-20 18:17:37|Cara Tran|548 94037 46712 228|$36.85
2021-03-08 21:26:27|Lance Fitzpatrick|533535 2476030150|$25.77
2020-08-15 21:04:30|Gwendolyn U. Ryan|529837 7187724721|$56.84
2020-07-21 10:15:45|Samantha A. Maldonado|532756 358784 0127|$74.41
2019-11-22 11:23:57|Karleigh L. Greer|519 33925 59260 564|$22.00
2020-01-31 09:17:29|Chaim B. Castillo|552549 2506602873|$33.08
2021-02-05 05:55:11|Randall Grant|514693 5800032329|$91.72
2021-03-22 15:37:25|Yardley W. Fitzpatrick|556821 314706 7328|$11.98
2020-03-22 15:19:16|Amethyst Perry|5209 6859 6804 4335|$35.93
2020-07-08 11:50:47|Elvis Horn|518719 6158065490|$100.00
2019-10-27 02:16:42|David O. Finch|521053 6810053171|$27.17
2021-08-15 11:46:40|Tanek V. Mccoy|555 38342 61497 830|$28.10
2020-10-03 08:04:41|Grace V. Stuart|516 52935 62841 719|$14.97
2020-05-29 01:06:16|Francis Y. Travis|5541 5740 8224 3774|$1.74
2020-07-01 16:19:07|Scott Q. Koch|536310 0119178794|$7.96
2020-01-11 11:06:35|Karen L. Hubbard|523709 564469 9013|$29.79
2021-05-16 13:34:40|James Maxwell|536747 4479067152|$73.06
2020-06-01 12:39:45|Sybill W. Bruce|5221 3971 5045 6772|$10.71
2019-09-07 08:11:11|Ingrid Yang|557717 4983495222|$80.32
2020-01-26 13:38:32|Asher B. Hebert|545098 074898 8075|$87.64
2020-05-11 02:02:02|Barrett Mercer|530472 451714 6574|$88.66
2020-08-08 06:07:07|Melanie Q. Mooney|546 76359 03905 337|$99.67
2020-05-11 19:36:03|Bevis F. Foreman|5283 4089 1381 2626|$11.65
2019-08-27 01:23:51|Rylee Dillon|5241254911229731|$95.44
2020-06-07 22:59:31|James Douglas|514102 889344 1188|$78.38
2020-05-29 09:27:36|Murphy K. Morgan|5539717679504025|$55.72
2020-08-26 13:55:51|Audrey Osborn|519186 255769 4545|$91.27
2020-11-25 13:34:51|Ashely Page|5367 0690 9282 6867|$8.11
2020-03-18 07:50:09|Simon M. Turner|5271656395549082|$46.77
2020-05-21 04:51:19|Davis X. Guthrie|534945 0673521320|$41.12
