Transaction-date|Name|Credit-Card|Amount
2020-05-05 02:08:33|Kasimir P. Carlson|527318 892238 0268|$19.15
2019-10-08 16:34:39|Wynne Calderon|540 04073 36295 250|$95.88
2021-03-24 05:05:04|Amos Rhodes|5520 8779 6394 6117|$92.44
2021-05-31 08:17:58|Aretha Phelps|5336203570801443|$3.80
2020-01-26 04:33:29|John C. Rosa|5476 7583 5096 3259|$1.86
2021-03-06 08:10:54|Cruz C. Trevino|512 03365 51584 487|$55.19
2019-09-30 21:16:51|Samuel N. Harrell|541878 892287 8884|$29.02
2020-11-11 19:23:09|Reuben R. Ortiz|555 74643 28876 226|$76.60
2020-03-30 00:20:50|Gray Atkins|5515783804984274|$26.89
2021-04-13 15:32:57|Elijah E. Potts|536297 5845001282|$94.19
2021-04-18 15:13:46|Christine Dawson|553685 5452505521|$12.86
2021-01-18 04:23:39|Kasimir Lang|5246683668368893|$0.41
2019-10-24 12:34:23|Ferris R. Shepherd|554 41461 20528 438|$33.24
2021-04-29 00:24:54|Victor Fitzgerald|553474 239062 8502|$7.33
2020-09-23 04:30:33|Dakota Miranda|5559694953819566|$82.31
2019-12-03 15:17:25|Hannah L. Mccarthy|555476 907591 0470|$31.23
2021-01-24 15:16:35|Hedda Stein|545370 872571 3449|$30.42
2020-10-23 10:24:19|Teegan F. Herrera|534656 4144278899|$56.18
2020-03-30 15:22:38|Galvin Hanson|5236235020956089|$13.20
2021-03-09 18:38:23|Neil Z. Tanner|531616 9217343137|$24.20
2021-01-08 13:43:39|Cassady Pate|552 22568 17910 199|$5.96
2021-07-28 09:16:24|Blaine Cantu|554191 397060 7627|$26.87
2019-09-13 12:05:56|Elijah F. Woodward|540954 346757 9970|$3.59
2020-05-25 18:28:31|Nichole Morrow|551865 031278 1426|$19.03
2021-08-16 10:52:23|Kelsie Barrera|524869 4404646730|$23.99
2020-05-16 01:53:39|MacKensie H. Caldwell|5170 6278 5555 9921|$33.53
2020-06-06 14:34:55|Selma Burch|5466425210339045|$13.68
2020-08-11 17:50:56|Henry Bolton|536 94172 59733 830|$23.10
2020-06-20 00:43:14|Thor I. Austin|552027 9554963934|$16.80
2020-01-04 00:12:06|Merritt C. Vaughan|551 94017 56109 990|$87.96
2021-05-11 12:25:19|Olympia Bishop|550 49770 41116 285|$93.70
2021-06-07 08:09:09|Kimberley Y. Drake|552902 9386409767|$26.06
2021-02-12 08:27:28|George Davis|559171 572437 5636|$73.23
2020-03-27 01:58:55|Hadassah Dillon|5171167986435237|$41.45
2020-10-14 00:12:29|Jermaine C. Skinner|5327767116072512|$67.55
2019-11-27 17:08:48|Kirestin U. Simmons|539579 4637213091|$95.16
2019-10-24 03:23:44|Shea G. Velez|5383 4982 7228 0910|$40.57
2019-12-12 07:59:40|Kirk Rodriquez|533199 970425 6173|$60.42
2019-12-16 12:17:37|Cain Ewing|529014 8822814369|$48.60
2020-06-28 00:44:54|Naida Decker|518307 8807053818|$49.53
