Transaction-date|Name|Credit-Card|Amount
2021-06-04 04:46:23|Alana Branch|5173 2387 7402 9694|$12.44
2019-09-16 01:24:32|Blaine Andrews|548347 597186 0662|$20.58
2021-05-29 00:07:29|Rafael R. Bowman|5231 9658 0377 0423|$79.24
2019-09-13 02:49:32|Daphne Conley|517994 891345 2276|$16.33
2020-01-04 17:55:05|Yardley Burch|552450 2865966106|$68.13
2021-01-27 23:55:14|Shelby Cardenas|543364 2364318977|$46.37
2019-11-04 10:02:22|Emi Mueller|5121 8004 1125 1149|$3.20
2020-08-23 11:16:39|Haley Hendricks|559 89369 23790 481|$22.03
2019-11-26 04:16:27|Angelica Q. Luna|5199 8606 0318 9157|$93.96
2021-05-20 00:32:41|Ulla R. Larson|5285637481035537|$18.04
2020-08-29 12:04:56|Lydia L. Mcgowan|5282 6617 5059 5867|$2.78
2020-05-23 20:46:24|Hamilton B. Garrison|520291 5525827394|$97.29
2021-07-13 14:38:29|Clementine Y. Jenkins|522 40059 35209 781|$0.48
2020-02-03 03:06:10|Melanie Gomez|528672 2236938075|$72.43
2020-02-22 18:04:26|Zeus S. Galloway|537600 453480 1714|$54.34
2021-03-12 02:04:08|Rylee Hahn|510027 8563671213|$81.45
2021-04-13 01:23:18|Summer X. Weeks|557450 6169606689|$75.33
2021-07-05 01:44:54|Medge Harrington|5352 4163 4764 1525|$45.78
2020-10-21 05:33:53|Caleb Duncan|558734 001775 6552|$73.50
2019-09-28 19:04:59|Cody Anthony|5327310854518790|$63.34
2020-09-16 23:23:45|Igor U. Hickman|5558 8170 9386 5246|$74.31
2020-11-23 19:52:41|Ezra Edwards|525704 4725412735|$9.12
2021-08-13 19:54:29|Connor T. Gonzales|526 49001 61557 104|$89.51
2020-04-20 12:43:15|Brooke K. Berger|5289041585456317|$76.31
2020-11-25 18:10:14|Tyler Fields|557214 1968294917|$41.98
2021-03-21 16:58:43|Kaseem Good|533746 8826319917|$2.62
2020-01-18 23:00:04|Troy Klein|555058 543211 3770|$92.68
2020-02-07 05:36:46|Elmo Moreno|5338993093551404|$26.55
2020-05-17 07:33:13|Colton V. Stanton|5445 2728 1908 4572|$28.72
2021-06-14 21:07:26|Chloe S. Schneider|510556 5269416488|$0.61
2020-03-02 19:23:36|Regina Morrow|5305671454389916|$62.03
2019-11-16 21:35:32|Guinevere Haney|5564 7607 9875 0457|$47.06
2021-01-26 03:12:39|Ryder Gentry|5334234817138432|$80.41
2020-07-04 00:33:59|Wyatt U. Compton|512060 9393738796|$20.69
2020-08-09 15:07:21|Debra Q. Jarvis|5540 7161 8495 6677|$22.71
2020-10-03 19:16:30|Mari Hayden|5208619089563569|$84.15
2020-08-01 05:04:29|August E. Collier|515 11126 97995 628|$46.25
2021-05-17 16:21:59|Daphne Q. Henderson|5359 6448 2167 9140|$34.51
2021-03-17 19:39:09|Blake Ramsey|521195 9789863561|$36.03
2020-09-02 07:00:53|Azalia Fitzpatrick|556 46055 18101 863|$17.74
2021-02-24 20:46:18|Shea F. Walker|552923 285277 5592|$12.48
2021-07-12 11:10:36|Kasimir Copeland|5267 6533 3940 1328|$67.97
2020-08-27 15:00:52|Daphne P. Rose|543 69957 26425 550|$1.23
2020-05-21 20:44:42|Colt Glass|516969 7784801408|$1.16
2020-11-24 23:43:04|Garrett Q. Griffin|534370 733939 8096|$14.73
2021-02-18 08:25:32|Lucas Christensen|5191398701563971|$74.27
2019-10-30 15:47:37|Janna Finch|5335 9145 8127 1639|$17.05
2019-09-01 22:24:44|Aiko H. Dudley|541 15329 42837 224|$53.45
2020-08-23 14:33:48|Kasper W. Terrell|555559 013192 9273|$72.69
2020-09-21 05:18:54|Delilah Crawford|543623 317700 0460|$40.44
2021-01-06 21:39:45|Georgia N. Ware|5200 2034 0057 4254|$80.47
2021-01-25 12:05:41|Hamilton Donovan|5252 5217 4115 6953|$26.27
2021-03-30 11:41:56|Anika B. Irwin|549 50442 55735 150|$40.53
2019-09-23 02:51:45|Aaron B. Blanchard|514121 582907 9337|$93.74
2019-11-28 08:08:41|Ronan S. Mcgee|525330 788004 2207|$11.09
2021-01-31 12:21:28|Sybil P. Leblanc|554897 773463 1093|$99.43
2020-10-24 06:42:25|Florence Williams|530441 6850761370|$78.29
2020-10-30 14:29:16|Jada A. Edwards|5227027502586554|$41.91
2020-10-29 15:48:26|Melanie Singleton|557540 4228859755|$66.46
