Transaction-date|Name|Credit-Card|Amount
2021-07-01 17:03:05|Melanie D. Glover|5591475220405946|$69.55
2021-04-05 08:21:03|Talon J. Cherry|5393 8349 0166 8661|$2.71
2019-09-25 18:10:34|Miriam I. Nieves|513439 846216 6436|$4.29
2019-10-10 21:41:20|Elvis Boyd|528 44518 85157 041|$37.00
2020-11-07 13:14:45|Imelda I. Santana|527408 0872203476|$85.34
2020-10-09 11:17:20|Paki H. Harding|555415 9142240491|$48.70
2019-09-22 10:15:26|Madeson Stokes|5494096721431583|$32.63
2021-05-15 02:34:39|Oliver G. Nichols|5537213320703275|$96.56
2020-06-18 18:25:12|Aimee Stone|548118 240033 7799|$16.97
2019-10-16 01:28:48|Michael Kemp|541623 4284012079|$9.29
2020-04-21 22:08:30|Chava U. Cox|527903 8554693625|$81.31
2020-05-23 07:58:10|Michelle Koch|523672 201247 4650|$55.59
2020-09-04 20:07:46|Echo Summers|5291 6741 2544 9537|$71.03
2020-06-19 20:35:17|Lunea Hicks|547 70838 50469 205|$68.31
2019-09-18 02:31:03|Summer Duffy|5482124669617841|$93.42
2021-01-01 07:52:51|Brendan Marsh|544847 7434614029|$80.22
2020-05-07 22:13:31|TaShya Matthews|555731 8058788060|$55.03
2019-12-24 01:55:14|Jade D. Woods|5554 7458 6439 9588|$45.58
2020-07-04 01:35:00|Pascale Colon|5506 2043 8146 6685|$5.33
2020-06-26 12:54:12|Nadine W. Gaines|514 54894 30315 119|$65.65
2021-06-25 11:44:01|Nash E. Ratliff|5525 7320 6734 9418|$63.12
2020-01-15 04:10:31|Rosalyn Patterson|5225 0598 9061 4435|$10.17
2020-07-12 11:25:25|Aquila Peterson|5330223538748383|$64.36
2019-09-07 07:25:01|Jessamine Brown|5456 3528 8011 8248|$2.19
2019-10-12 01:31:30|Henry G. Andrews|5575223760403404|$75.97
2021-01-02 23:16:14|Jack Blair|5109 1241 1770 8781|$27.65
2021-03-01 01:31:14|Oren Gregory|532689 370065 3268|$80.88
2020-04-20 20:56:25|Cody Kidd|549 51222 68029 157|$14.37
2020-10-16 01:15:26|Carson S. Parker|5113 4900 4073 7823|$79.16
2020-03-13 13:13:53|Rooney Moon|523 12470 06862 657|$54.26
2019-10-04 19:29:52|Aline Galloway|5343 4842 8210 0875|$87.34
2021-03-09 08:08:18|Abraham Sullivan|522337 103040 0092|$56.87
2020-10-11 01:59:46|Keaton T. Jennings|531605 106527 4756|$15.28
2020-12-19 07:49:36|Oscar V. Carter|5381 9698 5786 8875|$19.15
2019-11-18 12:21:42|Asher Burns|553965 0502786925|$93.03
2019-12-02 03:29:47|Tanner M. Graves|531 80752 15349 497|$61.68
2020-10-28 18:56:40|Ethan Love|512 60165 74324 921|$88.64
2021-05-30 13:41:53|Constance Nielsen|5299082764865157|$13.20
2021-06-14 06:52:23|Rana G. Burnett|513566 318545 5831|$55.95
2021-06-18 06:49:19|Lysandra Haley|521 48177 83753 252|$37.30
2020-07-06 22:12:20|Garth X. Wheeler|516469 4930294385|$47.16
2021-02-04 04:59:53|Brynne T. Hale|5384 5963 8861 7294|$40.15
2019-10-01 19:37:33|Oleg Goff|518620 3331539606|$41.81
2020-03-22 11:55:45|Alma N. Bauer|537646 478746 3143|$19.84
2019-11-01 20:21:36|Russell E. Booker|5342 4685 1640 9989|$36.84
2020-08-07 22:09:05|Nicholas L. Mcleod|5183509097267411|$4.91
2020-10-12 21:37:13|William Carver|538631 8460811309|$7.28
2021-01-30 17:38:41|Jordan Q. Fields|5528557660856544|$41.63
2021-02-13 14:33:51|Lacy S. Byers|5169 8134 2300 8665|$28.47
2020-03-12 17:38:35|Jerome Baker|5440996050279062|$48.25
2020-06-22 22:54:48|Naida U. Cote|512 98184 95037 954|$23.22
2021-06-17 01:59:44|Nicole A. Guerra|520260 9499513854|$20.56
2020-09-19 21:17:34|Anthony T. Farley|537308 3009667225|$27.04
2020-10-25 10:44:25|Moana F. Preston|526927 920243 9761|$85.43
2020-08-17 23:26:15|Cynthia S. Rosario|5423 3409 5866 4193|$46.96
2019-12-17 10:47:53|Autumn T. Conway|5392883025853890|$40.39
2020-02-18 06:11:37|Alfonso H. Joseph|548212 573248 5512|$59.76
2020-07-23 03:53:07|Marshall V. Eaton|5338690751223421|$67.41
2020-04-13 20:48:30|Cora Castillo|5177994767419724|$93.38
2020-10-26 17:08:17|Boris Leach|532002 4807011392|$82.34
2021-06-17 17:30:11|Edward Odonnell|525989 9344732468|$50.13
2021-08-25 13:06:48|Alan K. Cobb|5346 0534 0915 7154|$47.56
2021-03-24 06:54:44|Zahir U. Barrett|532284 8556552794|$73.46
2021-02-20 04:59:51|Talon Boyer|5400009393240748|$44.77
2019-09-30 20:08:10|Blaine X. Foster|559 03990 54692 109|$24.61
2020-05-13 03:12:56|Hoyt T. Schwartz|528392 8857715816|$28.84
2020-02-09 17:04:40|Tanisha Holmes|531 12322 98309 255|$63.91
2020-05-04 03:53:06|Skyler Martin|548704 206785 1330|$66.13
2019-10-04 19:21:43|Chase H. Richard|5344 5213 8805 1376|$80.44
2021-03-17 03:09:45|Rylee Snow|5573095620374344|$54.01
2020-10-12 01:34:57|Eliana Mills|545410 6178065509|$18.82
2019-10-06 03:09:54|Hayden J. Rowe|551 39506 91514 066|$9.40
2020-02-18 10:50:24|Jana Crawford|523 44062 63524 411|$75.55
2020-07-16 03:24:55|Eaton Romero|556939 9209683463|$58.46
2021-02-24 17:58:23|Veronica G. Boyd|5488412723035264|$74.94
2021-04-14 21:18:26|April P. Burgess|515461 7323638696|$1.20
2020-09-26 17:06:07|McKenzie Vinson|533085 6233863062|$49.74
2021-06-05 14:43:20|Philip L. Baldwin|5501 9895 9483 6774|$28.05
2019-10-14 23:36:32|Mira Barron|5477812123298185|$11.91
2021-05-03 20:04:38|Rana Q. Thompson|517252 8880447769|$36.09
2021-02-16 16:40:59|Keane O. Holder|558226 958765 7756|$13.09
2020-07-17 12:40:42|Xavier C. Holloway|5423 5020 3341 8271|$82.99
2021-03-28 05:04:05|Garrett Harrison|542 30288 19478 404|$34.14
2021-01-12 20:55:04|Amaya R. Ayala|518 82910 58111 541|$8.24
2020-06-25 20:53:36|Hamish Luna|5551 8587 9174 2318|$76.93
2020-12-18 09:47:14|Leroy Mendoza|5447 3924 6420 8520|$47.68
2020-11-15 10:12:59|Thaddeus U. Ayala|524509 225469 0630|$83.47
2019-11-22 11:09:49|Heidi Z. Weiss|510018 4553444175|$91.71
2021-01-16 17:44:10|Delilah Trevino|513835 988561 9191|$4.43
2020-11-08 14:27:28|Orlando Stout|544914 417354 3525|$93.64
2020-04-23 07:51:33|Jemima Ruiz|530447 6732961184|$97.28
2019-09-29 08:13:26|Yvette W. Mueller|523055 401052 8757|$29.75
2021-02-06 23:29:17|Mercedes Z. Andrews|558161 229223 3085|$58.26
2019-11-21 05:45:32|Simon Roman|5565 6348 4743 8084|$12.44
2020-08-06 14:31:40|Gannon Jones|519836 3576330172|$43.70
2019-10-02 17:00:00|William Salazar|558747 8043201209|$82.81
2021-01-03 16:05:21|Jamalia M. Pratt|5584 6978 7112 5247|$70.89
2020-02-22 21:27:47|Michelle A. Head|551263 0684689619|$22.02
2021-07-08 18:42:40|Dennis Hull|5554 3151 6426 7305|$82.47
2020-09-10 05:58:52|Germane Hubbard|5356222003275400|$79.46
