Transaction-date|Name|Credit-Card|Amount
2020-03-14 00:32:10|Emily Ingram|5389 6834 5489 2012|$42.95
2021-07-23 04:47:14|Jason Buckley|541005 039445 3102|$93.01
2021-07-10 21:36:11|Abdul F. Lamb|549 59512 03144 063|$21.30
2020-04-24 11:30:51|Shana G. Schneider|5509 0864 1512 2534|$13.60
2020-04-05 01:42:55|Taylor Larson|532418 6119689235|$3.97
2020-11-05 01:35:35|Olympia Huber|5513 8588 2578 6411|$73.77
2019-09-07 08:32:46|Odysseus Lawrence|5531 8023 7330 8887|$45.09
2020-01-10 05:39:04|Nora U. Boone|531 69491 07507 291|$97.23
2021-02-10 10:33:17|Hadley Juarez|528552 713157 7279|$51.20
2020-10-09 14:16:00|Dustin K. Walker|5447 8557 9742 9138|$87.75
2021-06-04 18:29:12|Alma Levy|5163 5009 9009 8957|$99.97
2020-10-13 10:30:51|Michael C. Holder|536 75809 22742 900|$53.37
2020-09-03 06:24:36|Athena Watts|559 49660 86215 376|$66.32
2020-12-06 08:43:47|Samantha I. Fields|534 52313 93671 221|$1.81
2020-09-12 21:23:43|Adrienne Y. Knight|550866 2822386218|$17.90
2021-06-05 16:23:12|Imogene Whitehead|5266450121744770|$90.18
2019-12-21 04:57:22|Riley Puckett|5272788477389845|$67.35
2019-08-27 00:51:15|Hashim Stark|5257 2765 5412 5174|$23.73
2021-06-20 03:06:07|Wallace G. Kline|5427418084116852|$41.46
2020-12-01 05:52:05|Halee Cruz|5416458742963975|$24.66
2020-05-01 10:29:40|Carter Wynn|511967 1730043861|$73.43
2019-09-10 08:09:26|Sawyer I. Mckinney|547687 7487267424|$66.93
2021-07-09 15:59:08|Basil R. England|520536 401393 2035|$90.76
2020-11-04 05:50:52|Laith X. Farmer|557271 863129 2665|$42.03
2021-01-15 12:10:30|Meghan U. Pennington|532217 1210024542|$3.97
2021-01-05 15:17:04|Henry Todd|535513 465678 1983|$10.60
2020-04-15 08:54:12|Nita Whitley|5383337327921062|$87.89
2021-04-22 02:13:52|Whilemina T. Norman|525199 822718 5394|$72.45
2020-10-09 11:01:17|Marah C. Hyde|539018 8137477980|$75.12
2020-08-26 20:00:04|Lev Mcleod|529106 099340 1638|$58.19
2021-07-17 22:23:56|Aaron H. Decker|5138 2467 3125 1875|$86.21
2020-07-09 11:16:59|Winifred Sims|5545 9965 8246 3261|$71.70
2019-10-04 07:43:31|Ulysses Sanders|5560 4815 8980 1482|$58.27
2021-06-03 01:36:00|Emerald Z. Faulkner|514341 1201060007|$94.13
2020-10-13 08:50:59|Yvonne O. Wagner|546 42701 83704 581|$1.11
2021-01-19 20:55:09|Luke W. Reese|557 01969 36860 720|$56.80
2021-05-11 13:04:44|Amos Whitfield|5402 4723 9452 7265|$83.04
2020-03-18 09:00:07|Joseph W. Bradshaw|5121 8948 6279 9409|$52.67
2020-07-13 19:27:43|Thor Cohen|520020 3510140442|$48.11
