Transaction-date|Name|Credit-Card|Amount
2021-06-28 01:27:50|Barry I. Zamora|513 27896 12852 838|$28.93
2019-09-18 08:57:41|Emery Benson|530375 906191 9704|$32.27
2019-08-28 22:40:25|Jolene T. Chan|533214 474052 2168|$81.74
2020-02-18 08:02:17|Sydney B. Christian|557 24971 67061 063|$99.34
2020-12-01 00:08:59|Renee Tanner|552902 273715 5429|$9.06
2020-06-05 15:44:30|Joan Jones|517589 0322951718|$47.72
2021-08-21 13:47:27|Sigourney Gentry|531015 702617 2504|$17.40
2020-06-24 12:43:46|Aidan Alford|5571 0559 3954 8535|$35.03
2019-09-11 16:19:16|Maite V. Calderon|544163 406171 8161|$45.96
2020-02-21 14:54:00|George Whitney|534 24169 48135 268|$8.38
2020-11-15 23:38:17|Clayton Q. Roman|5102 1568 9126 3077|$43.41
2021-04-10 10:12:35|Xantha H. Gardner|5558 2171 9020 0431|$11.17
2019-09-22 12:38:59|Raven G. Hull|541 95987 53273 835|$93.11
2019-08-28 15:10:24|Cameron P. Salas|5383162312331006|$4.76
2020-08-13 04:06:08|Cyrus O. Tran|5582 5622 5139 3942|$97.53
2020-09-28 23:02:05|Naida Garcia|5379183367651094|$99.12
2020-07-15 05:34:25|Maia Reese|545 79649 13132 860|$11.87
2019-09-05 06:49:58|Alma U. Kane|5101 5248 2759 1252|$84.63
2020-03-03 09:15:09|Ivan W. Sims|543813 285384 2385|$30.84
2020-08-09 08:31:12|Charles Todd|5118726002013066|$69.05
2020-09-19 07:57:45|Paula G. Ferrell|515 26246 26607 537|$72.15
2021-05-07 07:03:42|Orlando P. Hurley|5333251596247029|$33.38
2020-12-13 18:49:48|Ignatius H. Mcleod|558 72842 73212 456|$65.34
2021-02-05 15:12:46|Jessica Q. Edwards|541662 9414982499|$99.08
2019-12-02 12:55:56|Alfonso I. Aguirre|553922 2212017940|$80.52
2020-07-13 14:57:53|Hakeem W. Walls|5204 4365 0197 0643|$85.95
2019-10-30 22:21:48|Darryl Livingston|512425 770874 2446|$1.92
2019-09-03 16:11:12|Kenyon Z. Benjamin|5417 3623 3682 3653|$73.63
2020-07-10 23:43:03|Keefe Potter|5327161935690516|$52.73
2020-06-10 04:16:50|Beau V. Mcclain|528588 3531544900|$45.63
2020-09-10 14:06:40|Craig V. Fitzpatrick|531448 604534 4810|$98.29
2020-11-12 17:00:45|Zenaida Cline|5376697511616227|$9.67
2019-09-25 18:42:53|Hall M. Bonner|545 28190 59545 850|$94.87
2021-06-05 10:23:17|Dalton Mckinney|542 23315 55667 169|$13.37
2020-07-15 09:03:22|Kato Berger|5368 5356 1017 9665|$52.15
2019-11-27 04:02:41|Griffith Cantu|553233 533426 1704|$58.78
2021-03-02 02:51:02|Elliott Dale|553644 096678 1965|$29.71
2020-08-16 06:41:09|Abigail Osborne|541 49661 16673 931|$21.67
2020-10-26 23:44:09|Mufutau Hayes|559767 8228330891|$58.57
2020-08-13 01:59:46|Hoyt Johnston|537272 8491652488|$52.73
2020-02-25 15:26:46|Kathleen Shelton|5458 0498 5628 9320|$20.48
2019-11-04 09:23:45|Haley Hopper|532 35230 82153 750|$23.90
2021-07-01 08:36:13|Urielle Bradford|516997 229728 5419|$46.56
2020-04-18 00:36:25|Kieran Vang|529133 491236 2688|$7.30
2020-01-10 09:43:22|Fitzgerald G. Strickland|5218 9496 3675 6194|$27.86
2021-06-15 14:37:49|Natalie L. Nguyen|5128 4291 4219 4056|$19.15
2021-01-03 06:47:43|Riley Tate|5170931811463826|$6.86
2020-10-06 09:50:32|Walker W. Mcfadden|5568470173069624|$50.60
2020-02-08 12:57:59|Medge W. Bass|547251 9251180995|$17.73
2021-01-05 15:33:34|Scarlet Larsen|5266683099007198|$60.94
2020-01-24 00:13:15|Xander Oneil|5168 4736 2445 5875|$14.94
2021-01-05 00:26:40|Desiree Q. Porter|5362842388930675|$94.10
2020-03-20 00:01:25|Francis O. Stanley|5516 9024 4709 2878|$66.18
2020-02-06 17:46:19|Clare X. Dale|5192366078618743|$61.28
2020-01-11 19:54:14|Fiona Combs|5512059879647580|$75.30
2020-07-01 10:33:12|Lance R. Baird|533668 9669552980|$33.48
2020-08-24 22:39:59|Ora Ballard|5291039283053630|$96.61
2021-03-24 17:32:09|Matthew P. Morales|5181 9852 6625 8690|$86.03
2020-12-18 22:16:27|Freya P. Moreno|5353 2166 5091 5733|$28.96
2019-10-17 10:44:44|Eric C. Dotson|552985 9245592191|$78.99
2021-07-20 19:06:29|Lacy W. Coffey|5173 1044 8264 5363|$68.84
