Transaction-date|Name|Credit-Card|Amount
2020-06-30 04:18:58|Jemima T. Beasley|533222 097719 8102|$14.97
2021-06-01 05:12:24|Raphael Walls|538 69035 24502 828|$13.22
2019-10-19 03:40:45|Hyatt Jensen|5368 4196 0694 6876|$95.23
2019-12-11 23:56:56|Malachi H. Frazier|5349 9806 4084 5139|$65.07
2021-03-24 01:04:02|Gareth Horne|543142 1018339685|$40.33
2021-05-05 06:46:06|Basil Z. Macdonald|536 42201 27912 908|$12.55
2021-08-09 12:19:03|Zorita Gibson|5428 8220 8128 6767|$66.58
2020-10-20 12:15:29|Blossom Armstrong|5165708742004086|$82.87
2019-12-15 04:44:02|Adara Garcia|543961 4225148210|$36.48
2020-12-27 01:53:01|Hayley B. Case|5270 4015 1945 7743|$96.00
2021-04-06 09:30:09|Odette Kim|5246439554634678|$20.50
2020-06-03 12:00:33|Sonya Gregory|510 10249 80483 488|$59.52
2019-11-08 08:23:32|Perry D. Daugherty|5235691729204539|$61.25
2021-08-18 13:28:21|Jordan Q. Hodges|537196 8689316626|$23.27
2020-06-25 08:16:28|Kirsten Robbins|5584118493408812|$26.56
2020-10-16 06:24:19|Leila Stafford|519 61984 94556 157|$39.03
2021-02-24 08:39:58|Molly U. Ortega|529872 9441748211|$14.97
2021-08-27 13:39:04|Kitra Sanford|5266786062558095|$93.49
2020-06-14 04:06:55|Nyssa Valdez|546286 3927045204|$91.91
2020-11-26 15:03:41|Steven Gray|5545344761950735|$32.87
2019-12-16 04:11:26|Andrew M. Walsh|5143 5777 3328 3729|$56.83
2020-10-29 03:17:47|Sandra Farley|528722 7212947313|$88.05
2020-10-23 07:05:00|Neve Durham|5370840645463423|$19.82
2019-09-15 16:15:17|Linda Keller|537 38806 73037 472|$15.53
2019-11-16 01:55:34|Mechelle Vazquez|551947 9189387920|$53.00
2020-03-04 14:09:19|Jonah L. Bryan|5509 6649 5287 5530|$39.02
2020-10-07 07:25:05|Thor Estes|5265199912582474|$80.78
2019-10-31 19:37:27|Damian U. Booth|5430 3567 9070 6316|$82.60
2021-04-06 13:07:35|Veronica Mercer|529 49240 68275 739|$56.22
2020-05-11 05:47:42|Kennan Melton|5360532368503368|$87.76
2021-04-26 21:18:06|Vivian Harris|539 57652 98363 243|$26.54
2020-08-04 21:53:59|Rafael I. Hull|525569 582952 5896|$77.23
2020-07-18 20:59:24|Joshua Waller|5500 5563 4180 3166|$46.40
2020-01-30 11:17:48|Jasper Q. Frazier|5257 2754 5071 7597|$72.71
2020-05-27 14:23:04|Slade J. Hahn|556607 696522 4913|$64.82
2020-06-30 23:24:45|Bo Stewart|5534397752232698|$77.77
2019-09-08 23:02:33|Andrew T. Norris|5182036767586293|$20.60
2021-02-18 23:53:08|Camden X. Massey|557291 994443 8355|$57.47
2021-06-05 18:52:21|Britanni Oneil|5466 5383 9807 8407|$68.49
2021-03-21 17:03:29|Judith Ingram|559664 6962296439|$49.01
2021-01-19 04:48:50|Faith C. Huber|5571706882469711|$57.66
2020-01-15 04:43:26|Latifah Mcleod|513770 3083111389|$59.20
2020-12-31 05:14:37|Gail J. Martinez|528131 117326 3344|$30.96
2019-11-25 19:56:15|Malik Frost|542178 9537247387|$88.51
2020-04-15 23:41:36|Chloe Campbell|559732 6622881941|$38.62
2020-11-02 23:29:38|Daria B. Valencia|552 16020 48519 013|$32.94
2020-01-01 23:00:45|Marsden L. Hodges|537619 3637682954|$41.19
2019-12-04 07:50:45|Wayne I. Ewing|5324061929366326|$81.23
2020-04-12 11:59:51|Rhoda Kinney|530 29407 22395 812|$42.97
2021-02-18 22:30:49|Indira Q. Huber|5462 2657 0922 6384|$4.86
2020-03-25 16:34:22|Patrick Henry|551840 354381 0360|$30.09
2019-09-05 12:46:55|Norman Hewitt|534645 002925 3571|$72.50
2019-09-17 10:28:18|Ivana U. Bradford|537 94451 90788 694|$50.84
2020-11-10 21:02:29|Martena Charles|519080 4303540342|$67.02
2020-02-09 09:15:14|Jasmine B. Tucker|515 80133 51752 896|$63.00
2021-03-03 15:16:15|Harper R. Mccormick|511239 746038 0938|$54.24
2020-02-01 23:55:15|Vivien Campbell|5498 6438 4354 9812|$43.39
2020-06-19 19:18:01|Channing Y. Hodge|5384 4808 8086 5380|$64.45
2020-08-18 22:46:53|Caldwell W. Kerr|5545 1375 9890 4549|$97.30
2020-06-05 20:03:40|Dante Lloyd|5210 2012 2945 2536|$74.01
2020-01-20 17:19:20|Neil F. Hughes|5153928358992200|$30.99
2020-07-24 23:44:31|Quincy D. Valdez|531 61659 45808 003|$59.18
2020-02-01 20:13:09|Aimee Valencia|523792 4397744967|$74.96
2020-09-15 04:58:50|Joseph Y. Gentry|5597 6761 0910 6299|$54.35
2020-04-25 19:30:17|Serena Q. Warner|5510 7483 0914 4265|$47.20
2021-01-08 09:06:35|Lamar Jackson|512528 4492375133|$79.54
2020-07-23 19:10:30|Ross Carlson|527 65908 38042 519|$80.39
2020-06-22 09:40:31|Noble N. Nash|544313 662755 1894|$81.64
2021-07-08 00:47:02|Lara X. Flowers|539744 7430630171|$48.36
2021-02-20 12:29:43|Ira C. Bender|511259 8950467214|$76.46
2019-12-29 07:43:17|Shad K. Hurst|5200393029672637|$46.95
2020-09-08 16:12:07|Elijah Hancock|520 24254 29984 424|$59.63
2020-06-26 23:42:26|Xena L. Richards|540 48076 80060 851|$34.56
2020-02-29 00:03:38|Jade P. Winters|551881 601493 1052|$27.42
2020-01-30 12:14:15|Stuart E. Mckenzie|5552190709308605|$14.56
2020-01-24 01:02:03|Phoebe H. William|513836 1484303987|$76.65
2021-08-25 10:25:58|Christine Y. Sharpe|532 72024 84647 828|$55.21
2020-09-14 18:01:26|Kathleen V. Walsh|5568 0800 2300 4604|$92.27
2020-12-12 01:57:43|Vernon Young|5190 2598 4214 6715|$84.26
2020-01-21 22:35:22|Fatima Hays|541 76374 85243 559|$21.42
2019-10-09 11:01:21|Jeanette S. Barber|528 00037 16906 973|$96.79
2020-01-12 09:55:41|Walter B. Cervantes|516123 0040437870|$99.37
2020-06-19 21:47:26|Barrett H. Huber|548297 504550 5806|$16.62
2021-06-15 17:54:08|Oren Willis|517602 512535 3429|$88.80
2020-10-12 02:17:29|Cara Macdonald|534147 0004846186|$31.31
2019-12-29 21:28:00|Amal Meyer|528655 166679 6848|$17.03
2020-06-10 19:38:14|Mark Hoover|548146 0149341680|$7.04
2021-07-14 12:14:07|Brennan Bray|5192 4050 0550 0457|$8.78
2021-05-17 11:46:38|Caldwell P. Newman|519506 3429851936|$44.84
2019-09-07 06:14:30|Illiana X. Perez|554637 721877 0685|$98.90
2020-03-11 16:16:07|Leilani Mccarthy|528365 1769025971|$27.84
2020-06-17 04:37:04|Odessa Patel|557903 5980924175|$98.74
2020-02-22 17:10:26|Susan Compton|536467 0964171820|$86.27
2019-10-25 09:24:18|Murphy Whitehead|525019 5452265873|$11.43
2021-01-18 00:18:52|Rafael Fry|531 90520 46604 134|$65.45
2019-11-07 16:47:03|Justina Small|522545 3910050003|$22.58
2020-12-08 19:50:25|Ralph X. Freeman|517886 709053 6746|$2.29
2020-07-13 10:20:19|Jemima Carrillo|523217 105889 0235|$18.39
2020-06-07 20:50:50|Imelda K. Witt|555470 0799290410|$67.42
2020-12-02 15:07:05|Zorita V. Ford|546 73273 99039 082|$15.54
