Transaction-date|Name|Credit-Card|Amount
2019-11-06 10:17:47|Karleigh E. Walsh|5398 9807 9673 0770|$67.48
2021-01-10 01:03:24|Joelle B. Briggs|5312 7477 8714 1439|$74.15
2021-06-13 06:08:55|Adele X. Herrera|527333 8087227784|$87.39
2020-10-21 02:23:14|Colette M. Knowles|536051 245295 6524|$60.80
2021-04-09 09:35:09|Tobias Merrill|528486 9499057507|$29.07
2021-02-18 19:12:43|Jade Morgan|5182 7471 6098 8114|$26.37
2021-05-13 03:52:29|Xander Finley|522583 884271 0585|$4.50
2020-07-26 00:40:35|Acton U. Bentley|5575 4251 9665 2302|$66.86
2020-11-01 01:01:26|Briar Hunter|5329 9061 9289 5309|$52.87
2020-04-16 03:57:05|Robin Andrews|542 36566 41144 271|$71.62
2020-02-26 13:55:23|Russell Mooney|552923 415032 3240|$33.86
2020-11-19 01:47:02|Drew U. Montoya|5130 1048 4222 7862|$38.62
2020-07-18 02:29:31|Mona Justice|540757 2427073768|$77.35
2021-05-31 15:45:26|MacKenzie Z. Cooley|516204 0870107017|$89.86
2021-08-11 06:24:19|Connor Logan|5349541208999708|$45.30
2020-08-21 17:22:12|Adena Serrano|547001 3181099741|$25.22
2020-11-18 23:40:33|Ivan Fox|557317 2765449585|$79.74
2020-01-03 14:54:21|Callum Miles|5501 8028 8414 2292|$16.98
2021-07-22 19:33:40|Christian W. Ellison|531896 224033 8035|$14.82
2021-03-19 03:15:35|Astra Pickett|5143 6106 9528 1660|$68.56
2020-04-26 14:44:36|Ryder N. Small|548 78032 05494 097|$96.24
2019-09-03 22:33:31|Veda K. Burnett|5216 1245 7729 8232|$52.80
2020-05-10 08:09:01|Leo Blackburn|554 21252 24409 077|$50.95
2020-05-08 11:25:50|Deborah Galloway|520059 034134 4809|$14.80
2019-10-28 17:58:34|Kieran Blair|521 91611 40615 770|$71.50
2021-06-17 19:50:14|Martena V. Norman|535606 6817590383|$95.60
2021-05-12 18:23:49|Sean Burt|553 01129 33473 242|$80.29
2020-03-25 13:43:07|Gay Hicks|536 19188 62684 714|$2.30
2021-08-07 23:29:08|Nathaniel Lindsey|534152 840127 1579|$78.74
2021-07-01 23:48:12|Lionel Riddle|516 15070 29918 131|$14.42
2020-09-21 18:52:16|Elvis J. Atkinson|517195 305260 0121|$90.05
2021-01-01 13:25:07|Erasmus Levine|5350005334525163|$89.47
2020-12-26 06:55:57|Gemma Navarro|5518 5684 4076 4793|$99.68
2019-11-26 02:23:24|Honorato U. Kelly|556046 4837055291|$76.38
2020-05-24 13:13:41|Beatrice T. Sullivan|546 46848 27481 069|$21.49
2021-01-26 07:25:09|Ivory Robles|546 86162 95970 609|$27.88
2021-02-22 15:38:52|Carter Bradley|5219 8692 4952 4244|$82.00
2019-09-04 23:31:57|Brynn Y. Mcintyre|549 21013 89309 642|$83.61
2020-05-27 19:35:28|Clark Hays|5127416765223164|$31.01
2021-03-16 08:44:59|Tamekah Z. Morris|539 60560 20047 810|$34.44
2020-09-26 15:16:01|Keane Carlson|545776 3220208540|$8.95
2019-09-16 04:41:15|Carol V. Stafford|5526368956625656|$82.93
2020-01-24 07:50:01|Dominic V. Thornton|514 67613 35403 706|$41.09
2020-08-25 01:49:35|Morgan Gaines|534 90477 61033 109|$43.29
2019-12-08 09:48:11|Dillon Graves|548189 0338699730|$60.16
2021-03-01 13:34:34|Vera Ramirez|5133 5909 3170 0933|$88.66
2020-12-18 05:04:21|Blake R. Potter|5410315652809950|$5.35
2021-05-28 20:31:02|Quail Ford|542 45166 15458 348|$96.09
2019-12-07 09:07:41|Alvin I. Dawson|528703 6772606924|$13.07
2020-03-02 19:42:36|Cassandra Rutledge|5487351673128706|$18.18
2020-05-05 08:26:13|Benedict M. Rocha|514 04807 83301 249|$51.09
2020-02-03 23:56:34|Adam X. Ortiz|5562 4375 7810 2959|$35.41
2020-06-08 20:31:22|Amaya C. William|5155664724886788|$48.54
2021-06-07 07:56:40|Hammett Osborn|552545 0242927277|$6.19
2019-11-15 15:16:27|Xavier N. Mcfarland|517211 751502 4910|$26.01
2019-12-04 06:13:43|Mariko Valenzuela|516 60289 97406 467|$94.92
2021-01-03 09:21:32|Zane Buchanan|519 22291 72033 468|$42.27
2019-09-28 00:49:15|Amal Hewitt|5361640595874509|$23.43
2021-04-05 01:40:59|Brenda U. Little|5198 8337 0327 4279|$11.41
2019-10-06 07:58:18|Malcolm H. Foster|547979 4628895095|$2.07
2020-12-26 11:51:02|Zorita Atkins|5146863440356264|$28.08
2020-01-19 10:42:04|Joel Finley|553831 487071 4446|$50.21
2020-07-01 00:30:34|Hector Copeland|526116 8340891769|$15.00
