Transaction-date|Name|Credit-Card|Amount
2021-07-30 13:33:01|Madeson C. Leach|544790 562952 0404|$83.28
2021-01-01 11:07:03|Tatiana J. Gallagher|513 07538 19269 156|$71.14
2021-03-01 23:05:19|Walker R. Little|5508504163762559|$1.33
2020-04-01 01:14:02|Ria Bruce|5100849257747707|$14.92
2020-09-30 05:49:28|Rafael Tyson|540098 5637838373|$63.45
2021-05-08 09:40:01|Noah Morton|5583672335594032|$47.51
2020-11-19 09:46:45|Edan H. Cole|516352 1889551781|$67.81
2020-02-29 11:59:34|Glenna U. Nielsen|5598922101181057|$34.26
2020-08-02 10:04:29|Rina C. Cain|548356 265275 2514|$51.95
2020-01-12 00:07:13|Leilani Y. Ruiz|530 53930 53827 341|$15.81
2019-11-18 15:14:36|Brianna Talley|5173724694778734|$63.48
2020-01-30 09:44:13|Beau E. Brennan|514066 227478 4856|$75.75
2020-07-06 03:42:05|Hanae Gould|529859 0951538222|$27.39
2020-07-25 09:15:19|Yvonne Todd|5147 9411 8106 0995|$31.78
2019-11-12 22:47:26|Xyla Q. Sims|515643 820652 0218|$73.40
2020-08-24 20:20:14|Wynter F. Robertson|5543379539558610|$93.14
2021-07-24 10:16:04|Rhona Lewis|550260 707902 4802|$22.45
2020-07-16 20:58:05|Yasir Lewis|525176 4770940720|$75.45
2019-12-18 12:46:20|Buffy Carey|5423 4227 0109 5097|$47.96
2020-12-30 16:06:19|Rylee Mills|5511942630531790|$88.08
2019-09-19 22:58:38|Cathleen Wolf|5150220180411473|$47.10
2020-10-14 13:07:51|Simon Chan|5303 6004 9429 6577|$82.51
2020-05-13 05:42:22|Geoffrey Patton|5586046194968263|$69.90
2020-04-10 08:14:36|Rylee Alford|553579 9478588528|$51.80
2019-10-15 07:25:56|Barclay Goodman|530162 196935 2234|$74.36
2020-08-06 08:23:59|Wylie Fischer|520223 851839 9184|$75.80
2020-06-17 20:04:24|Calista Gonzales|525 95438 88174 162|$98.24
2021-07-30 15:45:25|Castor Rice|542 54744 71041 510|$13.72
2021-01-31 09:28:28|Luke Allison|535260 8031816146|$95.29
2020-11-12 14:55:46|Kaden Huff|5224839021412549|$34.51
2020-12-05 22:18:54|Rooney Ortiz|5442565845108437|$47.48
2020-03-05 10:47:32|Chava A. Roberts|530028 9057438124|$53.70
2021-02-23 22:00:54|Hoyt L. George|554 51994 76089 652|$92.94
2020-04-05 17:12:41|MacKensie Parsons|549 63372 66845 805|$44.51
2020-10-21 07:40:55|Rama Robinson|5382 0540 3935 2426|$33.15
2019-11-04 23:29:26|Aubrey Ray|523 96217 50652 138|$71.45
2020-11-30 13:01:23|Miriam O. Greene|522 31138 21674 158|$57.20
2021-04-22 03:03:03|Kirby W. Jenkins|523 85959 15877 569|$80.26
2020-08-10 22:58:27|Rigel O. Bentley|5336351024905722|$7.79
2020-09-20 17:56:07|Benedict Holder|5538543946435574|$35.33
2021-07-27 17:19:06|Keegan P. Newton|5399975135856566|$3.56
2021-01-06 03:25:02|Clare Cline|536899 612510 9565|$36.18
2019-12-10 11:46:48|Timothy Gomez|5136 0400 8831 8318|$57.50
2019-11-10 22:24:59|Teegan M. Kerr|5387934315957664|$70.67
2021-02-12 21:52:57|Marsden B. Patterson|5399 1023 3496 9997|$64.39
2020-02-20 10:09:02|Declan M. Johnston|5367811418343584|$23.45
2020-02-09 11:53:12|Winifred G. Kline|512766 5473784012|$52.96
2021-02-17 21:13:36|Shannon X. Powell|555713 1541854864|$0.11
2020-01-26 15:23:09|James Watts|5117498594577400|$6.67
