Transaction-date|Name|Credit-Card|Amount
2021-05-08 19:40:31|Hanae U. Finley|533394 0604398606|$79.64
2021-08-11 09:21:20|Denton L. Hubbard|517 69292 54807 651|$43.36
2019-10-21 20:25:33|Yuri M. Harvey|5301536525866453|$1.16
2019-09-28 11:09:14|John Frederick|512958 190546 0295|$41.00
2021-05-16 10:34:51|Bree Vaughan|510 22698 94295 671|$53.47
2020-12-22 16:58:23|Scott A. Flowers|549493 842617 1933|$32.38
2021-08-02 18:26:32|Emery R. Ross|5169 2923 2267 0760|$5.02
2019-12-15 12:12:39|Emery Bowers|5243366470594442|$93.79
2020-05-26 00:01:21|Adrian Cummings|548 84867 99063 707|$61.41
2020-12-04 15:43:08|Dolan Hendrix|5341 3942 6001 1261|$69.65
2021-06-04 11:28:25|Ingrid H. Mays|553521 427209 9276|$89.92
2020-11-16 06:11:35|Mariko U. Huff|539 14335 12701 904|$40.67
2019-12-21 10:10:14|Francis Q. Chang|5517 6056 6420 2877|$37.64
2020-03-15 08:42:42|Griffith Raymond|517038 7766561843|$47.87
2020-01-19 23:35:10|Alma X. Holman|512097 708798 9326|$22.88
2020-04-14 15:54:40|Lacota Austin|543995 900393 6991|$58.39
2020-07-03 22:55:56|Gemma I. Beach|518413 2569988304|$32.69
2020-11-04 06:27:19|Hilda Y. Wilcox|5509 1690 3127 9993|$36.54
2020-10-30 08:21:13|Jane D. Joseph|547586 176569 4955|$35.75
2020-11-24 07:07:26|Megan Morgan|5518713164604748|$28.96
2021-01-11 20:52:26|Briar Turner|539781 4938971581|$27.42
2020-11-03 15:38:24|Rae A. Massey|532850 3110767305|$65.03
2020-04-26 06:56:08|Hamish G. Vega|514 58954 41233 853|$53.03
2021-05-31 18:02:33|Echo Glenn|518762 342994 2348|$12.30
2020-06-16 02:24:06|Constance X. Stafford|5252 4588 8741 3593|$99.48
2020-11-21 00:04:55|Hiram Q. Montoya|5141732092212403|$68.25
2020-01-30 03:52:16|Devin H. Koch|5431 9554 4699 9552|$39.25
2019-12-05 10:15:35|Camille Riley|512608 8771061580|$68.55
2019-09-15 13:36:35|Emery Hopper|555418 2450947168|$32.70
2021-02-16 23:03:45|Mufutau N. Alvarado|558228 574534 7304|$48.73
2019-12-08 18:31:12|Carl Vasquez|5329195407153551|$75.92
2021-03-10 21:51:08|Joshua X. Dorsey|553 02035 88998 334|$85.82
2020-11-09 22:59:51|Gwendolyn K. Jarvis|5191177577460201|$31.77
2019-10-14 13:37:16|Ray Z. Crane|5321 4896 9996 8307|$83.70
2021-06-18 04:55:19|Melvin Young|544 81017 59251 189|$70.92
2020-07-21 10:19:00|Rahim Church|556132 9981117305|$35.38
2020-12-21 04:19:38|Karina Mcintosh|539024 138256 7201|$13.88
2020-10-04 15:37:29|Neve U. Livingston|5530 3319 5305 2971|$85.48
2020-08-14 16:55:27|Talon T. Giles|558595 089027 4325|$84.00
2020-05-17 21:20:54|Idona R. Petersen|5592912944326072|$82.99
2021-02-24 11:12:39|Maisie D. Kirby|545252 622292 2946|$62.15
2020-02-14 16:44:40|Mannix Savage|5332 7212 0651 8739|$47.27
