Transaction-date|Name|Credit-Card|Amount
2021-01-02 18:17:16|Paki H. Carson|5435 1366 0799 1706|$71.98
2020-12-20 14:30:59|Fleur Parks|542903 450117 4339|$63.77
2021-02-21 07:12:32|Tad U. Chapman|545410 5429303370|$28.87
2019-12-26 23:24:02|Xandra Weaver|5480 8203 2837 4425|$42.69
2019-09-26 17:52:57|Kuame Montgomery|5171 7614 8126 3092|$25.30
2020-03-27 17:02:37|Guy A. Garza|5403 9194 3632 8903|$97.94
2020-04-28 20:04:24|Rhona S. Rios|5517447513867729|$67.09
2019-11-24 04:29:31|Herman G. Franks|514083 7810267117|$20.67
2020-11-06 14:34:51|Whitney F. Kim|545517 252993 2184|$24.79
2021-02-01 03:12:11|Minerva Waller|548037 015208 7602|$80.29
2020-10-24 23:04:29|Arsenio Francis|510909 1320268574|$47.52
2020-02-11 21:13:00|Yvette Navarro|521 91807 22643 562|$56.30
2021-03-26 13:01:40|Ethan Decker|5194978677545123|$83.52
2020-03-26 23:56:11|Sybill Berger|514631 1545242179|$21.56
2021-01-04 04:48:05|Ignacia B. Horne|5354492457875342|$9.20
2021-04-16 09:58:09|Bruce K. Hood|554491 7813750111|$28.31
2021-01-24 16:37:50|Alana Pratt|559 72384 17192 865|$32.43
2020-08-29 14:52:49|Maxwell M. Wheeler|5269 2887 3570 9780|$29.00
2021-03-25 08:54:34|Hillary G. Craig|5300 3092 7001 2470|$60.98
2019-09-30 18:07:05|Chaney Whitney|525 12642 05576 264|$90.33
2021-04-21 10:25:45|Ethan X. Padilla|544886 416681 6874|$85.96
2020-10-17 17:29:17|Dennis S. Justice|5179 1791 2396 9715|$20.14
2020-09-27 15:46:50|Lavinia C. Brennan|559472 969028 5866|$11.40
2019-09-21 21:51:49|Tarik Boyer|5538 9768 4698 6405|$42.78
2021-08-22 20:32:21|Zeus S. Martinez|530705 861040 3070|$30.47
2019-09-27 08:11:07|Dean Clark|5273917484246800|$85.53
2021-01-07 23:19:26|Joshua T. Singleton|5520 5799 1668 9857|$26.22
2021-02-19 21:04:17|Kasper J. Monroe|553245 263488 8373|$5.24
2020-02-23 01:01:08|Iola F. Ball|543 06647 41720 215|$46.79
2020-10-21 19:28:14|Kirestin I. Durham|5337 3286 6856 6621|$94.01
2020-08-20 04:07:05|Aspen E. Mayer|5253982988623833|$80.39
2019-12-21 03:28:15|Erasmus W. Beck|5522804929172909|$75.26
