Transaction-date|Name|Credit-Card|Amount
2021-08-14 01:11:19|Kirk L. Wheeler|546914 7278036472|$9.11
2020-04-30 11:05:37|Jane T. Simmons|524575 692341 1871|$40.33
2021-08-12 16:31:50|Adria Mills|548 17288 62795 575|$76.28
2020-05-10 12:14:54|Devin Stafford|5493 1598 0613 9975|$28.01
2020-02-18 00:07:18|Brittany U. Morse|544 96685 59131 620|$29.17
2021-08-04 18:06:23|Linus L. Wise|545 36470 36081 098|$81.61
2021-03-11 04:01:57|Nasim G. Black|5237 1599 6642 3244|$3.93
2019-09-07 22:07:34|Lillith Green|5216 4062 6917 0021|$77.32
2020-09-09 02:40:21|Emery Carver|5366979051320820|$77.69
2021-06-29 14:37:47|Meredith Lowe|555938 018785 2223|$59.29
2021-08-26 07:21:39|Amena Kelly|513 97959 76943 371|$20.39
2021-05-20 15:49:44|Wanda I. Hayes|546 52959 88764 687|$24.50
2021-06-02 21:44:46|Boris Whitfield|556 09526 25134 294|$35.53
2021-01-28 07:29:01|Mercedes Madden|511 23500 95671 023|$33.38
2019-12-21 06:30:06|Raja Flores|531 04626 16253 403|$95.37
2019-09-24 15:43:13|Iona H. Estrada|5301159718824625|$41.41
2021-06-13 19:40:07|Moses Weber|5468045994925260|$53.71
2020-02-14 22:53:43|Michael Mckenzie|521906 6838268909|$37.40
2020-03-11 13:42:44|Ainsley X. Mccall|518 71418 04544 035|$69.53
2020-07-31 08:00:15|Denton G. Brooks|5439 5427 8802 8463|$97.33
2019-09-17 13:10:33|Hashim Pennington|519710 1752682508|$22.05
2021-07-25 19:32:36|Desirae Jones|516 28899 21006 515|$24.98
2020-01-05 19:02:02|Plato Burgess|511 21983 19791 295|$10.89
2020-04-23 00:43:33|Calvin Ewing|548 68982 73935 774|$90.70
2020-03-30 23:56:13|Clark L. Yang|543294 254817 6163|$95.61
2019-10-08 22:48:49|Murphy O. Keith|5357122371097338|$99.06
2020-01-18 10:41:31|Drew W. Gardner|542954 454268 0771|$39.84
2021-04-05 21:24:22|Jin J. Hewitt|5274605416814394|$61.52
2020-04-07 12:12:51|Keith Davenport|5118 8581 5290 9155|$55.40
2020-01-17 21:16:45|Davis Q. Levy|545112 0356872381|$94.78
2021-03-26 23:50:55|Illiana Lane|535332 1644127435|$10.83
2020-06-16 17:23:37|Rhonda Fuentes|511941 189058 0596|$22.76
2019-10-25 20:29:16|Aurora M. Gordon|5462 8827 5780 0264|$80.11
2020-08-10 14:57:45|Baker Clemons|5260871412212936|$67.54
2021-08-05 07:36:45|Vincent G. Swanson|540 49324 15045 793|$48.22
2020-04-20 09:21:17|Charles S. Ferrell|513 14380 65316 609|$75.96
2021-07-31 07:19:25|Gavin Gilmore|5223 3850 8763 2472|$89.78
2021-02-13 09:56:19|Karly Olsen|5577 9953 2390 8536|$98.64
2021-07-10 15:33:05|Owen Puckett|5110580547673894|$85.63
2020-01-18 19:34:32|Octavius Forbes|545 64908 58587 752|$65.78
2020-01-30 03:51:50|Hayfa N. Townsend|538192 352175 0969|$95.61
2020-11-02 19:27:50|Charde Peters|5275 9807 6389 0415|$76.09
2020-07-26 19:41:37|Kitra Rocha|523246 440569 9395|$94.37
2020-08-29 20:42:13|Kyle A. Cash|534703 301341 1196|$19.88
2020-02-23 10:17:17|Kylee P. Sweet|5454 2267 7495 5372|$99.88
2021-02-13 07:00:54|Reuben Moreno|547 89773 90295 500|$3.01
2020-07-29 05:42:31|David T. Haley|512 28107 20106 461|$78.80
2021-05-24 07:45:22|Uriah Lyons|534487 4927628885|$40.77
2019-11-12 05:10:15|Jessamine W. Hoffman|5261 9049 6012 7492|$15.78
2020-01-04 23:56:23|Allen Logan|5159 3702 5735 0921|$44.41
2019-09-29 17:51:14|Wanda X. Sykes|5182 1112 8975 9767|$42.47
2021-05-07 19:10:11|Damian Austin|5139 5443 0215 1006|$46.74
2021-05-11 01:33:23|Allistair N. Horn|5189 2955 7493 3253|$8.78
2021-07-28 02:19:27|Carter Hahn|5499426192810509|$87.56
2020-08-16 19:20:31|Aidan Mcclain|544441 8123198043|$34.20
2020-04-13 19:32:51|Halla Quinn|517 76678 50895 758|$22.71
2020-05-07 19:01:08|Georgia Rosario|5382040427581593|$21.16
2020-05-06 21:37:01|Quentin Hughes|551610 124690 6111|$57.58
2021-07-09 20:55:00|Elmo I. England|559875 077050 7371|$23.74
2020-11-07 05:24:38|Porter C. Trujillo|5272 0854 7800 9864|$84.32
